date_obs,date_jd,v_quiet,v_disc,v_phot,v_conv,f_bright,f_spot,f,Bobs,vphot_bright,vphot_spot,f_small,f_large,f_network,f_plage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T04:15:00,2459435.677,-22.411,-18.922,-0.004,3.489,2.033,0,2.033,8.969,-0.004,0,1.786,0.247,1.786,0.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T04:30:00,2459435.688,-25.331,-21.831,0.004,3.499,2.037,0,2.037,8.955,0.004,0,1.783,0.255,1.783,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T04:45:00,2459435.698,-24.371,-20.893,0.003,3.477,2.035,0,2.035,8.928,0.003,0,1.773,0.262,1.773,0.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T05:00:00,2459435.708,-24.171,-20.654,-0.009,3.517,2.028,0,2.028,8.887,-0.009,0,1.78,0.248,1.78,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T05:15:00,2459435.719,-23.672,-20.103,-0.001,3.569,2.036,0,2.036,8.87,-0.001,0,1.79,0.246,1.79,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T05:30:00,2459435.729,-24.99,-21.296,-0.001,3.694,2.042,0,2.042,8.863,-0.001,0,1.79,0.253,1.79,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T05:45:00,2459435.74,-24.864,-21.092,-0.007,3.773,2.032,0,2.032,8.838,-0.007,0,1.772,0.26,1.772,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T06:00:00,2459435.75,-24.775,-21.044,-0.002,3.731,2.085,0,2.085,9.491,-0.002,0,1.818,0.267,1.818,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T06:15:00,2459435.76,-24.293,-20.561,-0.003,3.732,2.044,0,2.044,8.784,-0.003,0,1.781,0.264,1.781,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T06:30:00,2459435.771,-23.792,-19.974,-0.013,3.817,2.051,0,2.051,8.77,-0.013,0,1.778,0.272,1.778,0.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T08:30:00,2459435.854,-11.817,-8.738,-0.044,3.08,1.999,0,1.999,8.187,-0.044,0,1.648,0.351,1.648,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T08:45:00,2459435.865,-14.522,-10.83,-0.041,3.692,2.109,0,2.109,8.686,-0.041,0,1.802,0.307,1.802,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T09:15:00,2459435.885,-19.877,-15.967,-0.044,3.91,2.132,0,2.132,8.869,-0.044,0,1.834,0.298,1.834,0.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T09:30:00,2459435.896,-18.929,-15.079,-0.043,3.851,2.135,0,2.135,8.831,-0.043,0,1.824,0.311,1.824,0.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T10:00:00,2459435.917,-20.549,-16.685,-0.048,3.864,2.14,0,2.14,8.846,-0.048,0,1.828,0.313,1.828,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T10:15:00,2459435.927,-19.117,-15.208,-0.047,3.909,2.132,0,2.132,8.86,-0.047,0,1.834,0.298,1.834,0.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T10:30:00,2459435.938,-19.885,-16.019,-0.056,3.866,2.132,0,2.132,8.87,-0.056,0,1.838,0.294,1.838,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T10:45:00,2459435.948,-19.418,-15.712,-0.053,3.707,2.139,0,2.139,8.874,-0.053,0,1.842,0.297,1.842,0.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T11:00:00,2459435.958,-17.001,-13.3,-0.056,3.701,2.128,0,2.128,8.92,-0.056,0,1.824,0.304,1.824,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T11:15:00,2459435.969,-18.111,-14.418,-0.053,3.694,2.135,0,2.135,8.959,-0.053,0,1.842,0.293,1.842,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T11:30:00,2459435.979,-19.799,-16.093,-0.05,3.706,2.116,0,2.116,8.93,-0.05,0,1.818,0.298,1.818,0.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T11:45:00,2459435.99,-18.285,-14.567,-0.048,3.718,2.125,0,2.125,8.966,-0.048,0,1.828,0.297,1.828,0.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T12:00:00,2459436,-18.294,-14.664,-0.052,3.63,2.127,0,2.127,8.974,-0.052,0,1.814,0.313,1.814,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T12:15:00,2459436.01,-18.801,-15.149,-0.045,3.653,2.13,0,2.13,8.99,-0.045,0,1.826,0.304,1.826,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T12:30:00,2459436.021,-17.49,-13.85,-0.061,3.639,2.128,0,2.128,9.018,-0.061,0,1.81,0.318,1.81,0.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T12:45:00,2459436.031,-17.928,-14.192,-0.055,3.736,2.129,0,2.129,9.014,-0.055,0,1.825,0.304,1.825,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T13:00:00,2459436.042,-17.183,-13.685,-0.054,3.499,2.127,0,2.127,9.006,-0.054,0,1.834,0.293,1.834,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T13:15:00,2459436.052,-16.634,-12.996,-0.056,3.638,2.14,0,2.14,9.021,-0.056,0,1.84,0.3,1.84,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T13:30:00,2459436.063,-17.678,-14.103,-0.051,3.575,2.135,0,2.135,9.021,-0.051,0,1.825,0.31,1.825,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T13:45:00,2459436.073,-17.867,-14.237,-0.054,3.63,2.145,0,2.145,9.016,-0.054,0,1.835,0.31,1.835,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T14:00:00,2459436.083,-17.245,-13.717,-0.058,3.528,2.145,0,2.145,9.027,-0.058,0,1.834,0.312,1.834,0.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T14:15:00,2459436.094,-19.001,-15.426,-0.047,3.575,2.134,0,2.134,8.993,-0.047,0,1.822,0.312,1.822,0.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T14:30:00,2459436.104,-19.337,-15.574,-0.047,3.763,2.132,0,2.132,8.986,-0.047,0,1.825,0.308,1.825,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T14:45:00,2459436.115,-17.369,-13.742,-0.045,3.627,2.141,0,2.141,8.99,-0.045,0,1.822,0.318,1.822,0.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T15:00:00,2459436.125,-19.388,-15.74,-0.048,3.648,2.151,0,2.151,8.99,-0.048,0,1.838,0.313,1.838,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T15:15:00,2459436.135,-19.587,-16.009,-0.04,3.578,2.153,0,2.153,8.955,-0.04,0,1.84,0.312,1.84,0.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T15:30:00,2459436.146,-20.574,-16.836,-0.04,3.738,2.158,0,2.158,8.944,-0.04,0,1.848,0.31,1.848,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T15:45:00,2459436.156,-21.466,-17.743,-0.04,3.724,2.165,0,2.165,8.927,-0.04,0,1.861,0.305,1.861,0.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T16:00:00,2459436.167,-20.949,-17.154,-0.032,3.795,2.153,0,2.153,8.92,-0.032,0,1.845,0.309,1.845,0.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T16:15:00,2459436.177,-20.542,-16.859,-0.033,3.683,2.161,0,2.161,8.902,-0.033,0,1.855,0.306,1.855,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T16:30:00,2459436.188,-22.616,-18.906,-0.027,3.711,2.156,0,2.156,8.889,-0.027,0,1.844,0.312,1.844,0.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T16:45:00,2459436.198,-22.623,-18.951,-0.027,3.671,2.147,0,2.147,8.856,-0.027,0,1.84,0.308,1.84,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T17:00:00,2459436.208,-22.889,-19.097,-0.027,3.792,2.155,0,2.155,8.848,-0.027,0,1.838,0.317,1.838,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T17:15:00,2459436.219,-22.986,-19.067,-0.023,3.92,2.169,0,2.169,8.861,-0.023,0,1.844,0.325,1.844,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T17:30:00,2459436.229,-23.344,-19.447,-0.021,3.897,2.172,0,2.172,8.835,-0.021,0,1.843,0.328,1.843,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,date_obs,date_jd,v_quiet,v_disc,v_phot,v_conv,f_bright,f_spot,f,Bobs,vphot_bright,vphot_spot,f_small,f_large,f_network,f_plage,f_nonconv,quiet_flux,ar_flux,conv_flux,pol_flux,pol_conv_flux,vconv_quiet,vconv_large,vconv_small,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T18:00:00,2459436.25,-22.301,-18.376,-0.01,3.924,2.216,0,2.216,9.637,-0.01,0,1.883,0.333,1.883,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T18:15:00,2459436.26,-21.269,-17.27,-0.007,3.999,2.159,0,2.159,8.82,-0.007,0,1.836,0.323,1.836,0.323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T18:30:00,2459436.271,-21.417,-17.476,0.002,3.941,2.154,0,2.154,8.821,0.002,0,1.819,0.335,1.819,0.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T18:45:00,2459436.281,-23.801,-19.781,-0.001,4.02,2.154,0,2.154,8.829,-0.001,0,1.827,0.327,1.827,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T19:00:00,2459436.292,-21.502,-17.521,0.01,3.981,2.17,0,2.17,8.847,0.01,0,1.832,0.338,1.832,0.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T19:15:00,2459436.302,-22.107,-18.185,0.005,3.923,2.152,0,2.152,8.839,0.005,0,1.816,0.336,1.816,0.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T19:30:00,2459436.313,-22.665,-18.67,0.007,3.996,2.149,0,2.149,8.86,0.007,0,1.806,0.343,1.806,0.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T19:45:00,2459436.323,-22.987,-19.036,0.015,3.95,2.156,0,2.156,8.877,0.015,0,1.81,0.345,1.81,0.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T20:00:00,2459436.333,-22.011,-18.083,0.023,3.927,2.149,0,2.149,8.899,0.023,0,1.809,0.34,1.809,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T20:15:00,2459436.344,-22.674,-18.819,0.028,3.855,2.127,0,2.127,8.894,0.028,0,1.795,0.332,1.795,0.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T20:30:00,2459436.354,-22.811,-18.936,0.024,3.875,2.131,0,2.131,8.941,0.024,0,1.801,0.33,1.801,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T20:45:00,2459436.365,-22.628,-18.814,0.028,3.813,2.122,0,2.122,8.948,0.028,0,1.798,0.324,1.798,0.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T21:00:00,2459436.375,-22.641,-18.998,0.037,3.643,2.125,0,2.125,8.987,0.037,0,1.788,0.337,1.788,0.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T21:15:00,2459436.385,-23.019,-19.246,0.028,3.773,2.118,0,2.118,8.995,0.028,0,1.779,0.339,1.779,0.339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T22:00:00,2459436.417,-21.067,-17.356,0.035,3.71,2.124,0,2.124,9.067,0.035,0,1.774,0.349,1.774,0.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T22:15:00,2459436.427,-22.692,-19.094,0.034,3.598,2.114,0,2.114,9.117,0.034,0,1.781,0.333,1.781,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T22:30:00,2459436.438,-21.94,-18.334,0.037,3.606,2.125,0,2.125,9.134,0.037,0,1.791,0.334,1.791,0.334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T22:45:00,2459436.448,-19.691,-16.167,0.044,3.523,2.114,0,2.114,9.159,0.044,0,1.778,0.336,1.778,0.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T23:00:00,2459436.458,-19.653,-16.094,0.042,3.559,2.105,0,2.105,9.169,0.042,0,1.772,0.333,1.772,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T23:15:00,2459436.469,-18.632,-15.176,0.045,3.456,2.099,0,2.099,9.19,0.045,0,1.759,0.34,1.759,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T23:30:00,2459436.479,-18.602,-15.275,0.037,3.327,2.1,0,2.1,9.215,0.037,0,1.761,0.339,1.761,0.339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09T23:45:00,2459436.49,-18.105,-14.769,0.042,3.336,2.094,0,2.094,9.222,0.042,0,1.756,0.338,1.756,0.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T00:00:00,2459436.5,-16.979,-13.64,0.043,3.339,2.089,0,2.089,9.247,0.043,0,1.748,0.341,1.748,0.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T00:15:00,2459436.51,-17.516,-14.135,0.041,3.381,2.091,0,2.091,9.277,0.041,0,1.749,0.342,1.749,0.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T00:30:00,2459436.521,-15.494,-12.258,0.041,3.236,2.086,0,2.086,9.266,0.041,0,1.742,0.344,1.742,0.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T00:45:00,2459436.531,-15.906,-12.601,0.042,3.305,2.1,0,2.1,9.274,0.042,0,1.754,0.346,1.754,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T01:00:00,2459436.542,-17.709,-14.398,0.05,3.311,2.097,0,2.097,9.278,0.05,0,1.748,0.348,1.748,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T01:15:00,2459436.552,-16.602,-13.27,0.047,3.332,2.111,0,2.111,9.298,0.047,0,1.759,0.351,1.759,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T01:30:00,2459436.563,-16.834,-13.647,0.052,3.187,2.103,0,2.103,9.302,0.052,0,1.748,0.355,1.748,0.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T01:45:00,2459436.573,-18.17,-14.956,0.053,3.213,2.105,0,2.105,9.275,0.053,0,1.748,0.357,1.748,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T02:00:00,2459436.583,-18.134,-14.752,0.06,3.382,2.103,0,2.103,9.284,0.06,0,1.75,0.352,1.75,0.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T02:15:00,2459436.594,-18.089,-14.792,0.056,3.297,2.103,0,2.103,9.263,0.056,0,1.761,0.342,1.761,0.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T02:30:00,2459436.604,-16.621,-13.369,0.056,3.252,2.106,0,2.106,9.26,0.056,0,1.751,0.355,1.751,0.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T02:45:00,2459436.615,-18.783,-15.328,0.058,3.455,2.117,0,2.117,9.237,0.058,0,1.748,0.369,1.748,0.369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T03:00:00,2459436.625,-19.583,-16.253,0.055,3.33,2.109,0,2.109,9.2,0.055,0,1.75,0.359,1.75,0.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T03:15:00,2459436.635,-21.976,-18.524,0.049,3.451,2.117,0,2.117,9.183,0.049,0,1.764,0.352,1.764,0.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T03:30:00,2459436.646,-21.146,-17.721,0.055,3.425,2.114,0,2.114,9.167,0.055,0,1.754,0.36,1.754,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T03:45:00,2459436.656,-22.201,-18.643,0.051,3.558,2.125,0,2.125,9.16,0.051,0,1.77,0.355,1.77,0.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T04:00:00,2459436.667,-22.961,-19.349,0.053,3.612,2.125,0,2.125,9.12,0.053,0,1.777,0.348,1.777,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T04:15:00,2459436.677,-21.387,-17.737,0.05,3.65,2.129,0,2.129,9.109,0.05,0,1.775,0.354,1.775,0.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T04:30:00,2459436.688,-23.831,-20.185,0.052,3.647,2.135,0,2.135,9.067,0.052,0,1.79,0.345,1.79,0.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T04:45:00,2459436.698,-23.534,-19.753,0.055,3.781,2.153,0,2.153,9.054,0.055,0,1.792,0.361,1.792,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T05:00:00,2459436.708,-23.038,-19.227,0.049,3.811,2.149,0,2.149,9.046,0.049,0,1.79,0.359,1.79,0.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
