date_obs,date_jd,v_quiet,v_disc,v_phot,v_conv,f_bright,f_spot,f,Bobs,vphot_bright,vphot_spot,f_small,f_large,f_network,f_plage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T00:00:00,2459431.5,-18.37,-15.459,0.129,2.91,1.822,0,1.822,8.924,0.129,0,1.674,0.148,1.674,0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T00:15:00,2459431.51,-17.241,-14.419,0.125,2.822,1.814,0,1.814,8.912,0.125,0,1.677,0.137,1.677,0.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T00:30:00,2459431.521,-18.099,-15.313,0.123,2.786,1.8,0,1.8,8.953,0.123,0,1.663,0.137,1.663,0.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T00:45:00,2459431.531,-17.839,-14.95,0.12,2.889,1.801,0,1.801,8.942,0.12,0,1.668,0.133,1.668,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T01:00:00,2459431.542,-17.128,-14.289,0.122,2.839,1.788,0,1.788,8.959,0.122,0,1.643,0.145,1.643,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T01:15:00,2459431.552,-15.201,-12.262,0.124,2.939,1.797,0,1.797,8.981,0.124,0,1.659,0.138,1.659,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T01:30:00,2459431.563,-15.29,-12.521,0.119,2.769,1.787,0,1.787,8.959,0.119,0,1.637,0.15,1.637,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T01:45:00,2459431.573,-16.006,-13.103,0.127,2.903,1.805,0,1.805,8.98,0.127,0,1.655,0.15,1.655,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T02:00:00,2459431.583,-16.171,-13.258,0.122,2.913,1.786,0,1.786,8.936,0.122,0,1.647,0.138,1.647,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T02:15:00,2459431.594,-16.762,-13.869,0.125,2.894,1.802,0,1.802,8.937,0.125,0,1.661,0.141,1.661,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T02:30:00,2459431.604,-18.921,-16.136,0.121,2.785,1.798,0,1.798,8.921,0.121,0,1.656,0.142,1.656,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T02:45:00,2459431.615,-18.5,-15.499,0.119,3.001,1.799,0,1.799,8.889,0.119,0,1.659,0.14,1.659,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T03:00:00,2459431.625,-19.364,-16.394,0.117,2.969,1.804,0,1.804,8.893,0.117,0,1.664,0.14,1.664,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T03:15:00,2459431.635,-19.583,-16.466,0.117,3.117,1.811,0,1.811,8.876,0.117,0,1.666,0.145,1.666,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T03:30:00,2459431.646,-20.413,-17.311,0.12,3.101,1.822,0,1.822,8.857,0.12,0,1.684,0.138,1.684,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T03:45:00,2459431.656,-21.994,-18.822,0.119,3.172,1.825,0,1.825,8.83,0.119,0,1.681,0.144,1.681,0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T04:00:00,2459431.667,-22.974,-19.796,0.122,3.178,1.824,0,1.824,8.809,0.122,0,1.68,0.144,1.68,0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T04:15:00,2459431.677,-24.094,-20.883,0.12,3.211,1.832,0,1.832,8.791,0.12,0,1.694,0.138,1.694,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T04:30:00,2459431.688,-22.832,-19.619,0.121,3.214,1.847,0,1.847,8.797,0.121,0,1.7,0.147,1.7,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T04:45:00,2459431.698,-23.142,-19.886,0.122,3.255,1.845,0,1.845,8.767,0.122,0,1.701,0.144,1.701,0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T05:00:00,2459431.708,-22.663,-19.292,0.123,3.371,1.856,0,1.856,8.766,0.123,0,1.704,0.153,1.704,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T05:15:00,2459431.719,-24.267,-20.822,0.122,3.445,1.87,0,1.87,8.744,0.122,0,1.717,0.153,1.717,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T05:30:00,2459431.729,-24.431,-20.985,0.121,3.446,1.873,0,1.873,8.746,0.121,0,1.729,0.144,1.729,0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T05:45:00,2459431.74,-24.365,-20.94,0.118,3.425,1.876,0,1.876,8.722,0.118,0,1.71,0.165,1.71,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T06:00:00,2459431.75,-24.724,-21.171,0.121,3.553,1.935,0,1.935,9.396,0.121,0,1.774,0.16,1.774,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T06:15:00,2459431.76,-24.768,-21.315,0.12,3.453,1.884,0,1.884,8.685,0.12,0,1.723,0.161,1.723,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T06:30:00,2459431.771,-24.494,-20.934,0.116,3.56,1.882,0,1.882,8.669,0.116,0,1.722,0.16,1.722,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T08:30:00,2459431.854,-12.159,-9.558,0.081,2.601,1.735,0,1.735,7.97,0.081,0,1.536,0.199,1.536,0.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T08:45:00,2459431.865,-14.111,-10.872,0.088,3.238,1.891,0,1.891,8.482,0.088,0,1.714,0.177,1.714,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T09:15:00,2459431.885,-18.305,-14.69,0.086,3.614,1.929,0,1.929,8.637,0.086,0,1.752,0.177,1.752,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T09:30:00,2459431.896,-19.381,-15.782,0.083,3.599,1.934,0,1.934,8.643,0.083,0,1.763,0.17,1.763,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T10:00:00,2459431.917,-19.81,-16.251,0.08,3.559,1.929,0,1.929,8.638,0.08,0,1.764,0.164,1.764,0.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T10:15:00,2459431.927,-19.686,-16.185,0.073,3.501,1.924,0,1.925,8.641,0.073,0,1.756,0.169,1.756,0.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T10:30:00,2459431.938,-18.95,-15.504,0.073,3.445,1.925,0,1.925,8.674,0.073,0,1.756,0.169,1.756,0.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T10:45:00,2459431.948,-19.694,-16.273,0.071,3.42,1.921,0,1.921,8.661,0.071,0,1.755,0.165,1.755,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T11:00:00,2459431.958,-19.496,-16.113,0.065,3.383,1.925,0,1.925,8.702,0.065,0,1.755,0.169,1.755,0.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T15:15:00,2459432.135,-20.183,-16.815,0.06,3.368,1.938,0,1.938,8.767,0.06,0,1.787,0.151,1.787,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T15:30:00,2459432.146,-19.505,-16.194,0.06,3.311,1.949,0,1.949,8.755,0.06,0,1.788,0.161,1.788,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T17:00:00,2459432.208,-22.445,-18.967,0.07,3.478,1.936,0,1.936,8.666,0.07,0,1.78,0.157,1.78,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T18:00:00,2459432.25,-23.154,-19.592,0.079,3.562,1.98,0,1.98,9.413,0.079,0,1.8,0.18,1.8,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T18:15:00,2459432.26,-22.109,-18.361,0.083,3.749,1.915,0,1.915,8.588,0.083,0,1.725,0.19,1.725,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T18:30:00,2459432.271,-22.588,-18.924,0.084,3.664,1.917,0,1.917,8.577,0.084,0,1.743,0.174,1.743,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T18:45:00,2459432.281,-22.091,-18.374,0.089,3.717,1.919,0,1.919,8.578,0.089,0,1.756,0.163,1.756,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T19:00:00,2459432.292,-23.056,-19.353,0.092,3.703,1.908,0,1.908,8.58,0.092,0,1.733,0.175,1.733,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T19:15:00,2459432.302,-22.988,-19.384,0.092,3.604,1.909,0,1.909,8.562,0.092,0,1.739,0.17,1.739,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T19:30:00,2459432.313,-22.174,-18.531,0.095,3.643,1.9,0,1.9,8.567,0.095,0,1.726,0.174,1.726,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T19:45:00,2459432.323,-23.859,-20.173,0.091,3.686,1.9,0,1.9,8.589,0.091,0,1.728,0.172,1.728,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T20:00:00,2459432.333,-23.694,-20.14,0.1,3.554,1.907,0,1.907,8.595,0.1,0,1.735,0.172,1.735,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T20:15:00,2459432.344,-24.937,-21.294,0.098,3.642,1.899,0,1.899,8.614,0.098,0,1.734,0.166,1.734,0.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T20:30:00,2459432.354,-25.112,-21.588,0.099,3.524,1.886,0,1.886,8.622,0.099,0,1.725,0.161,1.725,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T20:45:00,2459432.365,-24.278,-20.714,0.101,3.564,1.891,0,1.891,8.659,0.101,0,1.724,0.168,1.724,0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T21:00:00,2459432.375,-24.215,-20.577,0.1,3.638,1.881,0,1.881,8.678,0.1,0,1.712,0.17,1.712,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T21:15:00,2459432.385,-23.602,-20.06,0.098,3.542,1.879,0,1.879,8.686,0.098,0,1.711,0.167,1.711,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T21:30:00,2459432.396,-22.815,-19.178,0.096,3.637,1.872,0,1.872,8.721,0.096,0,1.706,0.165,1.706,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T21:45:00,2459432.406,-25.124,-21.768,0.105,3.356,1.863,0,1.863,8.736,0.105,0,1.709,0.154,1.709,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T22:00:00,2459432.417,-23.791,-20.408,0.098,3.383,1.863,0,1.863,8.768,0.098,0,1.709,0.155,1.709,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T22:15:00,2459432.427,-22.99,-19.699,0.102,3.292,1.846,0,1.846,8.793,0.102,0,1.697,0.149,1.697,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T22:30:00,2459432.438,-23.961,-20.707,0.098,3.254,1.842,0,1.842,8.797,0.098,0,1.685,0.157,1.685,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T22:45:00,2459432.448,-22.424,-19.2,0.1,3.224,1.834,0,1.834,8.817,0.1,0,1.683,0.151,1.683,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T23:15:00,2459432.469,-21.114,-17.995,0.097,3.119,1.842,0,1.842,8.888,0.097,0,1.69,0.152,1.69,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T23:30:00,2459432.479,-20.17,-17.03,0.096,3.14,1.841,0,1.842,8.904,0.096,0,1.694,0.148,1.694,0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05T23:45:00,2459432.49,-19.128,-16.066,0.096,3.062,1.829,0,1.829,8.91,0.096,0,1.686,0.142,1.686,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T00:00:00,2459432.5,-19.498,-16.321,0.103,3.177,1.827,0,1.827,8.931,0.103,0,1.681,0.147,1.681,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T00:15:00,2459432.51,-18.511,-15.566,0.098,2.945,1.822,0,1.822,8.952,0.098,0,1.667,0.155,1.667,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T00:30:00,2459432.521,-17.196,-14.104,0.095,3.092,1.812,0,1.812,8.952,0.096,0,1.661,0.151,1.661,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T00:45:00,2459432.531,-19.013,-16.002,0.1,3.011,1.818,0,1.818,8.955,0.1,0,1.663,0.155,1.663,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T01:00:00,2459432.542,-18.325,-15.399,0.098,2.925,1.82,0,1.82,8.964,0.098,0,1.675,0.145,1.675,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T01:15:00,2459432.552,-17.302,-14.397,0.093,2.904,1.814,0,1.814,8.968,0.093,0,1.655,0.159,1.655,0.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T01:30:00,2459432.563,-19.135,-16.119,0.095,3.015,1.804,0,1.804,8.946,0.095,0,1.658,0.146,1.658,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T01:45:00,2459432.573,-16.828,-13.928,0.095,2.9,1.807,0,1.807,8.971,0.095,0,1.666,0.141,1.666,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T02:00:00,2459432.583,-19.081,-16.11,0.097,2.971,1.809,0,1.809,8.948,0.097,0,1.661,0.148,1.661,0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T02:00:00,2459432.583,-19.081,-16.11,0.097,2.971,1.809,0,1.809,8.948,0.097,0,1.661,0.148,1.661,0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T02:15:00,2459432.594,-19.216,-16.139,0.098,3.077,1.815,0,1.815,8.95,0.098,0,1.664,0.151,1.664,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T02:30:00,2459432.604,-19.861,-16.919,0.093,2.943,1.813,0,1.813,8.912,0.093,0,1.666,0.146,1.666,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T02:45:00,2459432.615,-20.027,-16.951,0.099,3.075,1.822,0,1.822,8.905,0.099,0,1.67,0.152,1.67,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T03:00:00,2459432.625,-20.07,-16.891,0.098,3.18,1.816,0,1.816,8.866,0.098,0,1.652,0.164,1.652,0.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T03:15:00,2459432.635,-21.837,-18.613,0.098,3.224,1.822,0,1.822,8.855,0.098,0,1.67,0.152,1.67,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T05:30:00,2459432.729,-25.202,-21.693,0.097,3.509,1.867,0,1.867,8.672,0.097,0,1.71,0.157,1.71,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T05:45:00,2459432.74,-26.5,-22.944,0.102,3.556,1.864,0,1.864,8.656,0.102,0,1.709,0.154,1.709,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T06:00:00,2459432.75,-26.702,-22.909,0.102,3.793,1.923,0,1.923,9.356,0.102,0,1.775,0.148,1.775,0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T06:15:00,2459432.76,-26.232,-22.452,0.097,3.78,1.878,0,1.878,8.628,0.097,0,1.734,0.144,1.734,0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T06:30:00,2459432.771,-25.267,-21.525,0.093,3.742,1.885,0,1.885,8.604,0.093,0,1.729,0.156,1.729,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T08:30:00,2459432.854,-13.124,-10.478,0.068,2.646,1.722,0,1.722,7.85,0.068,0,1.537,0.185,1.537,0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T08:45:00,2459432.865,-15.769,-12.371,0.073,3.399,1.867,0,1.867,8.381,0.073,0,1.699,0.168,1.699,0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T09:15:00,2459432.885,-20.136,-16.502,0.067,3.635,1.905,0,1.905,8.555,0.067,0,1.749,0.156,1.749,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T09:30:00,2459432.896,-20.556,-16.985,0.066,3.57,1.898,0,1.898,8.546,0.067,0,1.735,0.163,1.735,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T10:00:00,2459432.917,-20.673,-17.078,0.063,3.595,1.903,0,1.903,8.56,0.063,0,1.74,0.163,1.74,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T10:15:00,2459432.927,-21.575,-18.036,0.059,3.539,1.903,0,1.903,8.57,0.059,0,1.749,0.154,1.749,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T10:30:00,2459432.938,-20.695,-17.066,0.058,3.629,1.895,0,1.895,8.581,0.058,0,1.738,0.157,1.738,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
