date_obs,date_jd,v_quiet,v_disc,v_phot,v_conv,f_bright,f_spot,f,Bobs,vphot_bright,vphot_spot,f_small,f_large,f_network,f_plage,f_nonconv,quiet_flux,ar_flux,conv_flux,pol_flux,pol_conv_flux,vconv_quiet,vconv_large,vconv_small,rv_model_weather_coeff
2021-02-07T18:18:00,2459253.263,-23.949,-20.71,0.039,3.238,1.627,0,1.627,8.218,0.039,0,1.623,0.004,1.623,0.004,0,7.212,64.594,100.214,-0.003,100.016,0.011,0.011,0.011,-641.4254923
2021-02-07T18:18:45,2459253.263,-24.016,-20.825,0.039,3.191,1.626,0,1.626,8.189,0.039,0,1.622,0.004,1.622,0.004,0,7.181,64.661,92.465,-0.054,92.465,0.009,0.009,0.009,-641.4923733
2021-02-07T18:19:30,2459253.264,-23.827,-20.597,0.039,3.23,1.633,0,1.633,8.201,0.039,0,1.629,0.004,1.629,0.004,0,7.191,64.599,98.854,-0.03,98.854,0.01,0.01,0.01,-641.4368763
2021-02-07T18:20:15,2459253.264,-24.103,-20.874,0.038,3.229,1.633,0,1.633,8.227,0.038,0,1.629,0.004,1.629,0.004,0,7.218,64.581,93.717,-0.073,93.717,0.012,0.013,0.013,-641.4393976
2021-02-07T18:21:00,2459253.265,-24.09,-20.872,0.039,3.218,1.634,0,1.634,8.221,0.039,0,1.63,0.004,1.63,0.004,0,7.211,64.588,99.074,-0.114,99.074,0.014,0.014,0.014,-641.4539523
2021-02-07T18:21:45,2459253.265,-24.232,-21.001,0.039,3.231,1.634,0,1.634,8.199,0.039,0,1.631,0.004,1.631,0.004,0,7.188,64.598,100.218,-0.117,100.218,0.014,0.014,0.014,-641.4354533000001
2021-02-07T18:22:30,2459253.266,-23.556,-20.333,0.037,3.223,1.629,0,1.629,8.186,0.037,0,1.621,0.008,1.621,0.008,0,7.177,64.671,105.209,-0.086,38.402,0.019,0.019,0.019,-641.4490339
2021-02-07T18:23:15,2459253.266,-23.478,-20.315,0.036,3.163,1.623,0,1.623,8.184,0.036,0,1.619,0.004,1.619,0.004,0,7.177,64.748,101.996,-0.074,101.996,0.014,0.014,0.014,-641.5355122
2021-02-07T18:24:00,2459253.267,-23.437,-20.288,0.038,3.149,1.634,0,1.634,8.2,0.038,0,1.626,0.008,1.626,0.008,0,7.189,64.622,104.022,0.006,38.344,0.024,0.024,0.024,-641.5532376
2021-02-07T18:24:45,2459253.267,-23.641,-20.44,0.037,3.2,1.631,0,1.631,8.193,0.037,0,1.623,0.008,1.623,0.008,0,7.183,64.653,105.753,-0.079,38.638,0.022,0.022,0.022,-641.4817629
2021-02-07T18:25:30,2459253.268,-23.231,-20.048,0.036,3.183,1.622,0,1.622,8.192,0.036,0,1.619,0.004,1.619,0.004,0,7.186,64.74,101.216,-0.081,101.037,0.013,0.013,0.013,-641.5070522
2021-02-07T18:26:15,2459253.268,-23.479,-20.258,0.037,3.221,1.627,0,1.627,8.183,0.037,0,1.623,0.004,1.623,0.004,0,7.177,64.55,100.159,-0.045,100.159,0.011,0.011,0.011,-641.4518799
2021-02-07T18:27:00,2459253.269,-23.636,-20.454,0.039,3.182,1.624,0,1.624,8.195,0.039,0,1.624,0.0,1.624,0.0,0,7.191,64.601,,-0.049,,0.0,0.0,0.0,-641.5051803
2021-02-07T18:27:45,2459253.269,-24.026,-20.885,0.039,3.141,1.62,0,1.62,8.206,0.039,0,1.617,0.004,1.617,0.004,0,7.202,64.685,98.417,-0.013,98.417,0.007,0.008,0.008,-641.5635233
2021-02-07T18:28:30,2459253.27,-24.397,-21.242,0.038,3.155,1.623,0,1.623,8.19,0.038,0,1.623,0.0,1.623,0.0,0,7.185,64.626,,0.018,,0.0,0.0,0.0,-641.5446996000001
2021-02-07T18:29:15,2459253.27,-24.188,-21.003,0.04,3.186,1.622,0,1.622,8.183,0.04,0,1.619,0.004,1.619,0.004,0,7.179,64.604,100.315,-0.045,100.315,0.013,0.014,0.014,-641.49839
2021-02-07T18:30:00,2459253.271,-23.343,-20.118,0.04,3.225,1.63,0,1.63,8.189,0.04,0,1.63,0.0,1.63,0.0,0,7.182,64.523,,-0.042,,0.0,0.0,0.0,-641.442893
2021-02-07T18:30:45,2459253.271,-22.673,-19.45,0.041,3.224,1.627,0,1.627,8.185,0.041,0,1.624,0.004,1.624,0.004,0,7.179,64.526,98.701,-0.069,98.701,0.011,0.011,0.011,-641.4432177
2021-02-07T18:31:30,2459253.272,-22.884,-19.681,0.044,3.203,1.623,0,1.623,8.189,0.044,0,1.623,0.0,1.623,0.0,0,7.184,64.586,,-0.035,,0.0,0.0,0.0,-641.4698058
2021-02-07T18:32:15,2459253.272,-24.245,-21.069,0.044,3.176,1.63,0,1.63,8.201,0.044,0,1.63,0.0,1.63,0.0,0,7.194,64.478,,-0.061,,0.0,0.0,0.0,-641.5082268
2021-02-07T18:33:00,2459253.273,-25.109,-21.91,0.044,3.199,1.629,0,1.629,8.249,0.044,0,1.629,0.0,1.629,0.0,0,7.245,64.417,,-0.054,,0.0,0.0,0.0,-641.4754978
2021-02-07T18:33:45,2459253.273,-25.199,-21.938,0.045,3.261,1.626,0,1.626,8.185,0.045,0,1.626,0.0,1.626,0.0,0,7.182,64.444,,-0.058,,0.0,0.0,0.0,-641.3861735
2021-02-07T18:34:30,2459253.274,-24.426,-21.138,0.045,3.288,1.63,0,1.63,8.231,0.045,0,1.626,0.004,1.626,0.004,0,7.227,64.409,99.982,-0.106,99.982,0.01,0.01,0.01,-641.3477525000001
2021-02-07T18:35:15,2459253.274,-23.747,-20.482,0.045,3.266,1.634,0,1.634,8.224,0.045,0,1.63,0.004,1.63,0.004,0,7.218,64.347,104.188,-0.119,-16.374,0.006,0.006,0.006,-641.3790585
2021-02-07T18:36:00,2459253.275,-22.699,-19.471,0.046,3.229,1.634,0,1.634,8.23,0.046,0,1.634,0.0,1.634,0.0,0,7.223,64.411,,-0.069,,0.0,0.0,0.0,-641.4306112
2021-02-07T18:36:45,2459253.276,-22.936,-19.741,0.045,3.194,1.624,0,1.624,8.209,0.045,0,1.624,0.0,1.624,0.0,0,7.206,64.505,,-0.124,,0.0,0.0,0.0,-641.4815145
2021-02-07T18:37:30,2459253.276,-23.44,-20.227,0.041,3.213,1.625,0,1.625,8.204,0.041,0,1.621,0.004,1.621,0.004,0,7.202,64.409,97.705,-0.068,97.705,0.01,0.01,0.01,-641.4588707
2021-02-07T18:38:15,2459253.277,-24.297,-21.125,0.04,3.172,1.62,0,1.62,8.179,0.04,0,1.62,0.0,1.62,0.0,0,7.178,64.5,,-0.051,,0.0,0.0,0.0,-641.518312
2021-02-07T18:39:00,2459253.277,-24.855,-21.6,0.041,3.255,1.62,0,1.62,8.182,0.041,0,1.617,0.003,1.617,0.003,0,7.181,64.499,97.692,-0.04,97.692,0.01,0.01,0.01,-641.3991047000001
2021-02-07T18:39:45,2459253.278,-24.933,-21.633,0.04,3.3,1.628,0,1.628,8.195,0.04,0,1.628,0.0,1.628,0.0,0,7.191,64.428,,-0.008,,0.0,0.0,0.0,-641.336168
2021-02-07T18:40:30,2459253.278,-23.605,-20.313,0.04,3.293,1.62,0,1.62,8.182,0.04,0,1.62,0.0,1.62,0.0,0,7.182,64.464,,-0.08,,0.0,0.0,0.0,-641.346129
2021-02-07T18:41:15,2459253.279,-22.871,-19.627,0.043,3.244,1.634,0,1.634,8.191,0.043,0,1.634,0.0,1.634,0.0,0,7.185,64.322,,-0.061,,0.0,0.0,0.0,-641.4125611000001
2021-02-07T18:42:00,2459253.279,-22.471,-19.295,0.042,3.177,1.626,0,1.626,8.2,0.042,0,1.626,0.0,1.626,0.0,0,7.197,64.393,,0.023,,0.0,0.0,0.0,-641.5090004
2021-02-07T18:42:45,2459253.28,-23.535,-20.374,0.042,3.161,1.627,0,1.627,8.183,0.042,0,1.627,0.0,1.627,0.0,0,7.182,64.26,,-0.049,,0.0,0.0,0.0,-641.5317684
2021-02-07T18:43:30,2459253.28,-24.469,-21.311,0.042,3.158,1.625,0,1.625,8.183,0.042,0,1.625,0.0,1.625,0.0,0,7.183,64.266,,-0.09,,0.0,0.0,0.0,-641.5360374
2021-02-07T18:44:15,2459253.281,-25.165,-21.999,0.038,3.166,1.623,0,1.623,8.179,0.038,0,1.623,0.0,1.623,0.0,0,7.179,64.323,,-0.034,,0.0,0.0,0.0,-641.5290466
2021-02-07T18:45:00,2459253.281,-25.201,-21.943,0.038,3.259,1.624,0,1.624,8.195,0.038,0,1.624,0.0,1.624,0.0,0,7.195,64.317,,-0.016,,0.0,0.0,0.0,-641.3967076
2021-02-07T18:45:45,2459253.282,-24.868,-21.574,0.04,3.293,1.629,0,1.629,8.189,0.04,0,1.629,0.0,1.629,0.0,0,7.186,64.238,,-0.006,,0.0,0.0,0.0,-641.346129
2021-02-07T18:46:30,2459253.282,-23.647,-20.386,0.042,3.26,1.624,0,1.624,8.186,0.042,0,1.624,0.0,1.624,0.0,0,7.185,64.349,,-0.037,,0.0,0.0,0.0,-641.3908914
2021-02-07T18:47:15,2459253.283,-22.796,-19.639,0.042,3.158,1.623,0,1.623,8.181,0.042,0,1.623,0.0,1.623,0.0,0,7.179,64.428,,-0.034,,0.0,0.0,0.0,-641.5360374
2021-02-07T18:48:00,2459253.283,-22.169,-19.047,0.043,3.122,1.624,0,1.624,8.2,0.043,0,1.624,0.0,1.624,0.0,0,7.198,64.373,,0.006,,0.0,0.0,0.0,-641.5861671
2021-02-07T18:48:45,2459253.284,-23.539,-20.363,0.042,3.176,1.626,0,1.626,8.188,0.042,0,1.626,0.0,1.626,0.0,0,7.188,64.281,,-0.031,,0.0,0.0,0.0,-641.5104234
2021-02-07T18:49:30,2459253.284,-24.941,-21.73,0.045,3.211,1.631,0,1.631,8.191,0.045,0,1.631,0.0,1.631,0.0,0,7.188,64.195,,-0.032,,0.0,0.0,0.0,-641.4573235
2021-02-07T18:50:15,2459253.285,-26.17,-22.966,0.043,3.205,1.628,0,1.628,8.176,0.043,0,1.628,0.0,1.628,0.0,0,7.175,64.251,,-0.049,,0.0,0.0,0.0,-641.4680581
2021-02-07T18:51:00,2459253.285,-25.302,-22.04,0.043,3.262,1.629,0,1.629,8.184,0.043,0,1.629,0.0,1.629,0.0,0,7.182,64.259,,-0.022,,0.0,0.0,0.0,-641.3869471
2021-02-07T18:51:45,2459253.286,-24.02,-20.781,0.042,3.239,1.625,0,1.625,8.19,0.042,0,1.625,0.0,1.625,0.0,0,7.19,64.269,,-0.067,,0.0,0.0,0.0,-641.4207744
2021-02-07T18:52:30,2459253.286,-22.61,-19.381,0.042,3.23,1.625,0,1.625,8.184,0.042,0,1.625,0.0,1.625,0.0,0,7.185,64.268,,0.012,,0.0,0.0,0.0,-641.4335814
2021-02-07T18:53:15,2459253.287,-22.437,-19.262,0.042,3.176,1.623,0,1.623,8.187,0.042,0,1.623,0.0,1.623,0.0,0,7.187,64.376,,-0.038,,0.0,0.0,0.0,-641.5104234
2021-02-07T18:54:00,2459253.288,-23.381,-20.178,0.042,3.203,1.632,0,1.632,8.218,0.042,0,1.632,0.0,1.632,0.0,0,7.215,64.166,,0.009,,0.0,0.0,0.0,-641.4720024000001
2021-02-07T18:54:45,2459253.288,-24.89,-21.683,0.04,3.207,1.624,0,1.624,8.198,0.04,0,1.624,0.0,1.624,0.0,0,7.197,64.353,,-0.05,,0.0,0.0,0.0,-641.468507
2021-02-07T18:55:30,2459253.289,-25.117,-21.913,0.04,3.204,1.625,0,1.625,8.172,0.04,0,1.625,0.0,1.625,0.0,0,7.17,64.392,,0.0,,0.0,0.0,0.0,-641.4727760000001
2021-02-07T18:56:15,2459253.289,-25.3,-22.057,0.043,3.243,1.625,0,1.625,8.183,0.043,0,1.625,0.0,1.625,0.0,0,7.18,64.455,,-0.042,,0.0,0.0,0.0,-641.4139841
2021-02-07T18:57:00,2459253.29,-24.273,-21.093,0.042,3.179,1.62,0,1.62,8.182,0.042,0,1.616,0.003,1.616,0.003,0,7.18,64.596,96.892,-0.086,96.892,0.01,0.01,0.01,-641.5061544
2021-02-07T18:57:45,2459253.29,-23.757,-20.608,0.044,3.149,1.631,0,1.631,8.195,0.044,0,1.631,0.0,1.631,0.0,0,7.188,64.442,,-0.057,,0.0,0.0,0.0,-641.5466478000001
2021-02-07T18:58:30,2459253.291,-23.424,-20.307,0.045,3.117,1.629,0,1.629,8.188,0.045,0,1.629,0.0,1.629,0.0,0,7.184,64.405,,-0.021,,0.0,0.0,0.0,-641.5910855000001
2021-02-07T18:59:15,2459253.291,-23.634,-20.442,0.044,3.193,1.638,0,1.638,8.212,0.044,0,1.638,0.0,1.638,0.0,0,7.204,64.307,,-0.059,,0.0,0.0,0.0,-641.4840358
2021-02-07T19:00:00,2459253.292,-23.691,-20.441,0.044,3.25,1.634,0,1.634,8.194,0.044,0,1.631,0.004,1.631,0.004,0,7.186,64.377,94.199,-0.066,94.199,0.005,0.006,0.006,-641.4029248
2021-02-07T19:00:45,2459253.292,-24.112,-20.851,0.044,3.261,1.635,0,1.635,8.187,0.044,0,1.635,0.0,1.635,0.0,0,7.181,64.266,,-0.108,,0.0,0.0,0.0,-641.3872718
2021-02-07T19:01:30,2459253.293,-23.846,-20.657,0.046,3.189,1.63,0,1.63,8.186,0.046,0,1.63,0.0,1.63,0.0,0,7.182,64.317,,-0.096,,0.0,0.0,0.0,-641.4875312
2021-02-07T19:02:15,2459253.293,-23.571,-20.46,0.046,3.112,1.628,0,1.628,8.208,0.046,0,1.628,0.0,1.628,0.0,0,7.206,64.336,,-0.179,,0.0,0.0,0.0,-641.5971022
2021-02-07T19:03:00,2459253.294,-23.558,-20.427,0.047,3.13,1.629,0,1.629,8.228,0.047,0,1.629,0.0,1.629,0.0,0,7.226,64.297,,-0.148,,0.0,0.0,0.0,-641.5703899
2021-02-07T19:03:45,2459253.294,-23.958,-20.709,0.048,3.249,1.627,0,1.627,8.163,0.048,0,1.623,0.004,1.623,0.004,0,7.161,64.322,97.146,-0.043,97.146,0.013,0.013,0.013,-641.3999546
2021-02-07T19:04:30,2459253.295,-23.926,-20.636,0.049,3.29,1.619,0,1.619,8.16,0.049,0,1.619,0.0,1.619,0.0,0,7.16,64.452,,-0.033,,0.0,0.0,0.0,-641.3405133
2021-02-07T19:05:15,2459253.295,-23.655,-20.375,0.05,3.28,1.626,0,1.626,8.183,0.05,0,1.622,0.004,1.622,0.004,0,7.183,64.285,80.662,-0.046,80.662,0.007,0.007,0.007,-641.353645
2021-02-07T19:06:00,2459253.296,-23.189,-20.001,0.049,3.188,1.624,0,1.624,8.188,0.049,0,1.621,0.003,1.621,0.003,0,7.188,64.297,98.482,-0.049,98.482,0.009,0.009,0.009,-641.4856593000001
2021-02-07T19:06:45,2459253.296,-22.383,-19.244,0.048,3.138,1.625,0,1.625,8.178,0.048,0,1.621,0.004,1.621,0.004,0,7.176,64.371,99.752,-0.092,99.752,0.011,0.011,0.011,-641.5579076
2021-02-07T19:07:30,2459253.297,-22.116,-18.938,0.046,3.178,1.618,0,1.618,8.207,0.046,0,1.615,0.004,1.615,0.004,0,7.209,64.425,97.771,-0.024,97.771,0.012,0.012,0.012,-641.5031842000001
2021-02-07T19:08:15,2459253.297,-23.52,-20.296,0.045,3.224,1.615,0,1.615,8.172,0.045,0,1.611,0.004,1.611,0.004,0,7.173,64.588,97.186,-0.032,97.186,0.01,0.01,0.01,-641.4388245
2021-02-07T19:09:00,2459253.298,-24.834,-21.577,0.042,3.258,1.621,0,1.621,8.179,0.042,0,1.617,0.004,1.617,0.004,0,7.177,64.547,97.615,-0.062,97.615,0.006,0.006,0.006,-641.3937374000001
2021-02-07T19:09:45,2459253.298,-25.64,-22.427,0.043,3.213,1.619,0,1.619,8.173,0.043,0,1.616,0.004,1.616,0.004,0,7.171,64.595,97.84,-0.042,97.84,0.005,0.005,0.005,-641.4566741
2021-02-07T19:10:30,2459253.299,-24.806,-21.658,0.044,3.148,1.613,0,1.613,8.167,0.044,0,1.609,0.004,1.609,0.004,0,7.169,64.605,97.591,-0.056,97.591,0.007,0.007,0.007,-641.5480708
2021-02-07T19:11:15,2459253.299,-23.913,-20.753,0.043,3.16,1.614,0,1.614,8.163,0.043,0,1.611,0.004,1.611,0.004,0,7.164,64.609,99.703,-0.093,99.703,0.01,0.01,0.01,-641.5320931
2021-02-07T19:12:00,2459253.3,-22.698,-19.48,0.043,3.218,1.618,0,1.618,8.206,0.043,0,1.618,0.0,1.618,0.0,0,7.208,64.482,,-0.075,,0.0,0.0,0.0,-641.4495591
2021-02-07T19:12:45,2459253.301,-22.796,-19.569,0.045,3.227,1.623,0,1.623,8.213,0.045,0,1.623,0.0,1.623,0.0,0,7.212,64.49,,-0.079,,0.0,0.0,0.0,-641.4345555
2021-02-07T19:13:30,2459253.301,-22.667,-19.471,0.047,3.196,1.62,0,1.62,8.198,0.047,0,1.62,0.0,1.62,0.0,0,7.197,64.564,,-0.056,,0.0,0.0,0.0,-641.4764719
2021-02-07T19:14:15,2459253.302,-24.074,-20.875,0.045,3.199,1.616,0,1.616,8.164,0.045,0,1.616,0.0,1.616,0.0,0,7.164,64.556,,-0.081,,0.0,0.0,0.0,-641.4743995
2021-02-07T19:15:00,2459253.302,-25.046,-21.894,0.045,3.151,1.611,0,1.611,8.18,0.045,0,1.611,0.0,1.611,0.0,0,7.184,64.552,,-0.032,,0.0,0.0,0.0,-641.5427035
2021-02-07T19:15:45,2459253.303,-25.725,-22.506,0.045,3.219,1.622,0,1.622,8.187,0.045,0,1.622,0.0,1.622,0.0,0,7.187,64.433,,-0.009,,0.0,0.0,0.0,-641.4459395
2021-02-07T19:16:30,2459253.303,-24.731,-21.575,0.044,3.156,1.616,0,1.616,8.174,0.044,0,1.616,0.0,1.616,0.0,0,7.175,64.558,,-0.067,,0.0,0.0,0.0,-641.5366868
2021-02-07T19:17:15,2459253.304,-23.231,-20.038,0.046,3.193,1.613,0,1.613,8.172,0.046,0,1.613,0.0,1.613,0.0,0,7.172,64.696,,-0.075,,0.0,0.0,0.0,-641.4818392
2021-02-07T19:18:00,2459253.304,-22.094,-18.904,0.046,3.191,1.617,0,1.617,8.184,0.046,0,1.617,0.0,1.617,0.0,0,7.184,64.628,,-0.034,,0.0,0.0,0.0,-641.4846852000001
2021-02-07T19:18:45,2459253.305,-22.281,-19.119,0.044,3.162,1.606,0,1.606,8.173,0.044,0,1.606,0.0,1.606,0.0,0,7.177,64.744,,-0.069,,0.0,0.0,0.0,-641.5281488
2021-02-07T19:19:30,2459253.305,-23.32,-20.153,0.046,3.167,1.613,0,1.613,8.19,0.046,0,1.613,0.0,1.613,0.0,0,7.191,64.713,,-0.081,,0.0,0.0,0.0,-641.5188372
2021-02-07T19:20:15,2459253.306,-25.213,-22.068,0.045,3.145,1.609,0,1.609,8.172,0.045,0,1.609,0.0,1.609,0.0,0,7.173,64.802,,-0.029,,0.0,0.0,0.0,-641.5512415000001
2021-02-07T19:21:00,2459253.306,-26.075,-22.915,0.046,3.159,1.601,0,1.601,8.18,0.046,0,1.601,0.0,1.601,0.0,0,7.183,64.965,,-0.037,,0.0,0.0,0.0,-641.5302212
2021-02-07T19:21:45,2459253.307,-25.581,-22.42,0.045,3.161,1.607,0,1.607,8.163,0.045,0,1.607,0.0,1.607,0.0,0,7.166,64.781,,-0.067,,0.0,0.0,0.0,-641.5284735
2021-02-07T19:22:30,2459253.307,-23.755,-20.562,0.045,3.193,1.607,0,1.607,8.153,0.045,0,1.607,0.0,1.607,0.0,0,7.156,64.78,,-0.018,,0.0,0.0,0.0,-641.4829375
2021-02-07T19:23:15,2459253.308,-22.504,-19.313,0.044,3.191,1.61,0,1.61,8.172,0.044,0,1.61,0.0,1.61,0.0,0,7.174,64.726,,-0.032,,0.0,0.0,0.0,-641.4868818
2021-02-07T19:24:00,2459253.308,-21.991,-18.818,0.045,3.173,1.61,0,1.61,8.207,0.045,0,1.61,0.0,1.61,0.0,0,7.21,64.653,,-0.074,,0.0,0.0,0.0,-641.5113975
2021-02-07T19:24:45,2459253.309,-23.238,-20.091,0.044,3.147,1.606,0,1.606,8.18,0.044,0,1.606,0.0,1.606,0.0,0,7.186,64.601,,-0.136,,0.0,0.0,0.0,-641.5494938
2021-02-07T19:25:30,2459253.309,-25.112,-21.981,0.045,3.131,1.599,0,1.599,8.164,0.045,0,1.599,0.0,1.599,0.0,0,7.173,64.657,,-0.02,,0.0,0.0,0.0,-641.5711635
2021-02-07T19:26:15,2459253.31,-26.088,-22.932,0.045,3.155,1.604,0,1.604,8.176,0.045,0,1.604,0.0,1.604,0.0,0,7.184,64.611,,-0.056,,0.0,0.0,0.0,-641.5370115000001
2021-02-07T19:27:00,2459253.31,-25.359,-22.135,0.045,3.224,1.61,0,1.61,8.179,0.045,0,1.61,0.0,1.61,0.0,0,7.186,64.41,,0.029,,0.0,0.0,0.0,-641.4388245
2021-02-07T19:27:45,2459253.311,-24.392,-21.163,0.044,3.229,1.604,0,1.604,8.166,0.044,0,1.604,0.0,1.604,0.0,0,7.173,64.601,,-0.039,,0.0,0.0,0.0,-641.4328078
2021-02-07T19:28:30,2459253.311,-23.708,-20.488,0.043,3.219,1.601,0,1.601,8.177,0.043,0,1.601,0.0,1.601,0.0,0,7.185,64.61,,-0.044,,0.0,0.0,0.0,-641.4481361
2021-02-07T19:29:15,2459253.312,-24.018,-20.855,0.042,3.163,1.606,0,1.606,8.174,0.042,0,1.606,0.0,1.606,0.0,0,7.181,64.58,,-0.099,,0.0,0.0,0.0,-641.5289224
2021-02-07T19:30:00,2459253.313,-24.25,-21.151,0.045,3.099,1.603,0,1.603,8.175,0.045,0,1.603,0.0,1.603,0.0,0,7.184,64.594,,-0.06,,0.0,0.0,0.0,-641.6166995
2021-02-07T19:30:45,2459253.313,-24.276,-21.102,0.044,3.175,1.603,0,1.603,8.163,0.044,0,1.599,0.004,1.599,0.004,0,7.174,64.465,95.317,-0.046,95.317,0.007,0.007,0.007,-641.5096498
2021-02-07T19:31:30,2459253.314,-24.108,-20.907,0.044,3.202,1.598,0,1.598,8.161,0.044,0,1.598,0.0,1.598,0.0,0,7.172,64.595,,-0.045,,0.0,0.0,0.0,-641.4712288000001
2021-02-07T19:32:15,2459253.314,-24.881,-21.6,0.046,3.281,1.601,0,1.601,8.199,0.046,0,1.601,0.0,1.601,0.0,0,7.209,64.561,,-0.108,,0.0,0.0,0.0,-641.3566152000001
2021-02-07T19:33:00,2459253.315,-24.647,-21.39,0.043,3.257,1.591,0,1.591,8.166,0.043,0,1.591,0.0,1.591,0.0,0,7.178,64.824,,-0.099,,0.0,0.0,0.0,-641.3940621
2021-02-07T19:33:45,2459253.315,-24.395,-21.235,0.041,3.16,1.6,0,1.6,8.16,0.041,0,1.6,0.0,1.6,0.0,0,7.169,64.618,,-0.041,,0.0,0.0,0.0,-641.5342897
2021-02-07T19:34:30,2459253.316,-23.805,-20.678,0.042,3.126,1.6,0,1.6,8.158,0.042,0,1.6,0.0,1.6,0.0,0,7.168,64.588,,-0.07,,0.0,0.0,0.0,-641.5815734
2021-02-07T19:35:15,2459253.316,-23.933,-20.836,0.043,3.097,1.604,0,1.604,8.169,0.043,0,1.6,0.004,1.6,0.004,0,7.178,64.516,94.62,-0.041,94.62,0.004,0.004,0.004,-641.6217421
2021-02-07T19:36:00,2459253.317,-24.355,-21.241,0.044,3.114,1.601,0,1.601,8.16,0.044,0,1.597,0.004,1.597,0.004,0,7.169,64.642,95.017,-0.06,95.017,0.012,0.012,0.012,-641.5964528000001
2021-02-07T19:36:45,2459253.317,-25.197,-22.056,0.044,3.141,1.606,0,1.606,8.164,0.044,0,1.603,0.004,1.603,0.004,0,7.174,64.398,96.354,-0.035,96.354,0.017,0.017,0.017,-641.5580318
2021-02-07T19:37:30,2459253.318,-25.484,-22.31,0.043,3.174,1.595,0,1.595,8.147,0.043,0,1.591,0.004,1.591,0.004,0,7.16,64.598,98.432,-0.075,98.432,0.014,0.014,0.014,-641.5121711
2021-02-07T19:38:15,2459253.318,-25.153,-21.973,0.043,3.18,1.602,0,1.602,8.156,0.043,0,1.598,0.004,1.598,0.004,0,7.167,64.475,97.633,-0.087,97.633,0.004,0.004,0.004,-641.5036331
2021-02-07T19:39:00,2459253.319,-24.451,-21.33,0.043,3.121,1.598,0,1.598,8.152,0.043,0,1.594,0.004,1.594,0.004,0,7.162,64.618,96.162,-0.134,96.162,-0.003,-0.002,-0.002,-641.5875901
2021-02-07T19:39:45,2459253.319,-24.341,-21.278,0.046,3.062,1.6,0,1.6,8.16,0.046,0,1.597,0.004,1.597,0.004,0,7.17,64.582,95.788,-0.034,95.788,0.0,0.0,0.0,-641.6682522
2021-02-07T19:40:30,2459253.32,-24.596,-21.543,0.044,3.053,1.602,0,1.602,8.164,0.044,0,1.598,0.004,1.598,0.004,0,7.174,64.536,96.993,-0.039,96.993,0.007,0.007,0.007,-641.6832558
2021-02-07T19:41:15,2459253.32,-25.114,-22.023,0.043,3.092,1.608,0,1.608,8.174,0.043,0,1.601,0.007,1.601,0.007,0,7.181,64.489,106.072,-0.107,4.311,0.022,0.022,0.022,-641.6288571
2021-02-07T19:42:00,2459253.321,-25.192,-22.049,0.044,3.144,1.599,0,1.599,8.161,0.044,0,1.595,0.003,1.595,0.003,0,7.174,64.495,101.341,-0.05,101.341,0.01,0.01,0.01,-641.5537628000001
2021-02-07T19:42:45,2459253.321,-25.277,-22.112,0.043,3.165,1.6,0,1.6,8.145,0.043,0,1.597,0.004,1.597,0.004,0,7.156,64.569,98.888,-0.104,98.888,0.007,0.007,0.007,-641.5249781
2021-02-07T19:43:30,2459253.322,-24.755,-21.592,0.044,3.163,1.603,0,1.603,8.145,0.044,0,1.603,0.0,1.603,0.0,0,7.154,64.543,,-0.044,,0.0,0.0,0.0,-641.5267258
2021-02-07T19:44:15,2459253.322,-24.715,-21.59,0.045,3.125,1.598,0,1.598,8.173,0.045,0,1.594,0.004,1.594,0.004,0,7.184,64.632,96.92,-0.035,96.92,-0.001,-0.001,-0.001,-641.5797015
2021-02-07T19:45:00,2459253.323,-24.456,-21.372,0.045,3.084,1.599,0,1.599,8.158,0.045,0,1.595,0.004,1.595,0.004,0,7.168,64.667,99.966,-0.054,99.966,0.005,0.005,0.005,-641.6380445
2021-02-07T19:45:45,2459253.323,-24.407,-21.34,0.045,3.067,1.599,0,1.599,8.164,0.045,0,1.596,0.004,1.596,0.004,0,7.175,64.549,102.438,-0.043,102.438,0.011,0.011,0.011,-641.6622355000001
2021-02-07T19:46:30,2459253.324,-24.144,-21.093,0.046,3.051,1.602,0,1.602,8.161,0.046,0,1.599,0.004,1.599,0.004,0,7.171,64.515,102.263,-0.056,102.263,0.013,0.013,0.013,-641.6839052
2021-02-07T19:47:15,2459253.324,-24.159,-21.086,0.044,3.073,1.591,0,1.591,8.144,0.044,0,1.584,0.007,1.584,0.007,0,7.159,64.608,107.645,-0.125,4.645,0.018,0.019,0.019,-641.6547958
2021-02-07T19:48:00,2459253.325,-24.408,-21.284,0.043,3.124,1.59,0,1.59,8.147,0.043,0,1.59,0.0,1.59,0.0,0,7.163,64.596,,-0.053,,0.0,0.0,0.0,-641.5833211
2021-02-07T19:48:45,2459253.326,-25.271,-22.148,0.045,3.123,1.587,0,1.587,8.142,0.045,0,1.587,0.0,1.587,0.0,0,7.16,64.563,,-0.061,,0.0,0.0,0.0,-641.5825475
2021-02-07T19:49:30,2459253.326,-25.543,-22.46,0.046,3.083,1.587,0,1.587,8.144,0.046,0,1.584,0.004,1.584,0.004,0,7.161,64.62,95.083,-0.015,95.083,0.001,0.001,0.001,-641.6383692
2021-02-07T19:50:15,2459253.327,-25.67,-22.572,0.046,3.098,1.596,0,1.596,8.168,0.046,0,1.596,0.0,1.596,0.0,0,7.18,64.59,,-0.076,,0.0,0.0,0.0,-641.6170242000001
