date_obs,date_jd,v_quiet,v_disc,v_phot,v_conv,f_bright,f_spot,f,Bobs,vphot_bright,vphot_spot,f_small,f_large,f_network,f_plage,f_nonconv,quiet_flux,ar_flux,conv_flux,pol_flux,pol_conv_flux,vconv_quiet,vconv_large,vconv_small,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-10T12:00:00,2458219,-22.264,-19.426,0.014,2.838,1.611,0,1.611,7.925,0.014,0,1.589,0.022,1.589,0.022,0,6.893,66.208,124.192,-0.154,31.559,0.055,0.056,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-11T12:00:00,2458220,-21.535,-18.802,-0.001,2.732,1.569,0,1.569,7.857,-0.001,0,1.558,0.011,1.558,0.011,0,6.871,64.984,112.781,-0.094,24.621,0.018,0.018,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-12T12:00:00,2458221,-18.414,-15.672,-0.014,2.742,1.566,0,1.566,7.862,-0.015,0.001,1.531,0.035,1.531,0.035,0,6.859,66.389,161.304,0.016,31.272,0.029,0.03,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-13T12:00:00,2458222,-22.998,-20.316,-0.016,2.682,1.546,0,1.547,7.887,-0.016,0.001,1.484,0.063,1.484,0.063,0,6.869,68.065,158.686,-0.027,8.276,0.058,0.06,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-14T12:00:00,2458223,-20.739,-17.836,-0.001,2.903,1.595,0,1.595,7.941,-0.001,0,1.503,0.092,1.503,0.092,0,6.877,68.693,146.871,-0.06,-7.337,0.2,0.203,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-15T12:00:00,2458224,-20.914,-17.981,0.003,2.934,1.635,0,1.635,7.969,0.003,0,1.538,0.097,1.538,0.097,0,6.856,69.671,153.55,-0.168,-7.354,0.217,0.22,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-16T12:00:00,2458225,-21.473,-18.347,-0.001,3.125,1.65,0,1.65,7.983,-0.001,0,1.55,0.101,1.55,0.101,0,6.852,70.094,142.337,-0.14,-15.828,0.288,0.291,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-17T12:00:00,2458226,-21.855,-18.847,-0.023,3.008,1.583,0,1.583,7.925,-0.023,0,1.5,0.083,1.5,0.083,0,6.858,69.101,144.167,-0.174,-11.291,0.209,0.212,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-18T12:00:00,2458227,-20.911,-18.037,-0.002,2.874,1.613,0,1.613,7.932,-0.002,0,1.522,0.091,1.522,0.091,0,6.847,68.924,143.881,-0.094,-17.048,0.267,0.27,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-19T12:00:00,2458228,-21.755,-17.746,0.022,4.009,2.462,0,2.462,10.644,0.022,0,2.379,0.083,2.379,0.083,0,9.365,57.033,122.263,-0.112,11.461,0.165,0.168,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-20T12:00:00,2458229,-19.883,-17.027,-0.068,2.856,1.67,0,1.67,7.981,-0.071,0.004,1.504,0.166,1.504,0.165,0,6.826,71.748,143.787,-0.068,-2.214,0.147,0.152,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-21T12:00:00,2458230,-21.988,-18.865,-0.037,3.123,1.82,0.002,1.822,8.268,-0.056,0.019,1.546,0.275,1.546,0.273,0,6.864,79.201,162.628,-0.067,7.221,0.301,0.308,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-22T12:00:00,2458231,-21.971,-18.409,0.049,3.562,1.926,0.003,1.93,8.479,0.026,0.023,1.534,0.395,1.534,0.392,0,6.856,85.07,168.431,0.027,1.305,0.76,0.772,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-23T12:00:00,2458232,-23.547,-19.499,0.082,4.048,1.983,0.003,1.986,8.676,0.07,0.012,1.515,0.471,1.515,0.468,0,6.859,91.129,175.371,0.039,8.02,1.264,1.278,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-24T12:00:00,2458233,-24.478,-20.191,0.043,4.287,1.994,0.002,1.996,8.695,0.041,0.003,1.512,0.484,1.512,0.483,0,6.837,91.889,173.79,0.048,4.552,1.475,1.49,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-25T12:00:00,2458234,-24.264,-19.998,0.002,4.266,1.942,0.001,1.944,8.627,0.004,-0.002,1.483,0.461,1.483,0.459,0,6.839,90.537,170.854,0.06,11.158,1.521,1.536,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-26T12:00:00,2458235,-22.41,-18.774,-0.038,3.636,1.894,0.001,1.895,8.485,-0.033,-0.004,1.498,0.397,1.498,0.396,0,6.848,85.859,164.418,0.119,16.77,0.996,1.008,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-27T12:00:00,2458236,-19.66,-16.526,-0.019,3.134,1.807,0,1.807,8.26,-0.019,0,1.492,0.316,1.492,0.315,0,6.831,79.746,155.876,0.068,18.624,0.539,0.548,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-28T12:00:00,2458237,-20.475,-17.679,0.039,2.796,1.734,0,1.734,8.084,0.039,0,1.519,0.215,1.519,0.215,0,6.829,74.223,150.597,0.061,25.703,0.149,0.155,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-29T12:00:00,2458238,-20.203,-17.372,0.083,2.831,1.696,0,1.696,7.988,0.083,0,1.561,0.134,1.561,0.134,0,6.862,68.932,130.709,-0.044,29.83,0.073,0.077,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-30T12:00:00,2458239,-21.104,-18.28,0.027,2.825,1.607,0,1.607,7.864,0.027,0,1.554,0.053,1.554,0.053,0,6.839,65.981,111.028,-0.1,28.697,0.067,0.069,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-01T12:00:00,2458240,-20.689,-17.753,-0.024,2.935,1.58,0,1.58,7.808,-0.024,0,1.544,0.037,1.544,0.037,0,6.792,65.998,118.72,-0.164,-25.162,0.092,0.093,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-02T12:00:00,2458241,-19.722,-16.825,-0.017,2.897,1.574,0,1.574,7.814,-0.017,0,1.55,0.024,1.55,0.024,0,6.798,66.13,123.928,-0.245,-48.878,0.067,0.068,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-03T12:00:00,2458242,-18.933,-16.03,-0.023,2.903,1.613,0,1.613,7.835,-0.023,0,1.59,0.023,1.59,0.023,0,6.791,66.356,105.576,-0.276,-105.324,0.044,0.045,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-04T12:00:00,2458243,-18.607,-15.658,-0.039,2.949,1.624,0,1.624,7.874,-0.039,0,1.595,0.029,1.595,0.029,0,6.817,66.991,158.393,-0.261,-53.298,0.01,0.011,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-05T12:00:00,2458244,-20.116,-17.106,-0.018,3.01,1.649,0,1.649,7.904,-0.019,0.001,1.592,0.057,1.592,0.056,0,6.809,68.332,163.688,-0.226,-15.589,0.092,0.093,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-06T12:00:00,2458245,-18.843,-15.944,-0.022,2.9,1.621,0,1.621,7.91,-0.022,0,1.544,0.077,1.544,0.077,0,6.82,69.277,153.175,-0.164,-4.995,0.197,0.199,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-07T12:00:00,2458246,-18.797,-15.707,-0.02,3.091,1.653,0.001,1.654,7.951,-0.022,0.003,1.51,0.144,1.51,0.143,0,6.805,70.917,140.784,-0.076,-0.932,0.348,0.353,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-08T12:00:00,2458247,-20.573,-17.33,-0.019,3.243,1.693,0,1.693,8.053,-0.019,0,1.521,0.172,1.521,0.172,0,6.84,72.816,144.884,-0.055,-23.828,0.487,0.492,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-09T12:00:00,2458248,-19.557,-16.301,-0.088,3.256,1.755,0,1.755,8.155,-0.088,0.001,1.528,0.226,1.528,0.226,0,6.891,73.753,138.066,-0.062,-16.669,0.506,0.513,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-10T12:00:00,2458249,-22.113,-18.884,-0.052,3.229,1.816,0.001,1.816,8.237,-0.059,0.007,1.539,0.277,1.539,0.277,0,6.873,76.448,144.026,-0.038,-15.862,0.477,0.485,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-11T12:00:00,2458250,-22.628,-19.171,0.002,3.456,1.869,0.001,1.87,8.269,-0.001,0.004,1.539,0.331,1.539,0.33,0,6.846,77.029,134.344,-0.087,-20.597,0.687,0.697,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-12T12:00:00,2458251,-22.191,-18.529,0.03,3.661,1.879,0,1.88,8.323,0.029,0.001,1.569,0.311,1.569,0.31,0,6.844,79.148,145.976,-0.113,-10.151,0.757,0.767,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-13T12:00:00,2458252,-22.883,-19.318,0.036,3.565,1.833,0,1.833,8.288,0.036,0,1.517,0.315,1.517,0.315,0,6.853,78.488,143.237,-0.161,-9.118,0.858,0.867,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-14T12:00:00,2458253,-23.95,-20.47,0.03,3.48,1.809,0,1.809,8.246,0.03,0,1.553,0.256,1.553,0.256,0,6.881,75.957,137.557,-0.136,-4.993,0.676,0.684,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-15T12:00:00,2458254,-21.701,-18.581,0.019,3.12,1.723,0,1.723,8.153,0.019,0,1.488,0.235,1.488,0.235,0,6.905,73.393,132.631,-0.084,-8.028,0.453,0.46,-0.003,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-16T12:00:00,2458255,-20.097,-17.196,0.013,2.901,1.668,0,1.668,7.993,0.013,0,1.526,0.142,1.526,0.142,0,6.853,69.817,134.884,-0.056,19.829,0.221,0.225,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-17T12:00:00,2458256,-21.507,-18.723,0.012,2.784,1.655,0,1.655,7.934,0.012,0,1.566,0.089,1.566,0.089,0,6.848,67.954,129.964,-0.042,10.478,0.049,0.052,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-18T12:00:00,2458257,-21.961,-19.164,0.023,2.796,1.64,0,1.64,7.901,0.023,0,1.569,0.071,1.569,0.071,0,6.836,67.241,123.584,-0.021,22.472,0.058,0.06,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-19T12:00:00,2458258,-19.822,-16.841,0.009,2.981,1.619,0,1.619,7.904,0.009,0,1.544,0.075,1.544,0.075,0,6.827,68.203,124.656,0.053,-30.34,0.18,0.183,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-20T12:00:00,2458259,-20.285,-17.043,0.007,3.242,1.66,0,1.66,7.924,0.007,0,1.575,0.085,1.575,0.085,0,6.811,68.395,121.859,0.038,-11.788,0.245,0.247,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-21T12:00:00,2458260,-20.707,-17.569,0.009,3.138,1.668,0,1.668,7.972,0.009,0,1.54,0.128,1.54,0.128,0,6.82,70.27,117.142,0.053,-18.296,0.31,0.315,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-22T12:00:00,2458261,-23.815,-20.727,-0.013,3.087,1.74,0,1.74,8.083,-0.014,0.001,1.576,0.163,1.576,0.163,0,6.876,70.646,121.017,0.044,11.571,0.274,0.279,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-23T12:00:00,2458262,-22.225,-19.019,-0.038,3.206,1.79,0.002,1.792,8.232,-0.031,-0.008,1.578,0.214,1.578,0.212,0,6.883,76.315,156.317,0.056,16.812,0.423,0.429,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-24T12:00:00,2458263,-22.303,-19.272,-0.04,3.031,1.814,0.001,1.815,8.256,-0.034,-0.005,1.537,0.278,1.537,0.278,0,6.855,78.304,153.533,0.006,12.908,0.409,0.417,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-25T12:00:00,2458264,-22.349,-19.322,-0.061,3.026,1.911,0.001,1.911,8.35,-0.056,-0.005,1.562,0.35,1.562,0.349,0,6.873,79.595,148.931,-0.038,7.23,0.33,0.339,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-26T12:00:00,2458265,-20.67,-17.726,-0.002,2.944,1.928,0,1.929,8.366,-0.003,0.001,1.526,0.403,1.526,0.402,0,6.857,80.58,143.394,-0.117,-13.545,0.375,0.386,-0.004,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-27T12:00:00,2458266,-21.687,-18.032,0,3.654,1.977,0,1.977,8.446,-0.002,0.002,1.529,0.448,1.529,0.447,0,6.834,82.368,146.068,-0.172,-11.97,0.896,0.909,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-28T12:00:00,2458267,-21.181,-16.966,0.058,4.215,2.066,0.002,2.068,8.669,0.047,0.011,1.516,0.552,1.516,0.55,0,6.832,88.478,155.337,-0.257,-8.044,1.461,1.478,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-29T12:00:00,2458268,-24.436,-20.116,0.04,4.32,2.131,0.002,2.133,8.873,0.036,0.004,1.55,0.583,1.55,0.581,0,6.858,93.051,164.28,-0.327,-9.318,1.558,1.576,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-30T12:00:00,2458269,-26.146,-21.72,0.003,4.426,2.126,0.001,2.126,8.82,0.003,0,1.552,0.574,1.552,0.573,0,6.832,91.874,161.26,-0.251,-8.098,1.517,1.536,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-31T12:00:00,2458270,-23.935,-20.019,-0.032,3.915,2.102,0.001,2.103,8.859,-0.029,-0.003,1.552,0.551,1.552,0.55,0,6.853,94.128,173.967,-0.232,-2.307,1.163,1.18,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-01T12:00:00,2458271,-22.153,-18.587,-0.009,3.566,2.056,0.001,2.057,8.719,-0.002,-0.007,1.57,0.487,1.57,0.486,0,6.881,89.61,171.861,-0.209,-5.057,0.723,0.738,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-02T12:00:00,2458272,-21.688,-18.868,0.092,2.82,1.923,0,1.923,8.496,0.093,-0.001,1.541,0.382,1.541,0.382,0,6.986,80.655,153.239,-0.109,5.272,0.2,0.21,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-03T12:00:00,2458273,-21.385,-18.713,0.15,2.672,1.793,0,1.793,8.246,0.15,0,1.574,0.22,1.574,0.22,0,6.983,73.427,140.76,-0.045,11.024,-0.054,-0.048,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-04T12:00:00,2458274,-23.561,-20.759,0.061,2.802,1.661,0,1.661,8.073,0.061,0,1.569,0.093,1.569,0.093,0,7,67.43,131.534,-0.014,-12.26,0.023,0.025,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-05T12:00:00,2458275,-23.414,-20.488,-0.03,2.926,1.681,0,1.681,8.069,-0.03,0,1.617,0.064,1.617,0.064,0,6.982,66.872,126.42,-0.065,-65.38,0.132,0.134,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-05T12:00:00,2458275,-23.414,-20.488,-0.03,2.926,1.681,0,1.681,8.069,-0.03,0,1.617,0.064,1.617,0.064,0,6.982,66.872,126.42,-0.065,-65.38,0.132,0.134,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-06T12:00:00,2458276,-20.592,-17.479,-0.022,3.114,1.684,0,1.684,8.114,-0.022,0,1.581,0.102,1.581,0.102,0,6.976,69.395,125.005,-0.02,-33.96,0.258,0.262,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-07T12:00:00,2458277,-21.602,-18.43,0,3.172,1.767,0,1.767,8.083,0,0,1.622,0.145,1.622,0.145,0,6.871,70.063,118.476,-0.034,-13.926,0.363,0.367,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-08T12:00:00,2458278,-22.847,-19.664,-0.001,3.183,1.695,0,1.695,8.014,-0.001,0,1.556,0.139,1.556,0.139,0,6.843,70.292,116.181,-0.091,-14.542,0.313,0.318,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-09T12:00:00,2458279,-20.288,-17.129,0.002,3.158,1.699,0,1.699,7.975,0.002,0,1.598,0.101,1.598,0.101,0,6.817,69.335,122.979,-0.111,-39.875,0.23,0.233,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13T12:00:00,2458283,-20.929,-18.118,-0.09,2.811,1.705,0,1.706,8.03,-0.09,0,1.585,0.121,1.585,0.121,0,6.864,71.089,149.55,-0.05,-10.46,0.053,0.056,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-14T12:00:00,2458284,-20.837,-17.856,-0.083,2.981,1.803,0,1.803,8.154,-0.083,0,1.589,0.215,1.589,0.215,0,6.838,75.009,150.071,0.003,0.16,0.255,0.26,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-15T12:00:00,2458285,-20.702,-17.255,-0.025,3.447,1.876,0,1.876,8.352,-0.025,0,1.552,0.325,1.552,0.325,0,6.862,80.195,151.492,0.075,-3.665,0.717,0.726,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-16T12:00:00,2458286,-20.315,-16.237,0.013,4.078,1.932,0,1.932,8.463,0.013,0,1.542,0.391,1.542,0.391,0,6.836,83.73,154.77,0.027,-3.788,1.191,1.204,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-17T12:00:00,2458287,-21.989,-17.892,0.005,4.096,1.91,0,1.91,8.505,0.005,0,1.504,0.406,1.504,0.406,0,6.836,86.013,161.672,0.1,1.779,1.282,1.295,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-14T12:00:00,2458284,-20.837,-17.856,-0.083,2.981,1.803,0,1.803,8.154,-0.083,0,1.589,0.215,1.589,0.215,0,6.838,75.009,150.071,0.003,0.16,0.255,0.26,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-15T12:00:00,2458285,-20.702,-17.255,-0.025,3.447,1.876,0,1.876,8.352,-0.025,0,1.552,0.325,1.552,0.325,0,6.862,80.195,151.492,0.075,-3.665,0.717,0.726,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-16T12:00:00,2458286,-20.315,-16.237,0.013,4.078,1.932,0,1.932,8.463,0.013,0,1.542,0.391,1.542,0.391,0,6.836,83.73,154.77,0.027,-3.788,1.191,1.204,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-17T12:00:00,2458287,-21.989,-17.892,0.005,4.096,1.91,0,1.91,8.505,0.005,0,1.504,0.406,1.504,0.406,0,6.836,86.013,161.672,0.1,1.779,1.282,1.295,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-18T12:00:00,2458288,-23.357,-19.33,-0.023,4.027,1.991,0,1.991,8.628,-0.022,-0.001,1.537,0.454,1.537,0.454,0,6.84,88.498,163.928,0.119,4.34,1.225,1.24,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-19T12:00:00,2458289,-22.6,-18.92,-0.056,3.68,1.997,0.002,1.999,8.685,-0.039,-0.017,1.549,0.45,1.549,0.448,0,6.891,89.478,174.766,0.16,6.879,0.942,0.956,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20T12:00:00,2458290,-20.92,-17.205,0.031,3.715,2.12,0.01,2.13,8.996,0.021,0.01,1.574,0.555,1.574,0.546,0,6.908,98.695,199.339,0.112,20.986,1.091,1.106,-0.005,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-21T12:00:00,2458291,-21.01,-17.223,-0.019,3.787,2.172,0.009,2.181,9.065,-0.008,-0.012,1.624,0.557,1.624,0.548,0,6.929,99.346,202.092,-0.009,-1.48,0.944,0.96,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-22T12:00:00,2458292,-22.95,-19.204,-0.034,3.746,2.18,0.007,2.187,9.055,-0.018,-0.017,1.588,0.599,1.588,0.592,0,6.924,99.164,190.359,-0.192,-11.214,1.087,1.103,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-23T12:00:00,2458293,-20.099,-16.12,-0.041,3.98,2.105,0.004,2.109,8.866,-0.03,-0.011,1.599,0.51,1.599,0.506,0,6.889,94.324,182.928,-0.22,-20.868,1.087,1.103,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-24T12:00:00,2458294,-19.377,-15.176,-0.067,4.202,2.117,0.002,2.12,8.746,-0.054,-0.013,1.619,0.501,1.619,0.499,0,6.866,88.104,156.129,-0.271,-23.688,1.189,1.206,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-25T12:00:00,2458295,-21.006,-16.774,-0.041,4.232,2.168,0.002,2.17,8.788,-0.029,-0.012,1.684,0.486,1.684,0.484,0,6.92,85.614,147.984,-0.367,-22.974,1.14,1.157,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-26T12:00:00,2458296,-24.484,-20.598,0.016,3.886,2.143,0,2.143,8.646,0.016,0,1.682,0.461,1.682,0.461,0,6.881,82.303,137.788,-0.26,-14.568,0.876,0.891,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-27T12:00:00,2458297,-23.268,-19.709,0.016,3.559,2.084,0,2.084,8.575,0.016,0,1.694,0.39,1.694,0.39,0,6.947,78.775,127.674,-0.198,-9.641,0.66,0.672,0.005,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-28T12:00:00,2458298,-21.472,-18.328,0.029,3.145,1.896,0,1.896,8.335,0.029,0,1.63,0.266,1.63,0.266,0,6.946,74.714,125.81,-0.122,7.242,0.364,0.372,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-29T12:00:00,2458299,-19.771,-16.972,0.09,2.799,1.744,0,1.744,8.113,0.09,0,1.568,0.176,1.568,0.176,0,6.922,70.582,121.712,-0.052,4.261,0.145,0.149,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30T12:00:00,2458300,-20.412,-17.838,0.078,2.575,1.607,0,1.607,7.961,0.078,0,1.527,0.08,1.527,0.08,0,6.931,66.781,116.888,-0.046,34.202,0.063,0.065,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-01T12:00:00,2458301,-21.033,-18.463,0.026,2.57,1.511,0,1.511,7.849,0.026,0,1.479,0.032,1.479,0.032,0,6.924,63.742,100.592,-0.006,41.935,0.034,0.035,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-02T12:00:00,2458302,-22.636,-19.952,0.002,2.684,1.509,0,1.509,7.857,0.002,0,1.489,0.02,1.489,0.02,0,6.913,64.724,127.288,0.013,33.029,0.046,0.047,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-03T12:00:00,2458303,-21.561,-18.725,0.003,2.836,1.565,0,1.565,7.902,0.003,0,1.534,0.031,1.534,0.031,0,6.912,65.349,111.601,-0.006,-111.601,0.067,0.068,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-04T12:00:00,2458304,-19.941,-17.191,0.013,2.75,1.575,0,1.575,7.892,0.013,0,1.543,0.032,1.543,0.032,0,6.885,65.909,114.342,0.065,-74.756,0.054,0.055,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-05T12:00:00,2458305,-20.796,-17.834,0.014,2.962,1.613,0,1.613,7.887,0.014,0,1.597,0.016,1.597,0.016,0,6.867,65.065,107.754,-0.015,-104.373,0.05,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-06T12:00:00,2458306,-19.256,-16.473,0.012,2.784,1.582,0,1.582,7.875,0.012,0,1.577,0.005,1.577,0.005,0,6.862,65.81,127.139,-0.071,-127.139,0.018,0.018,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-07T12:00:00,2458307,-20.547,-17.634,0.005,2.913,1.6,0,1.6,7.881,0.005,0,1.581,0.019,1.581,0.019,0,6.858,65.786,114.472,-0.05,-42.009,0.04,0.04,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-08T12:00:00,2458308,-18.228,-15.544,-0.008,2.684,1.57,0,1.57,7.877,-0.008,0,1.56,0.011,1.56,0.011,0,6.878,65.766,107.898,-0.033,63.527,0.018,0.019,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-09T12:00:00,2458309,-21.045,-18.344,-0.086,2.701,1.624,0,1.624,7.96,-0.086,0,1.553,0.071,1.553,0.071,0,6.918,67.003,122.803,-0.099,-63.53,0.07,0.072,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-10T12:00:00,2458310,-19.91,-17.048,-0.177,2.861,1.787,0,1.787,8.179,-0.177,0,1.556,0.232,1.556,0.232,0,6.922,73.136,129.424,-0.097,-41.508,0.22,0.226,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-11T12:00:00,2458311,-19.635,-15.945,-0.103,3.69,1.999,0,1.999,8.481,-0.103,0,1.605,0.394,1.605,0.394,0,6.913,80.047,138.104,-0.134,-28.581,0.815,0.827,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-12T12:00:00,2458312,-21.378,-17.139,0.012,4.239,2.101,0,2.101,8.737,0.012,0,1.598,0.503,1.598,0.503,0,6.911,86.825,151.278,-0.113,-27.196,1.299,1.315,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-13T12:00:00,2458313,-20.855,-16.045,0.035,4.809,2.194,0,2.194,8.943,0.035,0,1.582,0.612,1.582,0.612,0,6.905,91.197,153.633,0.008,-12.138,2,2.019,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-14T12:00:00,2458314,-23.583,-18.817,-0.001,4.766,2.221,0,2.221,9.041,-0.001,0,1.594,0.627,1.594,0.627,0,6.936,92.449,154.551,0.087,-10.658,1.952,1.972,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-15T12:00:00,2458315,-22.807,-18.401,-0.024,4.407,2.188,0,2.188,8.948,-0.024,0,1.568,0.62,1.568,0.62,0,6.922,90.793,148.584,0.197,0.988,1.633,1.653,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-16T12:00:00,2458316,-20.868,-17.087,-0.014,3.781,2.154,0,2.154,8.794,-0.014,0,1.602,0.552,1.602,0.552,0,6.934,85.986,143.905,0.293,14.17,1.072,1.089,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-17T12:00:00,2458317,-21.905,-18.643,0.02,3.262,2.033,0,2.033,8.617,0.02,0,1.623,0.41,1.623,0.41,0,6.978,81.894,142.735,0.22,19.31,0.551,0.563,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-18T12:00:00,2458318,-20.943,-17.969,0.076,2.974,1.965,0,1.965,8.415,0.076,0,1.664,0.3,1.664,0.3,0,6.956,76.642,133.128,0.135,27.915,0.205,0.213,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-21T12:00:00,2458321,-19.217,-15.635,0.001,3.582,1.906,0,1.906,8.329,0.001,0,1.725,0.182,1.725,0.182,0,6.956,73.1,121.173,-0.227,-70.797,0.497,0.503,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-25T12:00:00,2458325,-20.305,-17.501,0.024,2.804,1.724,0,1.724,8.131,0.024,0,1.64,0.084,1.64,0.084,0,6.976,68.957,117.982,-0.087,26.37,0.075,0.077,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
