date_obs,co_lat,area
2015-07-29T10:30:39.20,1.843,26
2015-07-29T10:30:39.20,1.851,4
2015-07-29T10:30:39.20,1.857,12
2015-07-29T10:30:39.20,1.858,3
2015-07-29T10:30:39.20,1.861,3
2015-07-29T10:30:39.20,1.862,4
2015-07-29T10:30:39.20,1.867,26
2015-07-29T10:30:39.20,1.867,5
2015-07-29T10:30:39.20,1.866,3
2015-07-29T10:30:39.20,1.838,2060
2015-07-29T10:30:39.20,1.841,5
2015-07-29T10:30:39.20,1.806,20
2015-07-29T10:30:39.20,1.812,4
2015-07-29T10:30:39.20,1.838,5
2015-07-29T10:30:39.20,1.845,19
2015-07-29T10:30:39.20,1.846,3
2015-07-29T10:30:39.20,1.849,3
2015-07-29T10:30:39.20,1.856,4
2015-07-29T10:30:39.20,1.857,7
2015-07-29T10:30:39.20,1.856,171
2015-07-29T10:30:39.20,1.819,24
2015-07-29T10:30:39.20,1.82,3
2015-07-29T10:30:39.20,1.833,6
2015-07-29T10:30:39.20,1.848,3
2015-07-29T10:30:39.20,1.859,5
2015-07-29T10:30:39.20,1.865,3
2015-07-29T10:30:39.20,1.867,4
2015-07-29T10:30:39.20,1.866,9
2015-07-29T10:30:39.20,1.862,6
2015-07-29T10:30:39.20,1.861,3
2015-07-29T10:30:39.20,1.854,5
2015-07-29T10:30:39.20,1.846,5
2015-07-29T10:30:39.20,1.827,6
2015-07-29T10:30:39.20,1.825,5
2015-07-29T10:30:39.20,1.819,3
2015-07-29T10:30:39.20,1.799,3
2015-07-29T10:30:39.20,1.801,7
2015-07-29T10:30:39.20,1.821,3
2015-07-29T10:30:39.20,1.845,84
2015-07-29T10:30:39.20,1.859,5
2015-07-29T10:30:39.20,1.864,3
2015-07-29T10:30:39.20,1.864,13
2015-07-29T10:30:39.20,1.866,5
2015-07-29T10:30:39.20,1.866,9
2015-07-29T10:30:39.20,1.867,3
2015-07-29T10:30:39.20,1.846,3
2015-07-29T10:30:39.20,1.838,3
2015-07-29T10:30:39.20,1.837,4
2015-07-29T10:30:39.20,1.816,13
2015-07-29T10:30:39.20,1.803,4
2015-07-29T10:30:39.20,1.808,3
2015-07-29T10:30:39.20,1.828,15
2015-07-29T10:30:39.20,1.834,11
2015-07-29T10:30:39.20,1.841,5
2015-07-29T10:30:39.20,1.846,9
2015-07-29T10:30:39.20,1.846,12
2015-07-29T10:30:39.20,1.856,5
2015-07-29T10:30:39.20,1.859,4
2015-07-29T10:30:39.20,1.86,6
2015-07-29T10:30:39.20,1.861,4
2015-07-29T10:30:39.20,1.863,3
2015-07-29T10:30:39.20,1.865,12
2015-07-29T10:30:39.20,1.86,50
2015-07-29T10:30:39.20,1.844,5
2015-07-29T10:30:39.20,1.82,3
2015-07-29T10:30:39.20,1.81,3
2015-07-29T10:30:39.20,1.804,3
2015-07-29T10:30:39.20,1.813,6
2015-07-29T10:30:39.20,1.83,5
2015-07-29T10:30:39.20,1.84,13
2015-07-29T10:30:39.20,1.841,3
2015-07-29T10:30:39.20,1.841,4
2015-07-29T10:30:39.20,1.846,9
2015-07-29T10:30:39.20,1.863,9
2015-07-29T10:30:39.20,1.865,10
2015-07-29T10:30:39.20,1.865,5
2015-07-29T10:30:39.20,1.857,66
2015-07-29T10:30:39.20,1.832,3
2015-07-29T10:30:39.20,1.822,4
2015-07-29T10:30:39.20,1.823,4
2015-07-29T10:30:39.20,1.832,5
2015-07-29T10:30:39.20,1.834,5
2015-07-29T10:30:39.20,1.856,3
2015-07-29T10:30:39.20,1.86,3
2015-07-29T10:30:39.20,1.864,3
2015-07-29T10:30:39.20,1.865,8
2015-07-29T10:30:39.20,1.865,3
2015-07-29T10:30:39.20,1.862,4
2015-07-29T10:30:39.20,1.847,3
2015-07-29T10:30:39.20,1.843,3
2015-07-29T10:30:39.20,1.832,3
2015-07-29T10:30:39.20,1.83,5
2015-07-29T10:30:39.20,1.823,3
2015-07-29T10:30:39.20,1.803,4
2015-07-29T10:30:39.20,1.819,60
2015-07-29T10:30:39.20,1.841,23
2015-07-29T10:30:39.20,1.853,8
2015-07-29T10:30:39.20,1.863,18
2015-07-29T10:30:39.20,1.857,3
2015-07-29T10:30:39.20,1.851,5
2015-07-29T10:30:39.20,1.825,3
2015-07-29T10:30:39.20,1.825,6
2015-07-29T10:30:39.20,1.824,3
2015-07-29T10:30:39.20,1.81,3
2015-07-29T10:30:39.20,1.836,3
2015-07-29T10:30:39.20,1.839,44
2015-07-29T10:30:39.20,1.847,9
2015-07-29T10:30:39.20,1.862,25
2015-07-29T10:30:39.20,1.864,10
2015-07-29T10:30:39.20,1.864,7
2015-07-29T10:30:39.20,1.861,5
2015-07-29T10:30:39.20,1.86,12
2015-07-29T10:30:39.20,1.861,3
2015-07-29T10:30:39.20,1.826,143
2015-07-29T10:30:39.20,1.824,5
2015-07-29T10:30:39.20,1.818,53
2015-07-29T10:30:39.20,1.817,33
2015-07-29T10:30:39.20,1.803,5
2015-07-29T10:30:39.20,1.797,4
2015-07-29T10:30:39.20,1.833,5
2015-07-29T10:30:39.20,1.849,9
2015-07-29T10:30:39.20,1.861,4
2015-07-29T10:30:39.20,1.86,29
2015-07-29T10:30:39.20,1.863,19
2015-07-29T10:30:39.20,1.863,4
2015-07-29T10:30:39.20,1.863,6
2015-07-29T10:30:39.20,1.857,4
2015-07-29T10:30:39.20,1.857,4
2015-07-29T10:30:39.20,1.845,4
2015-07-29T10:30:39.20,1.833,424
2015-07-29T10:30:39.20,1.836,4
2015-07-29T10:30:39.20,1.831,3
2015-07-29T10:30:39.20,1.829,3
2015-07-29T10:30:39.20,1.812,111
2015-07-29T10:30:39.20,1.816,5
2015-07-29T10:30:39.20,1.805,3
2015-07-29T10:30:39.20,1.803,4
2015-07-29T10:30:39.20,1.83,35
2015-07-29T10:30:39.20,1.835,7
2015-07-29T10:30:39.20,1.847,3
2015-07-29T10:30:39.20,1.852,3
2015-07-29T10:30:39.20,1.853,3
2015-07-29T10:30:39.20,1.858,3
2015-07-29T10:30:39.20,1.859,9
2015-07-29T10:30:39.20,1.86,3
2015-07-29T10:30:39.20,1.861,8
2015-07-29T10:30:39.20,1.861,3
2015-07-29T10:30:39.20,1.861,5
2015-07-29T10:30:39.20,1.806,3
2015-07-29T10:30:39.20,1.803,5
2015-07-29T10:30:39.20,1.8,15
2015-07-29T10:30:39.20,1.803,11
2015-07-29T10:30:39.20,1.84,4
2015-07-29T10:30:39.20,1.848,7
2015-07-29T10:30:39.20,1.857,3
2015-07-29T10:30:39.20,1.857,7
2015-07-29T10:30:39.20,1.858,29
2015-07-29T10:30:39.20,1.861,4
2015-07-29T10:30:39.20,1.862,6
2015-07-29T10:30:39.20,1.862,3
2015-07-29T10:30:39.20,1.854,17
2015-07-29T10:30:39.20,1.843,16
2015-07-29T10:30:39.20,1.835,212
2015-07-29T10:30:39.20,1.819,1132
2015-07-29T10:30:39.20,1.829,3
2015-07-29T10:30:39.20,1.825,118
2015-07-29T10:30:39.20,1.816,6
2015-07-29T10:30:39.20,1.799,3
2015-07-29T10:30:39.20,1.851,4
2015-07-29T10:30:39.20,1.855,3
2015-07-29T10:30:39.20,1.859,3
2015-07-29T10:30:39.20,1.853,3
2015-07-29T10:30:39.20,1.843,252
2015-07-29T10:30:39.20,1.848,6
2015-07-29T10:30:39.20,1.829,4
2015-07-29T10:30:39.20,1.825,4
2015-07-29T10:30:39.20,1.822,4
2015-07-29T10:30:39.20,1.819,6
2015-07-29T10:30:39.20,1.817,14
2015-07-29T10:30:39.20,1.822,4
2015-07-29T10:30:39.20,1.858,5
2015-07-29T10:30:39.20,1.858,18
2015-07-29T10:30:39.20,1.859,18
2015-07-29T10:30:39.20,1.858,8
2015-07-29T10:30:39.20,1.763,17579
2015-07-29T10:30:39.20,1.851,3
2015-07-29T10:30:39.20,1.816,4
2015-07-29T10:30:39.20,1.799,26
2015-07-29T10:30:39.20,1.824,3
2015-07-29T10:30:39.20,1.832,8
2015-07-29T10:30:39.20,1.855,3
2015-07-29T10:30:39.20,1.857,3
2015-07-29T10:30:39.20,1.858,19
2015-07-29T10:30:39.20,1.86,6
2015-07-29T10:30:39.20,1.856,13
2015-07-29T10:30:39.20,1.854,6
2015-07-29T10:30:39.20,1.822,37
2015-07-29T10:30:39.20,1.797,3
2015-07-29T10:30:39.20,1.804,37
2015-07-29T10:30:39.20,1.819,3
2015-07-29T10:30:39.20,1.828,3
2015-07-29T10:30:39.20,1.861,3
2015-07-29T10:30:39.20,1.853,43
2015-07-29T10:30:39.20,1.848,7
2015-07-29T10:30:39.20,1.819,3
2015-07-29T10:30:39.20,1.812,5
2015-07-29T10:30:39.20,1.794,7
2015-07-29T10:30:39.20,1.82,5
2015-07-29T10:30:39.20,1.845,3
2015-07-29T10:30:39.20,1.847,5
2015-07-29T10:30:39.20,1.86,3
2015-07-29T10:30:39.20,1.86,5
2015-07-29T10:30:39.20,1.851,13
2015-07-29T10:30:39.20,1.839,32
2015-07-29T10:30:39.20,1.839,3
2015-07-29T10:30:39.20,1.839,4
2015-07-29T10:30:39.20,1.827,11
2015-07-29T10:30:39.20,1.806,4
2015-07-29T10:30:39.20,1.814,3
2015-07-29T10:30:39.20,1.84,18
2015-07-29T10:30:39.20,1.842,5
2015-07-29T10:30:39.20,1.844,19
2015-07-29T10:30:39.20,1.857,4
2015-07-29T10:30:39.20,1.857,36
2015-07-29T10:30:39.20,1.858,21
2015-07-29T10:30:39.20,1.859,3
2015-07-29T10:30:39.20,1.855,106
2015-07-29T10:30:39.20,1.859,5
2015-07-29T10:30:39.20,1.859,6
2015-07-29T10:30:39.20,1.856,3
2015-07-29T10:30:39.20,1.829,2717
2015-07-29T10:30:39.20,1.848,27
2015-07-29T10:30:39.20,1.842,4
2015-07-29T10:30:39.20,1.835,15
2015-07-29T10:30:39.20,1.826,3
2015-07-29T10:30:39.20,1.821,12
2015-07-29T10:30:39.20,1.81,8
2015-07-29T10:30:39.20,1.814,5
2015-07-29T10:30:39.20,1.84,5
2015-07-29T10:30:39.20,1.853,3
2015-07-29T10:30:39.20,1.856,3
2015-07-29T10:30:39.20,1.859,6
2015-07-29T10:30:39.20,1.85,3
2015-07-29T10:30:39.20,1.845,10
2015-07-29T10:30:39.20,1.845,4
2015-07-29T10:30:39.20,1.843,5
2015-07-29T10:30:39.20,1.838,5
2015-07-29T10:30:39.20,1.837,6
2015-07-29T10:30:39.20,1.818,4
2015-07-29T10:30:39.20,1.833,5
2015-07-29T10:30:39.20,1.843,3
2015-07-29T10:30:39.20,1.85,3
2015-07-29T10:30:39.20,1.852,47
2015-07-29T10:30:39.20,1.854,5
2015-07-29T10:30:39.20,1.854,15
2015-07-29T10:30:39.20,1.856,7
2015-07-29T10:30:39.20,1.857,6
2015-07-29T10:30:39.20,1.857,4
2015-07-29T10:30:39.20,1.837,6
2015-07-29T10:30:39.20,1.816,7
2015-07-29T10:30:39.20,1.815,4
2015-07-29T10:30:39.20,1.815,4
2015-07-29T10:30:39.20,1.808,4
2015-07-29T10:30:39.20,1.801,13
2015-07-29T10:30:39.20,1.792,3
2015-07-29T10:30:39.20,1.797,5
2015-07-29T10:30:39.20,1.822,46
2015-07-29T10:30:39.20,1.84,42
2015-07-29T10:30:39.20,1.841,3
2015-07-29T10:30:39.20,1.841,7
2015-07-29T10:30:39.20,1.857,5
2015-07-29T10:30:39.20,1.857,14
2015-07-29T10:30:39.20,1.858,3
2015-07-29T10:30:39.20,1.858,3
2015-07-29T10:30:39.20,1.857,7
2015-07-29T10:30:39.20,1.852,3
2015-07-29T10:30:39.20,1.851,3
2015-07-29T10:30:39.20,1.848,3
2015-07-29T10:30:39.20,1.843,4
2015-07-29T10:30:39.20,1.841,14
2015-07-29T10:30:39.20,1.835,36
2015-07-29T10:30:39.20,1.835,14
2015-07-29T10:30:39.20,1.816,4
2015-07-29T10:30:39.20,1.808,4
2015-07-29T10:30:39.20,1.793,3
2015-07-29T10:30:39.20,1.815,3
2015-07-29T10:30:39.20,1.855,6
2015-07-29T10:30:39.20,1.856,8
2015-07-29T10:30:39.20,1.857,3
2015-07-29T10:30:39.20,1.855,7
2015-07-29T10:30:39.20,1.851,3
2015-07-29T10:30:39.20,1.847,5
2015-07-29T10:30:39.20,1.842,6
2015-07-29T10:30:39.20,1.835,16
2015-07-29T10:30:39.20,1.811,4
2015-07-29T10:30:39.20,1.806,8
2015-07-29T10:30:39.20,1.792,3
2015-07-29T10:30:39.20,1.809,4
2015-07-29T10:30:39.20,1.825,3
2015-07-29T10:30:39.20,1.843,5
2015-07-29T10:30:39.20,1.847,3
2015-07-29T10:30:39.20,1.851,3
2015-07-29T10:30:39.20,1.854,5
2015-07-29T10:30:39.20,1.855,14
2015-07-29T10:30:39.20,1.854,107
2015-07-29T10:30:39.20,1.856,7
2015-07-29T10:30:39.20,1.85,3
2015-07-29T10:30:39.20,1.836,3
2015-07-29T10:30:39.20,1.813,368
2015-07-29T10:30:39.20,1.813,5
2015-07-29T10:30:39.20,1.799,18
2015-07-29T10:30:39.20,1.818,4
2015-07-29T10:30:39.20,1.833,8
2015-07-29T10:30:39.20,1.854,3
2015-07-29T10:30:39.20,1.856,4
2015-07-29T10:30:39.20,1.856,5
2015-07-29T10:30:39.20,1.855,5
2015-07-29T10:30:39.20,1.856,4
2015-07-29T10:30:39.20,1.851,12
2015-07-29T10:30:39.20,1.851,5
2015-07-29T10:30:39.20,1.847,92
2015-07-29T10:30:39.20,1.847,3
2015-07-29T10:30:39.20,1.842,9
2015-07-29T10:30:39.20,1.825,55
2015-07-29T10:30:39.20,1.819,8
2015-07-29T10:30:39.20,1.812,3
2015-07-29T10:30:39.20,1.85,4
2015-07-29T10:30:39.20,1.852,5
2015-07-29T10:30:39.20,1.853,6
2015-07-29T10:30:39.20,1.856,3
2015-07-29T10:30:39.20,1.855,4
2015-07-29T10:30:39.20,1.847,3
2015-07-29T10:30:39.20,1.839,6
2015-07-29T10:30:39.20,1.821,3
2015-07-29T10:30:39.20,1.837,57
2015-07-29T10:30:39.20,1.842,3
2015-07-29T10:30:39.20,1.843,3
2015-07-29T10:30:39.20,1.849,6
2015-07-29T10:30:39.20,1.85,13
2015-07-29T10:30:39.20,1.85,82
2015-07-29T10:30:39.20,1.853,3
2015-07-29T10:30:39.20,1.855,6
2015-07-29T10:30:39.20,1.855,3
2015-07-29T10:30:39.20,1.847,31
2015-07-29T10:30:39.20,1.813,86
2015-07-29T10:30:39.20,1.804,3
2015-07-29T10:30:39.20,1.797,8
2015-07-29T10:30:39.20,1.81,13
2015-07-29T10:30:39.20,1.814,3
2015-07-29T10:30:39.20,1.839,7
2015-07-29T10:30:39.20,1.85,4
2015-07-29T10:30:39.20,1.85,8
2015-07-29T10:30:39.20,1.852,10
2015-07-29T10:30:39.20,1.853,6
2015-07-29T10:30:39.20,1.853,5
2015-07-29T10:30:39.20,1.854,6
2015-07-29T10:30:39.20,1.831,4
2015-07-29T10:30:39.20,1.821,4
2015-07-29T10:30:39.20,1.81,3
2015-07-29T10:30:39.20,1.802,3
2015-07-29T10:30:39.20,1.793,5
2015-07-29T10:30:39.20,1.809,3
2015-07-29T10:30:39.20,1.811,7
2015-07-29T10:30:39.20,1.812,3
2015-07-29T10:30:39.20,1.828,8
2015-07-29T10:30:39.20,1.849,8
2015-07-29T10:30:39.20,1.852,3
2015-07-29T10:30:39.20,1.813,912
2015-07-29T10:30:39.20,1.827,5
2015-07-29T10:30:39.20,1.844,6
2015-07-29T10:30:39.20,1.846,58
2015-07-29T10:30:39.20,1.853,4
2015-07-29T10:30:39.20,1.853,9
2015-07-29T10:30:39.20,1.853,4
2015-07-29T10:30:39.20,1.844,3
2015-07-29T10:30:39.20,1.834,87
2015-07-29T10:30:39.20,1.838,3
2015-07-29T10:30:39.20,1.838,4
2015-07-29T10:30:39.20,1.835,8
2015-07-29T10:30:39.20,1.825,8
2015-07-29T10:30:39.20,1.816,4
2015-07-29T10:30:39.20,1.808,3
2015-07-29T10:30:39.20,1.804,4
2015-07-29T10:30:39.20,1.779,494
2015-07-29T10:30:39.20,1.81,4
2015-07-29T10:30:39.20,1.831,3
2015-07-29T10:30:39.20,1.835,4
2015-07-29T10:30:39.20,1.85,5
2015-07-29T10:30:39.20,1.851,5
2015-07-29T10:30:39.20,1.852,6
2015-07-29T10:30:39.20,1.852,11
2015-07-29T10:30:39.20,1.851,52
2015-07-29T10:30:39.20,1.852,3
2015-07-29T10:30:39.20,1.847,45
2015-07-29T10:30:39.20,1.838,3
2015-07-29T10:30:39.20,1.815,3
2015-07-29T10:30:39.20,1.809,3
2015-07-29T10:30:39.20,1.804,3
2015-07-29T10:30:39.20,1.829,3
2015-07-29T10:30:39.20,1.831,4
2015-07-29T10:30:39.20,1.832,3
2015-07-29T10:30:39.20,1.834,4
2015-07-29T10:30:39.20,1.838,5
2015-07-29T10:30:39.20,1.852,3
2015-07-29T10:30:39.20,1.829,5
2015-07-29T10:30:39.20,1.819,34
2015-07-29T10:30:39.20,1.814,14
2015-07-29T10:30:39.20,1.801,3
2015-07-29T10:30:39.20,1.797,5
2015-07-29T10:30:39.20,1.824,5
2015-07-29T10:30:39.20,1.831,3
2015-07-29T10:30:39.20,1.836,3
2015-07-29T10:30:39.20,1.845,5
2015-07-29T10:30:39.20,1.845,6
2015-07-29T10:30:39.20,1.847,3
2015-07-29T10:30:39.20,1.851,9
2015-07-29T10:30:39.20,1.85,64
2015-07-29T10:30:39.20,1.852,6
2015-07-29T10:30:39.20,1.849,4
2015-07-29T10:30:39.20,1.849,6
2015-07-29T10:30:39.20,1.798,3
2015-07-29T10:30:39.20,1.808,3
2015-07-29T10:30:39.20,1.818,8
2015-07-29T10:30:39.20,1.832,15
2015-07-29T10:30:39.20,1.851,3
2015-07-29T10:30:39.20,1.85,19
2015-07-29T10:30:39.20,1.85,16
2015-07-29T10:30:39.20,1.844,183
2015-07-29T10:30:39.20,1.816,5784
2015-07-29T10:30:39.20,1.844,4
2015-07-29T10:30:39.20,1.837,3
2015-07-29T10:30:39.20,1.806,16
2015-07-29T10:30:39.20,1.803,56
2015-07-29T10:30:39.20,1.799,10
2015-07-29T10:30:39.20,1.797,4
2015-07-29T10:30:39.20,1.791,12
2015-07-29T10:30:39.20,1.806,9
2015-07-29T10:30:39.20,1.823,7
2015-07-29T10:30:39.20,1.828,3
2015-07-29T10:30:39.20,1.832,3
2015-07-29T10:30:39.20,1.836,3
2015-07-29T10:30:39.20,1.841,3
2015-07-29T10:30:39.20,1.847,4
2015-07-29T10:30:39.20,1.845,78
2015-07-29T10:30:39.20,1.851,4
2015-07-29T10:30:39.20,1.842,3
2015-07-29T10:30:39.20,1.84,4
2015-07-29T10:30:39.20,1.837,3
2015-07-29T10:30:39.20,1.831,3
2015-07-29T10:30:39.20,1.831,3
2015-07-29T10:30:39.20,1.828,28
2015-07-29T10:30:39.20,1.824,6
2015-07-29T10:30:39.20,1.807,11
2015-07-29T10:30:39.20,1.798,5
2015-07-29T10:30:39.20,1.794,4
2015-07-29T10:30:39.20,1.788,3
2015-07-29T10:30:39.20,1.833,17
2015-07-29T10:30:39.20,1.839,4
2015-07-29T10:30:39.20,1.849,6
2015-07-29T10:30:39.20,1.849,55
2015-07-29T10:30:39.20,1.843,15
2015-07-29T10:30:39.20,1.812,27
2015-07-29T10:30:39.20,1.8,282
2015-07-29T10:30:39.20,1.82,3
2015-07-29T10:30:39.20,1.832,3
2015-07-29T10:30:39.20,1.849,4
2015-07-29T10:30:39.20,1.847,43
2015-07-29T10:30:39.20,1.84,228
2015-07-29T10:30:39.20,1.843,8
2015-07-29T10:30:39.20,1.839,11
2015-07-29T10:30:39.20,1.813,19
2015-07-29T10:30:39.20,1.821,5
2015-07-29T10:30:39.20,1.831,15
2015-07-29T10:30:39.20,1.84,27
2015-07-29T10:30:39.20,1.846,6
2015-07-29T10:30:39.20,1.849,6
2015-07-29T10:30:39.20,1.847,4
2015-07-29T10:30:39.20,1.837,8
2015-07-29T10:30:39.20,1.819,3
2015-07-29T10:30:39.20,1.799,4
2015-07-29T10:30:39.20,1.791,3
2015-07-29T10:30:39.20,1.818,3
2015-07-29T10:30:39.20,1.829,3
2015-07-29T10:30:39.20,1.832,4
2015-07-29T10:30:39.20,1.838,5
2015-07-29T10:30:39.20,1.846,3
2015-07-29T10:30:39.20,1.846,26
2015-07-29T10:30:39.20,1.847,71
2015-07-29T10:30:39.20,1.844,11
2015-07-29T10:30:39.20,1.839,4
2015-07-29T10:30:39.20,1.832,7
2015-07-29T10:30:39.20,1.832,9
2015-07-29T10:30:39.20,1.831,13
2015-07-29T10:30:39.20,1.825,4
2015-07-29T10:30:39.20,1.817,97
2015-07-29T10:30:39.20,1.818,8
2015-07-29T10:30:39.20,1.815,6
2015-07-29T10:30:39.20,1.825,3
2015-07-29T10:30:39.20,1.829,8
2015-07-29T10:30:39.20,1.837,5
2015-07-29T10:30:39.20,1.838,6
2015-07-29T10:30:39.20,1.844,41
2015-07-29T10:30:39.20,1.846,5
2015-07-29T10:30:39.20,1.848,4
2015-07-29T10:30:39.20,1.848,4
2015-07-29T10:30:39.20,1.848,6
2015-07-29T10:30:39.20,1.838,6
2015-07-29T10:30:39.20,1.822,3
2015-07-29T10:30:39.20,1.797,3
2015-07-29T10:30:39.20,1.788,3
2015-07-29T10:30:39.20,1.781,5
2015-07-29T10:30:39.20,1.802,56
2015-07-29T10:30:39.20,1.831,5
2015-07-29T10:30:39.20,1.84,6
2015-07-29T10:30:39.20,1.848,9
2015-07-29T10:30:39.20,1.846,28
2015-07-29T10:30:39.20,1.842,13
2015-07-29T10:30:39.20,1.829,48
2015-07-29T10:30:39.20,1.819,8
2015-07-29T10:30:39.20,1.803,9
2015-07-29T10:30:39.20,1.83,65
2015-07-29T10:30:39.20,1.836,7
2015-07-29T10:30:39.20,1.845,3
2015-07-29T10:30:39.20,1.845,7
2015-07-29T10:30:39.20,1.843,24
2015-07-29T10:30:39.20,1.843,10
2015-07-29T10:30:39.20,1.831,3
2015-07-29T10:30:39.20,1.807,28
2015-07-29T10:30:39.20,1.797,3
2015-07-29T10:30:39.20,1.792,14
2015-07-29T10:30:39.20,1.799,5
2015-07-29T10:30:39.20,1.8,3
2015-07-29T10:30:39.20,1.8,4
2015-07-29T10:30:39.20,1.808,4
2015-07-29T10:30:39.20,1.818,12
2015-07-29T10:30:39.20,1.823,7
2015-07-29T10:30:39.20,1.826,19
2015-07-29T10:30:39.20,1.828,4
2015-07-29T10:30:39.20,1.843,15
2015-07-29T10:30:39.20,1.843,23
2015-07-29T10:30:39.20,1.838,3
2015-07-29T10:30:39.20,1.836,4
2015-07-29T10:30:39.20,1.823,23
2015-07-29T10:30:39.20,1.812,5
2015-07-29T10:30:39.20,1.79,5
2015-07-29T10:30:39.20,1.801,6
2015-07-29T10:30:39.20,1.805,11
2015-07-29T10:30:39.20,1.806,5
2015-07-29T10:30:39.20,1.81,12
2015-07-29T10:30:39.20,1.825,4
2015-07-29T10:30:39.20,1.827,33
2015-07-29T10:30:39.20,1.829,3
2015-07-29T10:30:39.20,1.832,4
2015-07-29T10:30:39.20,1.834,7
2015-07-29T10:30:39.20,1.834,39
2015-07-29T10:30:39.20,1.842,7
2015-07-29T10:30:39.20,1.84,73
2015-07-29T10:30:39.20,1.845,4
2015-07-29T10:30:39.20,1.844,26
2015-07-29T10:30:39.20,1.845,14
2015-07-29T10:30:39.20,1.843,18
2015-07-29T10:30:39.20,1.843,3
2015-07-29T10:30:39.20,1.835,3
2015-07-29T10:30:39.20,1.828,30
2015-07-29T10:30:39.20,1.828,3
2015-07-29T10:30:39.20,1.825,3
2015-07-29T10:30:39.20,1.824,3
2015-07-29T10:30:39.20,1.823,8
2015-07-29T10:30:39.20,1.821,45
2015-07-29T10:30:39.20,1.803,6
2015-07-29T10:30:39.20,1.796,4
2015-07-29T10:30:39.20,1.8,4
2015-07-29T10:30:39.20,1.815,3
2015-07-29T10:30:39.20,1.826,32
2015-07-29T10:30:39.20,1.837,4
2015-07-29T10:30:39.20,1.838,8
2015-07-29T10:30:39.20,1.839,4
2015-07-29T10:30:39.20,1.842,3
2015-07-29T10:30:39.20,1.844,12
2015-07-29T10:30:39.20,1.836,3
2015-07-29T10:30:39.20,1.826,296
2015-07-29T10:30:39.20,1.819,100
2015-07-29T10:30:39.20,1.818,22
2015-07-29T10:30:39.20,1.804,7
2015-07-29T10:30:39.20,1.782,4
2015-07-29T10:30:39.20,1.808,4
2015-07-29T10:30:39.20,1.819,5
2015-07-29T10:30:39.20,1.84,3
2015-07-29T10:30:39.20,1.831,4
2015-07-29T10:30:39.20,1.826,10
2015-07-29T10:30:39.20,1.807,4
2015-07-29T10:30:39.20,1.828,4
2015-07-29T10:30:39.20,1.833,25
2015-07-29T10:30:39.20,1.845,4
2015-07-29T10:30:39.20,1.844,3
2015-07-29T10:30:39.20,1.844,3
2015-07-29T10:30:39.20,1.842,8
2015-07-29T10:30:39.20,1.799,3
2015-07-29T10:30:39.20,1.797,3
2015-07-29T10:30:39.20,1.818,3
2015-07-29T10:30:39.20,1.82,3
2015-07-29T10:30:39.20,1.83,4
2015-07-29T10:30:39.20,1.833,3
2015-07-29T10:30:39.20,1.837,4
2015-07-29T10:30:39.20,1.839,13
2015-07-29T10:30:39.20,1.843,20
2015-07-29T10:30:39.20,1.844,6
2015-07-29T10:30:39.20,1.825,20
2015-07-29T10:30:39.20,1.822,4
2015-07-29T10:30:39.20,1.815,7
2015-07-29T10:30:39.20,1.797,3
2015-07-29T10:30:39.20,1.826,24
2015-07-29T10:30:39.20,1.828,14
2015-07-29T10:30:39.20,1.84,4
2015-07-29T10:30:39.20,1.841,7
2015-07-29T10:30:39.20,1.838,10
2015-07-29T10:30:39.20,1.835,37
2015-07-29T10:30:39.20,1.833,4
2015-07-29T10:30:39.20,1.8,4
2015-07-29T10:30:39.20,1.797,3
2015-07-29T10:30:39.20,1.805,21
2015-07-29T10:30:39.20,1.809,6
2015-07-29T10:30:39.20,1.826,8
2015-07-29T10:30:39.20,1.834,3
2015-07-29T10:30:39.20,1.834,5
2015-07-29T10:30:39.20,1.835,12
2015-07-29T10:30:39.20,1.836,4
2015-07-29T10:30:39.20,1.837,10
2015-07-29T10:30:39.20,1.839,8
2015-07-29T10:30:39.20,1.841,93
2015-07-29T10:30:39.20,1.838,16
2015-07-29T10:30:39.20,1.835,11
2015-07-29T10:30:39.20,1.832,4
2015-07-29T10:30:39.20,1.789,6
2015-07-29T10:30:39.20,1.786,5
2015-07-29T10:30:39.20,1.775,4
2015-07-29T10:30:39.20,1.8,5
2015-07-29T10:30:39.20,1.812,4
2015-07-29T10:30:39.20,1.832,3
2015-07-29T10:30:39.20,1.835,51
2015-07-29T10:30:39.20,1.839,4
2015-07-29T10:30:39.20,1.841,3
2015-07-29T10:30:39.20,1.839,3
2015-07-29T10:30:39.20,1.839,9
2015-07-29T10:30:39.20,1.832,7
2015-07-29T10:30:39.20,1.824,4
2015-07-29T10:30:39.20,1.806,310
2015-07-29T10:30:39.20,1.789,4
2015-07-29T10:30:39.20,1.78,3
2015-07-29T10:30:39.20,1.812,3
2015-07-29T10:30:39.20,1.823,3
2015-07-29T10:30:39.20,1.83,3
2015-07-29T10:30:39.20,1.841,3
2015-07-29T10:30:39.20,1.84,9
2015-07-29T10:30:39.20,1.818,147
2015-07-29T10:30:39.20,1.802,158
2015-07-29T10:30:39.20,1.807,5
2015-07-29T10:30:39.20,1.786,34
2015-07-29T10:30:39.20,1.79,5
2015-07-29T10:30:39.20,1.826,5
2015-07-29T10:30:39.20,1.841,9
2015-07-29T10:30:39.20,1.84,20
2015-07-29T10:30:39.20,1.841,4
2015-07-29T10:30:39.20,1.841,9
2015-07-29T10:30:39.20,1.841,5
