date_obs,date_jd,rv_sun,rv_model_ref,f_ref,v_phot_ref,v_conv_ref,v_quiet,v_disc,v_phot,v_conv,f_bright,f_spot,f,Bobs,vphot_bright,vphot_spot,f_small,f_large,f_network,f_plage,f_nonconv,quiet_flux,ar_flux,conv_flux,pol_flux,pol_conv_flux,vconv_quiet,vconv_large,vconv_small,rv_model_mil,rv_model,rv_model_ref2
2015-07-20T09:43:24.70,2457223.905,102.922,118.04948,3.4351,0.168,5.803,-27.648,-21.132,0.115,6.517,3.633,0.004,3.638,10.76,0.119,-0.004,2.214,1.423,2.214,1.419,0,6.841,105.542,151.202,0.75,21.038,2.974,3.032,3.032,108.82841,103.7245675,108.28311
2015-07-29T10:30:39.20,2457232.938,104.131,124.22455,4.2842,-0.307,7.949,-24.968,-16.767,-0.249,8.201,4.354,0.003,4.356,11.804,-0.249,0,2.31,2.047,2.31,2.044,0,6.988,109.935,149.693,-1.288,-39.984,4.337,4.425,4.425,109.57917,104.6143335,109.21489
2015-07-29T22:43:24.00,2457233.447,104.602,125.56892,4.4055,-0.214,8.386,-27.505,-19.029,-0.072,8.476,4.482,0.002,4.484,12.147,-0.074,0.003,2.302,2.182,2.302,2.18,0,7.092,111.541,149.068,-1.271,-33.578,4.497,4.594,4.594,110.2314,105.256398,109.82962
2015-07-30T23:14:09.00,2457234.468,104.754,127.99626,4.6341,-0.002,9.135,-28.905,-19.491,0.149,9.414,4.857,0.005,4.861,12.776,0.112,0.036,2.335,2.527,2.335,2.522,0,7.175,113.305,146.692,-1.005,-17.471,5.278,5.395,5.395,111.59878,106.642304,111.00107
2015-07-31T23:09:38.90,2457235.465,105.195,128.86315,4.6726,0.093,9.407,-29.6,-19.678,0.203,9.921,4.99,0.003,4.993,12.883,0.17,0.032,2.359,2.634,2.359,2.63,0,7.167,111.97,142.628,-0.472,-4.938,5.709,5.835,5.835,112.19125,107.2538855,111.46683
2015-08-02T00:50:08.90,2457236.535,105.606,127.89132,4.4613,0.175,9.084,-25.636,-16.515,0.264,9.12,4.939,0.005,4.944,12.855,0.222,0.042,2.378,2.566,2.378,2.561,0,7.232,110.762,141.709,0.208,9.598,4.994,5.114,5.114,111.58296,106.595064,111.35012
2015-08-02T23:23:53.80,2457237.475,105.808,125.23343,4.4919,0.289,8.23,-29.727,-20.786,0.39,8.941,4.88,0.006,4.886,12.616,0.35,0.04,2.478,2.408,2.478,2.402,0,7.169,109.021,141.586,0.733,17.583,4.753,4.866,4.866,111.69873,106.6839225,110.81126
2015-08-03T13:41:53.80,2457238.071,105.224,123.22311,4.5592,0.299,7.575,-26.537,-18.434,0.208,8.103,4.833,0.006,4.839,12.537,0.175,0.033,2.531,2.308,2.531,2.302,0,7.185,109.332,145.525,0.918,23.787,4.093,4.197,4.197,110.51171,105.4782055,110.22451
2015-08-05T01:00:38.70,2457239.542,103.588,120.02458,4.4946,0.424,6.473,-23.754,-16.705,0.494,7.049,4.418,0.014,4.432,12.08,0.441,0.053,2.439,1.993,2.439,1.979,0,7.236,109.195,150.064,1.007,27.534,3.227,3.309,3.309,110.17213,105.0435365,109.47965
2015-08-05T12:17:08.80,2457240.012,104.507,119.37635,4.4312,0.492,6.238,-25.03,-18.09,0.371,6.94,4.438,0.017,4.455,12.052,0.31,0.06,2.589,1.866,2.589,1.849,0,7.16,110.223,158.149,0.931,21.311,3.178,3.255,3.255,109.79524,104.678021,109.41342
2015-08-07T11:14:08.60,2457241.968,103.439,120.43228,4.2614,0.246,6.611,-26.145,-18.953,0.177,7.192,4.151,0.035,4.187,12.026,0.158,0.019,2.446,1.741,2.446,1.705,0,7.077,118.993,180.38,0.298,-3.865,3.542,3.612,3.612,109.59504,104.518017,109.20927
2015-08-07T17:11:08.40,2457242.216,103.975,120.57661,4.2326,0.133,6.68,-28.623,-21.428,0.1,7.196,4.129,0.037,4.166,12.065,0.1,0,2.46,1.706,2.46,1.669,0,7.1,119.882,185.281,0.275,-1.674,3.358,3.429,3.429,109.42628,104.36017,109.02032
2015-08-10T11:17:53.40,2457244.971,100.788,120.11948,4.0362,-0.554,6.757,-26.431,-20.071,-0.597,6.36,3.984,0.026,4.01,11.469,-0.421,-0.176,2.446,1.564,2.446,1.539,0,7.052,111.628,169.321,0.353,-0.483,2.631,2.694,2.694,107.08752,102.074403,107.55305
2015-08-10T12:05:53.40,2457245.004,101.162,120.08461,4.0345,-0.553,6.746,-23.65,-17.335,-0.611,6.316,3.996,0.025,4.021,11.525,-0.437,-0.174,2.409,1.613,2.409,1.587,0,7.115,111.256,166.15,0.332,2.207,2.695,2.759,2.759,107.01524,102.001759,107.54506
2015-08-17T10:11:52.80,2457251.925,103.184,114.12844,2.9419,0.111,4.574,-26.564,-21.635,0.066,4.929,3.038,0,3.038,9.744,0.067,-0.001,2.209,0.83,2.209,0.829,0,6.943,91.836,140.103,0.587,22.784,1.383,1.415,1.415,107.24181,102.0614085,107.01246
2015-08-18T00:08:52.60,2457252.506,102.178,113.53874,2.9204,0.083,4.378,-23.241,-18.61,0.149,4.631,2.838,0,2.838,9.666,0.149,0,2.112,0.726,2.112,0.726,0,7.083,90.94,142.609,0.586,27.882,1.292,1.319,1.319,107.15059,101.9430065,106.76746
2015-08-19T08:25:22.70,2457253.851,101.838,112.80639,3.0471,0.017,4.137,-24.216,-19.716,0.01,4.5,2.87,0.001,2.871,9.459,0.007,0.003,2.134,0.738,2.134,0.737,0,6.795,94.164,158.658,0.693,15.201,1.057,1.083,1.083,106.7174,101.52226,106.39549
2015-08-20T06:24:37.60,2457254.767,99.889,112.85074,3.1491,0.15,4.124,-26.256,-21.751,0.212,4.506,2.918,0.002,2.92,9.718,0.201,0.011,2.133,0.787,2.133,0.785,0,6.811,101.094,181.34,0.487,0.558,0.883,0.911,0.911,107.17546,101.952557,106.68132
2015-08-21T06:15:37.50,2457255.761,102.153,114.86828,3.3316,0.313,4.705,-26.241,-20.941,0.392,5.3,3.1,0.011,3.112,10.177,0.318,0.073,2.102,1.01,2.102,0.999,0,6.868,107.819,185.435,0.221,-14.231,1.659,1.697,1.697,108.31708,103.110842,107.58677
2015-08-21T18:01:22.20,2457256.251,103.12,116.44361,3.4566,0.341,5.182,-23.05,-17.313,0.436,5.737,3.358,0.022,3.379,11.333,0.316,0.12,2.152,1.228,2.152,1.206,0,7.642,111.357,185.138,0.031,-18.653,2.241,2.286,2.286,108.82205,103.6326385,108.0931
2015-08-22T13:53:52.20,2457257.079,104.932,119.56629,3.5726,0.238,6.219,-24.102,-17.316,0.246,6.786,3.582,0.03,3.611,11.465,0.138,0.108,2.145,1.466,2.145,1.437,0,7.196,118.911,189.049,-0.273,-23.66,3.739,3.79,3.79,109.37202,104.264091,108.82679
2015-08-25T04:41:07.00,2457259.695,105.65,125.54987,4.0811,-0.798,8.446,-28.023,-19.881,-0.67,8.142,4.332,0.049,4.381,12.653,-0.458,-0.212,2.178,2.203,2.178,2.154,0,7.025,127.752,182.145,-1.265,-36.29,4.358,4.446,4.446,108.58126,103.671845,108.57726
2015-08-26T00:57:36.80,2457260.54,104.555,123.99128,4.1714,-0.899,7.969,-19.842,-13.112,-0.759,6.73,4.307,0.043,4.351,12.535,-0.465,-0.294,2.178,2.173,2.178,2.129,0,7.197,122.398,170.856,-1.229,-38.528,2.917,3.001,3.001,107.06874,102.097566,107.90741
2015-08-26T23:51:36.70,2457261.494,102.762,121.3661,4.3636,-0.722,7.135,-22.428,-15.867,-0.579,6.561,4.368,0.03,4.398,12.243,-0.318,-0.261,2.267,2.131,2.267,2.1,0,7.189,115.374,160.03,-0.983,-25.469,2.651,2.735,2.735,107.31477,102.3097035,107.52827
2015-08-28T00:15:36.60,2457262.511,101.493,118.57861,4.5589,-0.363,6.17,-24.27,-18.012,-0.245,6.258,4.201,0.018,4.219,11.661,-0.084,-0.161,2.389,1.83,2.389,1.812,0,7.226,106.479,147.539,-0.607,-16.415,2.177,2.253,2.253,107.78114,102.71374,107.43498
2015-08-28T22:52:21.40,2457263.453,101.741,117.19101,4.1788,0.017,5.607,-26.198,-19.886,0.107,6.312,3.971,0.003,3.974,11.048,0.121,-0.014,2.437,1.537,2.437,1.534,0,7.122,99.047,134.959,-0.198,-5.589,2.334,2.4,2.4,108.61984,103.506347,107.76259
2015-08-29T22:30:36.30,2457264.438,102.048,118.06669,3.7728,0.039,5.978,-26.687,-20.28,0.145,6.408,3.788,0,3.788,10.679,0.144,0.001,2.418,1.37,2.418,1.37,0,7.071,94.97,128.181,0.594,26.221,2.393,2.454,2.454,108.79424,103.680505,108.1569
2015-08-30T21:30:36.20,2457265.396,102.305,117.60633,3.8609,0.037,5.814,-25.807,-19.462,0.148,6.345,3.729,0,3.73,10.617,0.149,-0.001,2.428,1.301,2.428,1.301,0,7.007,97.018,134.731,0.855,27.747,2.172,2.231,2.231,108.74237,103.6249105,107.9999
2015-08-31T22:02:06.10,2457266.418,102.659,117.44125,3.8451,0.09,5.732,-27.633,-21.376,0.186,6.257,3.68,0,3.68,10.662,0.187,-0.001,2.392,1.288,2.392,1.288,0,7.09,97.456,137.033,0.94,28.608,2.428,2.482,2.482,108.74565,103.6182885,108.04236
2015-09-01T23:32:51.00,2457267.481,103.054,117.21539,3.6925,0.106,5.632,-23.649,-17.691,0.186,5.958,3.523,0.001,3.524,10.598,0.182,0.003,2.368,1.155,2.368,1.155,0,7.171,97.568,140.5,0.716,23.175,2.143,2.191,2.191,108.46758,103.324521,107.9852
2015-09-02T23:25:20.90,2457268.476,101.979,117.54282,3.4612,0.109,5.757,-23.162,-17.054,0.19,6.108,3.451,0.001,3.452,10.42,0.184,0.005,2.343,1.109,2.343,1.108,0,7.11,95.805,140.158,0.478,20.017,2.234,2.281,2.281,108.61604,103.4803,108.10817
2015-09-03T13:49:20.80,2457269.076,102.422,117.47346,3.4042,0.091,5.736,-23.136,-17.256,0.053,5.88,3.464,0.001,3.466,10.556,0.046,0.007,2.347,1.118,2.347,1.117,0,7.25,95.533,138.889,0.42,12.785,2.206,2.251,2.251,108.09712,102.968453,108.04832
2015-09-09T20:09:35.00,2457275.34,101.946,114.88838,2.9203,0.098,4.846,-27.554,-21.99,0.13,5.564,2.955,0.002,2.957,9.554,0.127,0.003,2.245,0.712,2.245,0.71,0,6.844,91.419,144.399,0.514,3.93,1.631,1.662,1.662,107.97572,102.81976,107.2363
2015-09-10T20:56:49.80,2457276.373,101.471,115.83337,2.8179,0.063,5.162,-30.177,-24.391,0.118,5.786,2.967,0.001,2.968,9.648,0.121,-0.003,2.189,0.779,2.189,0.778,0,6.853,93.111,144.766,0.535,12.738,1.91,1.945,1.945,108.1553,103.012663,107.45178
2015-09-12T10:29:04.80,2457277.937,101.189,115.58846,3.0084,-0.177,5.122,-24.34,-19.261,-0.211,5.079,3.101,0.016,3.117,10.249,-0.126,-0.085,2.163,0.955,2.163,0.938,0,7.099,101.685,167.646,0.513,10.321,1.829,1.863,1.863,106.76083,101.6268065,106.87698
2015-09-12T13:52:19.70,2457278.078,100.818,115.26715,3.0278,-0.186,5.018,-24.754,-19.805,-0.215,4.949,3.102,0.015,3.116,10.367,-0.135,-0.08,2.143,0.974,2.143,0.959,0,7.266,100.54,164.966,0.565,7.457,1.735,1.768,1.768,106.63097,101.4906775,106.7601
2015-09-13T23:55:19.50,2457279.497,101.734,112.31603,3.098,-0.067,4.036,-22.919,-18.908,0.045,4.011,2.837,0.012,2.849,9.733,0.107,-0.062,2.106,0.743,2.106,0.731,0,7.076,95.248,165.226,0.589,12.73,0.464,0.49,0.49,106.34103,101.1153525,106.1134
2015-09-15T02:53:04.50,2457280.62,102.861,112.96212,3.506,0.08,4.143,-23.182,-18.866,0.191,4.317,2.904,0.016,2.92,9.799,0.139,0.052,2.077,0.843,2.077,0.827,0,7.028,98.588,168.364,0.617,9.813,0.957,0.984,0.984,106.95265,101.7227435,106.54219
2015-09-16T02:17:04.30,2457281.595,103.85,115.14964,3.4839,0.178,4.814,-23.771,-18.879,0.314,4.893,3.043,0.018,3.061,10.218,0.203,0.112,2.019,1.042,2.019,1.024,0,7.061,105.967,175.728,0.59,4.631,1.588,1.622,1.622,107.76385,102.5470865,107.38574
2015-09-16T17:48:34.10,2457282.242,104.032,117.25629,3.4572,0.153,5.49,-25.691,-19.946,0.237,5.745,3.23,0.023,3.253,10.466,0.118,0.119,2.041,1.212,2.041,1.189,0,6.925,110.541,178.927,0.565,14.044,2.453,2.495,2.495,108.38373,103.2223995,107.95842
2015-09-20T10:10:33,2457285.924,102.188,122.46845,3.972,-0.314,7.405,-28.627,-21.481,-0.216,7.147,4.167,0.016,4.183,11.786,-0.137,-0.079,2.278,1.905,2.278,1.889,0,7.143,110.541,154.358,-1.05,-30.803,3.426,3.505,3.505,108.67287,103.6481115,108.69329
2015-09-20T21:59:02,2457286.416,102.93,121.97177,4.1057,-0.271,7.258,-29.192,-21.73,-0.102,7.461,4.144,0.014,4.159,11.597,-0.024,-0.078,2.277,1.881,2.277,1.867,0,7.042,109.129,151.067,-1.165,-35.505,3.439,3.52,3.52,109.22025,104.1961305,108.6529
2015-09-21T12:14:23,2457287.01,102.921,121.50032,4.3265,-0.198,7.126,-26.602,-19.48,-0.18,7.122,4.289,0.013,4.302,11.976,-0.121,-0.059,2.358,1.944,2.358,1.931,0,7.367,108.137,149.328,-1.228,-35.811,3.434,3.512,3.512,108.73026,103.699185,108.69366
2015-09-23T09:38:52,2457288.902,113.159,120.48686,4.3078,0.292,6.691,-27.349,-19.896,0.314,7.453,4.43,0.014,4.444,11.894,0.28,0.034,2.421,2.023,2.421,2.009,0,7.129,107.645,146.975,-1.047,-29.258,3.427,3.516,3.516,110.14465,105.0622865,109.38671
2015-09-25T08:45:36,2457290.865,105.832,123.71133,4.0375,0.39,7.641,-30.118,-21.735,0.408,8.383,4.272,0.025,4.297,12.269,0.317,0.091,2.422,1.876,2.422,1.851,0,7.015,120.403,176.988,0.04,3.635,4.598,4.678,4.678,111.22011,106.1735055,110.48973
2015-09-26T05:16:48,2457291.72,104.621,124.56913,4.0277,0.223,7.916,-33.334,-24.212,0.315,9.122,4.343,0.035,4.377,12.642,0.257,0.058,2.309,2.068,2.309,2.034,0,6.907,128.444,187.569,0.561,17.049,4.968,5.063,5.063,111.69906,106.70418,110.3714
2015-09-27T10:23:31,2457292.933,105.811,122.78119,4.2378,-0.17,7.484,-29.893,-22.471,-0.194,7.421,4.425,0.041,4.466,12.857,-0.116,-0.078,2.392,2.074,2.392,2.033,0,7.235,125.365,184.615,1.069,29.294,3.922,4.004,4.004,108.97697,103.9635385,109.08932
2015-09-28T02:21:07,2457293.598,104.548,121.23265,4.3142,-0.357,7.031,-27.521,-21.062,-0.225,6.458,4.303,0.042,4.346,12.489,-0.072,-0.153,2.343,2.003,2.343,1.96,0,7.074,124.847,185.084,1.133,32.474,2.614,2.693,2.693,108.01194,102.95226,108.24915
2015-09-29T04:59:31,2457294.708,104.53,119.10185,4.2029,-0.466,6.382,-25.397,-19.334,-0.346,6.063,4.179,0.048,4.227,12.119,-0.084,-0.261,2.264,1.963,2.264,1.916,0,6.88,125.215,186.96,1.165,39.556,2.125,2.204,2.204,107.37355,102.3099515,107.40142
2015-09-30T10:52:19,2457295.953,103.48,117.17134,4.1278,-0.217,5.729,-23.648,-17.873,-0.261,5.774,3.846,0.035,3.881,11.702,-0.062,-0.199,2.335,1.546,2.335,1.511,0,7.273,117.222,186.896,0.909,35.188,2.326,2.382,2.382,107.29518,102.204594,107.35189
2015-09-30T14:05:16,2457296.087,103.489,117.00942,4.1185,-0.159,5.67,-22.011,-16.231,-0.224,5.78,3.807,0.033,3.84,11.573,-0.031,-0.193,2.336,1.504,2.336,1.471,0,7.243,115.741,185.485,0.888,32.642,2.182,2.238,2.238,107.38364,102.288226,107.42694
2015-10-02T11:28:19,2457297.978,101.898,115.40346,3.2789,-0.126,5.154,-26.181,-21.008,-0.122,5.172,3.157,0.008,3.165,10.383,-0.087,-0.034,2.375,0.79,2.375,0.782,0,7.233,100.01,176.882,0.422,7.876,1.305,1.337,1.337,107.04668,101.905168,107.02098
2015-10-03T12:59:02,2457299.041,100.592,115.07606,3.1013,-0.185,5.056,-23.695,-18.648,-0.196,5.047,3.133,0.004,3.137,10.232,-0.173,-0.023,2.356,0.781,2.356,0.777,0,7.225,96.65,163.632,0.495,10.123,1.266,1.298,1.298,106.76467,101.6268815,106.79768
2015-10-05T11:29:45,2457300.979,101.391,113.95064,2.9439,0.035,4.576,-23.286,-18.526,0.024,4.76,2.97,0.003,2.972,9.855,0.046,-0.022,2.235,0.737,2.235,0.735,0,7.203,90.587,143.924,0.552,21.955,1.198,1.226,1.226,106.99056,101.807124,106.84408
2015-10-06T01:22:04,2457301.557,101.095,113.96409,2.8778,0.081,4.56,-20.247,-15.26,0.166,4.987,2.796,0.002,2.799,9.509,0.184,-0.018,2.139,0.66,2.139,0.658,0,6.986,90.737,148.169,0.564,24.678,1.273,1.299,1.299,107.51975,102.3284935,106.93224
2015-10-06T22:27:50,2457302.436,100.797,114.0337,2.7832,0.095,4.589,-25.912,-20.634,0.14,5.278,2.721,0.002,2.723,9.36,0.147,-0.007,2.127,0.596,2.127,0.595,0,6.929,89.372,146.394,0.44,9.13,1.44,1.465,1.465,107.73214,102.559775,106.99057
2015-10-07T15:43:11,2457303.155,101.432,113.85196,2.5329,0.041,4.517,-25.289,-20.34,0.048,4.949,2.689,0,2.689,9.284,0.047,0.001,2.109,0.58,2.109,0.58,0,6.925,87.304,139.357,0.486,11.144,1.382,1.405,1.405,107.22009,102.0432405,106.80265
2015-10-08T13:46:33,2457304.074,100.331,113.26078,2.4958,-0.001,4.322,-22.177,-17.869,0.029,4.307,2.67,0,2.67,9.693,0.029,0,2.127,0.542,2.127,0.542,0,7.385,86.82,145.492,0.475,6.632,0.985,1.005,1.005,106.58047,101.3725565,106.52722
2015-10-10T08:48:28,2457305.867,100.968,111.56148,2.6086,-0.012,3.717,-23.366,-19.524,0.009,3.842,2.5,0,2.5,8.976,0.009,0,2.005,0.494,2.005,0.494,0,6.903,84.323,139.753,0.545,12.249,0.59,0.607,0.607,106.10322,100.873674,105.93993
2015-10-10T23:44:09,2457306.489,101.86,111.26017,2.6656,-0.021,3.602,-20.876,-17.104,0.096,3.773,2.428,0,2.428,8.91,0.095,0.001,1.935,0.493,1.935,0.493,0,6.934,83.292,132.801,0.549,17.664,0.718,0.733,0.733,106.23393,100.9886685,105.81282
2015-10-11T18:17:16,2457307.262,102.051,111.72738,2.8382,0.016,3.762,-21.502,-17.435,0.079,4.067,2.545,0,2.545,8.863,0.076,0.003,2.034,0.511,2.034,0.51,0,6.77,84.39,137.69,0.688,19.085,0.685,0.702,0.702,106.46927,101.2418065,106.0445
2015-10-12T14:31:11,2457308.105,100.181,112.61497,2.8993,0.001,4.064,-21.674,-17.505,-0.02,4.169,2.672,0.003,2.675,9.452,-0.027,0.006,2.08,0.595,2.08,0.592,0,7.203,86.71,140.845,0.734,26.875,0.914,0.934,0.934,106.34237,101.1340225,106.29176
2015-10-19T03:15:50,2457314.636,106.037,125.91036,5.0799,-0.216,8.565,-28.992,-20.161,0.071,8.831,4.716,0.016,4.732,12.567,-0.008,0.079,2.401,2.331,2.401,2.315,0,7.062,116.798,159.684,-0.747,-8.56,4.523,4.629,4.629,110.88187,105.9056285,109.99161
2015-10-19T12:31:40,2457315.022,106.557,126.98127,5.2157,-0.164,8.904,-28.696,-19.67,-0.083,9.026,5.041,0.017,5.058,13.281,-0.162,0.08,2.501,2.557,2.501,2.54,0,7.395,117.189,157.658,-0.742,-7.346,5.092,5.204,5.204,110.71826,105.773662,110.42336
2015-10-21T09:35:59,2457316.9,108.846,132.54296,5.1568,0.103,10.591,-27.006,-16.226,0.224,10.78,5.589,0.021,5.61,14.277,0.15,0.074,2.557,3.053,2.557,3.032,0,7.193,124.43,162.933,-0.361,1.356,6.627,6.77,6.77,113.03716,108.141974,112.59035
2015-10-25T10:16:19,2457320.928,103.712,122.34779,4.4371,0.06,7.249,-28.197,-20.661,0.034,7.535,4.684,0.009,4.692,12.623,0.087,-0.053,2.401,2.292,2.401,2.283,0,7.231,113.815,153.891,0.406,8.881,3.865,3.959,3.959,109.59371,104.5545715,109.38597
2015-10-26T10:33:35,2457321.94,103.896,116.94918,4.1485,0.155,5.487,-24.146,-18.461,0.185,5.685,4.215,0.006,4.221,11.763,0.23,-0.045,2.352,1.869,2.352,1.862,0,7.215,108.505,152.257,0.313,4.291,2.009,2.084,2.084,108.21145,103.0541975,107.96011
2015-10-26T14:00:57,2457322.084,103.058,116.17613,4.1224,0.21,5.227,-23.846,-18.283,0.223,5.564,4.122,0.007,4.129,11.634,0.265,-0.042,2.293,1.836,2.293,1.829,0,7.22,107.855,151.541,0.337,5.376,2.088,2.157,2.157,108.18404,103.015153,107.84151
2015-10-28T10:33:35,2457323.94,101.904,111.56838,3.7042,0.552,3.696,-24.23,-20.041,0.43,4.189,3.192,0.005,3.197,10.136,0.442,-0.011,2.3,0.897,2.3,0.892,0,7.219,94.147,151.509,0.168,-19.219,0.674,0.706,0.706,107.36897,102.0991225,107.18376
2015-10-29T01:11:59,2457324.55,100.728,111.52264,3.3654,0.459,3.698,-25.813,-21.197,0.437,4.616,2.846,0.006,2.852,9.538,0.425,0.012,2.153,0.698,2.153,0.692,0,6.941,92.838,155.91,0.191,-11.216,0.874,0.901,0.901,107.78176,102.533357,106.9773
2015-10-29T23:00:57,2457325.459,99.768,112.64638,3.2665,0.142,4.154,-24.263,-19.652,0.235,4.611,2.786,0.008,2.794,9.481,0.178,0.058,2.17,0.624,2.17,0.616,0,6.938,92.947,166.215,0.279,-6.859,0.881,0.905,0.905,107.32463,102.1040425,106.6913
2015-10-30T13:13:26,2457326.051,99.592,113.3112,3.3127,0.147,4.347,-24.477,-19.66,0.13,4.817,2.972,0.012,2.984,9.96,0.025,0.105,2.209,0.775,2.209,0.763,0,7.137,97.433,172.351,0.564,12.142,1.389,1.415,1.415,107.28101,102.0858325,106.88199
2015-11-01T10:35:02,2457327.941,103.001,116.92147,3.3588,0.489,5.348,-25.211,-18.75,0.596,6.461,3.478,0.028,3.506,11.123,0.4,0.196,2.103,1.403,2.103,1.375,0,7.085,116.131,183.891,0.579,8.687,3.105,3.156,3.156,109.85377,104.6801285,108.579
2015-11-01T23:21:07,2457328.473,103.423,119.35179,3.3971,0.428,6.144,-23.286,-16.733,0.579,6.553,3.561,0.034,3.595,11.386,0.453,0.126,2.032,1.563,2.032,1.529,0,6.899,124.444,194.297,0.538,7.453,2.882,2.941,2.941,109.90125,104.7348015,109.18264
2015-11-02T23:34:04,2457329.482,103.919,122.70736,3.3964,0.233,7.253,-23.913,-16.307,0.378,7.606,3.644,0.036,3.68,11.78,0.352,0.025,1.969,1.71,1.969,1.675,0,6.905,130.26,197.902,0.606,10.53,4.037,4.101,4.101,110.4303,105.347073,109.77721
2015-11-03T22:00:28,2457330.417,103.76,123.96571,3.3014,0.075,7.679,-31.52,-23.35,0.164,8.17,3.608,0.027,3.635,11.758,0.195,-0.031,1.941,1.694,1.941,1.667,0,6.87,130.584,197.315,0.586,11.816,4.574,4.641,4.641,110.47546,105.451589,109.81947
2015-11-04T21:33:07,2457331.398,102.175,122.71589,3.204,-0.185,7.366,-33.48,-25.741,-0.055,7.739,3.472,0.017,3.489,11.274,-0.01,-0.045,1.945,1.544,1.945,1.527,0,6.864,121.613,183.264,0.542,15.327,4.236,4.298,4.298,109.58407,104.5680125,108.94598
2015-11-06T11:29:45,2457332.979,102.569,117.25311,3.5353,-0.232,5.604,-24.101,-18.447,-0.307,5.654,3.629,0.012,3.641,11.341,-0.25,-0.057,2.079,1.562,2.079,1.55,0,7.254,112.559,168.772,0.638,15.435,2.363,2.419,2.419,107.08054,101.990048,107.20204
2015-11-06T22:40:47,2457333.445,102.6,115.85372,3.5987,-0.116,5.125,-24.43,-19.404,0.018,5.026,3.511,0.011,3.522,10.719,0.068,-0.05,2.018,1.503,2.018,1.493,0,6.887,109.368,161.375,0.701,16.032,1.589,1.643,1.643,107.2245,102.055863,107.01641
2015-11-07T22:24:57,2457334.434,102.519,114.53453,3.9314,0.137,4.627,-21.193,-16.267,0.3,4.926,3.476,0.011,3.487,10.615,0.317,-0.017,2.04,1.447,2.04,1.436,0,6.92,108.462,162.77,0.721,15.825,1.377,1.429,1.429,107.76318,102.550095,107.11999
2015-11-08T13:53:45,2457335.079,102.797,115.23139,3.9569,0.292,4.826,-21.753,-16.224,0.235,5.529,3.516,0.01,3.526,10.801,0.229,0.006,2.123,1.403,2.123,1.393,0,7.198,105.252,157.533,0.837,17.936,2.041,2.091,2.091,108.17837,103.0059775,107.65226
2015-11-09T22:22:04,2457336.432,102.092,119.19516,3.5778,0.165,6.165,-26.189,-19.267,0.197,6.922,3.285,0.005,3.29,10.421,0.173,0.024,2.011,1.279,2.011,1.274,0,6.888,107.017,160.277,0.95,23.262,3.137,3.189,3.189,109.38874,104.294762,108.61305
2015-11-10T12:28:48,2457337.02,100.073,120.7297,3.4503,-0.043,6.728,-26.879,-20.046,-0.066,6.832,3.496,0.005,3.501,11.148,-0.081,0.015,2.123,1.377,2.123,1.372,0,7.452,104.977,155.213,0.805,22.152,3.248,3.303,3.303,108.71592,103.653774,108.67072
2015-11-12T09:41:45,2457338.904,104.189,122.16096,3.6231,-0.19,7.308,-26.635,-19.378,-0.194,7.257,3.874,0.002,3.876,11.153,-0.192,-0.002,2.3,1.576,2.3,1.575,0,7.077,104.02,146.23,0.349,24.739,3.338,3.407,3.407,108.82445,103.8024085,108.88084
2015-11-15T06:31:40,2457341.772,103.042,123.42121,4.6412,-0.197,7.832,-31.07,-22.991,-0.1,8.079,4.419,0.002,4.421,11.672,-0.111,0.011,2.495,1.926,2.495,1.925,0,6.998,105.826,141.939,-0.501,4.564,3.502,3.598,3.598,109.79947,104.8075175,109.35248
2015-11-15T14:31:11,2457342.105,102.876,124.04452,4.6766,-0.16,8.021,-29.203,-21.249,-0.158,7.954,4.578,0.001,4.579,12.051,-0.163,0.005,2.538,2.041,2.538,2.04,0,7.22,105.788,141.677,-0.543,1.187,3.693,3.788,3.788,109.5533,104.562847,109.61113
2015-11-16T15:15:50,2457343.136,103.992,125.70481,4.659,-0.031,8.516,-26.939,-18.017,-0.017,8.922,4.738,0.001,4.739,12.193,-0.019,0.001,2.604,2.135,2.604,2.135,0,7.113,106.676,141.284,-0.463,-0.3,4.364,4.471,4.471,110.76938,105.810148,110.36044
2015-11-18T10:45:07,2457344.948,105.507,127.77384,4.4,0.115,9.093,-29.434,-20.009,0.067,9.425,4.816,0.002,4.818,12.601,0.064,0.003,2.624,2.193,2.624,2.191,0,7.186,110.221,147.656,-0.08,7.149,4.994,5.105,5.105,111.42533,106.4808295,111.22409
2015-11-18T16:58:04,2457345.207,105.585,127.79984,4.3449,0.126,9.088,-31.069,-21.665,0.117,9.405,4.746,0.002,4.749,12.409,0.116,0.001,2.475,2.274,2.475,2.272,0,6.986,111.489,147.823,0.045,9.815,5.089,5.2,5.2,111.51873,106.5662295,111.24408
2015-11-20T10:45:07,2457346.948,103.584,124.20544,4.4754,0.066,7.955,-31.073,-23.104,0.032,7.969,4.641,0.001,4.642,12.306,0.031,0.001,2.469,2.173,2.469,2.172,0,7.207,108.472,143.629,0.123,11.342,4.109,4.204,4.204,109.99285,104.9767745,110.05599
2015-11-20T21:35:59,2457347.4,102.851,122.74061,4.6078,0.001,7.48,-31.682,-23.586,0.108,8.097,4.559,0.003,4.561,11.982,0.097,0.011,2.505,2.056,2.505,2.054,0,6.99,108.491,145.781,0.131,9.748,3.752,3.85,3.85,110.28213,105.2622105,109.46864
