filename,obsdate,exptime,sunagl,seeing,ccfjdsum,ccfrvmod,dvrms
neidL2_20210512T174700.fits,5/12/21 17:47,54.83129,64.4926,0,2459347.236,-0.6392,2.00E-04
neidL2_20210512T174527.fits,5/12/21 17:45,54.759841,64.1967,0,2459347.235,-0.6407,2.00E-04
neidL2_20210512T174354.fits,5/12/21 17:43,54.856082,63.8993,0,2459347.234,-0.6387,2.00E-04
neidL2_20210512T174220.fits,5/12/21 17:42,54.769551,63.6005,0,2459347.233,-0.6391,2.00E-04
neidL2_20210512T174046.fits,5/12/21 17:40,54.81031,63.2996,0,2459347.232,-0.6399,2.00E-04
neidL2_20210512T173913.fits,5/12/21 17:39,54.751802,62.9982,0,2459347.231,-0.6392,2.00E-04
neidL2_20210512T173739.fits,5/12/21 17:37,54.831706,62.6951,0,2459347.23,-0.6383,2.00E-04
neidL2_20210512T173606.fits,5/12/21 17:36,54.717457,62.3919,0,2459347.229,-0.6407,2.00E-04
neidL2_20210512T173432.fits,5/12/21 17:34,54.809234,62.0872,0,2459347.228,-0.641,2.00E-04
neidL2_20210512T173259.fits,5/12/21 17:32,54.743573,61.7827,0,2459347.227,-0.6388,2.00E-04
neidL2_20210512T173125.fits,5/12/21 17:31,54.82201,61.4757,0,2459347.225,-0.6395,2.00E-04
neidL2_20210512T172952.fits,5/12/21 17:29,54.743137,61.1686,0,2459347.224,-0.6407,2.00E-04
neidL2_20210512T172819.fits,5/12/21 17:28,54.805899,60.8614,0,2459347.223,-0.6401,2.00E-04
neidL2_20210512T172645.fits,5/12/21 17:26,54.782413,60.5527,0,2459347.222,-0.6399,2.00E-04
neidL2_20210512T172512.fits,5/12/21 17:25,54.807911,60.2431,0,2459347.221,-0.6396,2.00E-04
neidL2_20210512T172339.fits,5/12/21 17:23,54.777045,59.9331,0,2459347.22,-0.6398,2.00E-04
neidL2_20210512T172205.fits,5/12/21 17:22,54.81742,59.6213,0,2459347.219,-0.6406,2.00E-04
neidL2_20210512T172032.fits,5/12/21 17:20,54.739577,59.3084,0,2459347.218,-0.6392,2.00E-04
neidL2_20210512T171858.fits,5/12/21 17:18,54.826574,58.9959,0,2459347.217,-0.6398,2.00E-04
neidL2_20210512T171725.fits,5/12/21 17:17,54.740664,58.6827,0,2459347.216,-0.6405,2.00E-04
neidL2_20210512T171551.fits,5/12/21 17:15,54.808693,58.3684,0,2459347.215,-0.6403,2.00E-04
neidL2_20210512T171418.fits,5/12/21 17:14,54.796995,58.0543,0,2459347.214,-0.6388,2.00E-04
neidL2_20210512T171245.fits,5/12/21 17:12,54.837497,57.7392,0,2459347.212,-0.6406,2.00E-04
neidL2_20210512T171111.fits,5/12/21 17:11,54.785636,57.4231,0,2459347.211,-0.6412,2.00E-04
neidL2_20210512T170938.fits,5/12/21 17:09,54.773971,57.1071,0,2459347.21,-0.6394,2.00E-04
neidL2_20210512T170805.fits,5/12/21 17:08,54.72666,56.7895,0,2459347.209,-0.6399,2.00E-04
neidL2_20210512T170631.fits,5/12/21 17:06,54.777766,56.4719,0,2459347.208,-0.6411,2.00E-04
neidL2_20210512T170458.fits,5/12/21 17:04,54.76059,56.1551,0,2459347.207,-0.6405,2.00E-04
neidL2_20210512T170324.fits,5/12/21 17:03,54.821464,55.8347,0,2459347.206,-0.6398,2.00E-04
neidL2_20210512T170151.fits,5/12/21 17:01,54.7311,55.5155,0,2459347.205,-0.64,2.00E-04
neidL2_20210512T170018.fits,5/12/21 17:00,54.804439,55.1962,0,2459347.204,-0.6404,2.00E-04
neidL2_20210512T165844.fits,5/12/21 16:58,54.744704,54.8762,0,2459347.203,-0.6397,2.00E-04
neidL2_20210512T165711.fits,5/12/21 16:57,54.863296,54.5566,0,2459347.202,-0.6398,2.00E-04
neidL2_20210512T165539.fits,5/12/21 16:55,54.758238,54.2374,0,2459347.201,-0.6411,2.00E-04
neidL2_20210512T165404.fits,5/12/21 16:54,54.834411,53.9137,0,2459347.2,-0.6399,2.00E-04
neidL2_20210512T165231.fits,5/12/21 16:52,54.776194,53.592,0,2459347.198,-0.6387,2.00E-04
neidL2_20210512T165058.fits,5/12/21 16:50,54.836752,53.2704,0,2459347.197,-0.6406,2.00E-04
neidL2_20210512T164925.fits,5/12/21 16:49,54.734859,52.9477,0,2459347.196,-0.641,2.00E-04
neidL2_20210512T164751.fits,5/12/21 16:47,54.805659,52.6237,0,2459347.195,-0.6386,2.00E-04
neidL2_20210512T164617.fits,5/12/21 16:46,54.770995,52.2996,0,2459347.194,-0.6396,2.00E-04
neidL2_20210512T164444.fits,5/12/21 16:44,54.847658,51.9768,0,2459347.193,-0.6409,2.00E-04
neidL2_20210512T164311.fits,5/12/21 16:43,54.778545,51.6538,0,2459347.192,-0.6395,2.00E-04
neidL2_20210512T164137.fits,5/12/21 16:41,54.808421,51.3289,0,2459347.191,-0.6382,2.00E-04
neidL2_20210512T164004.fits,5/12/21 16:40,54.761267,51.0046,0,2459347.19,-0.6406,2.00E-04
neidL2_20210512T163831.fits,5/12/21 16:38,54.842993,50.6794,0,2459347.189,-0.6409,2.00E-04
neidL2_20210512T163657.fits,5/12/21 16:36,54.796352,50.3548,0,2459347.188,-0.6397,2.00E-04
neidL2_20210512T163524.fits,5/12/21 16:35,54.822039,50.0295,0,2459347.187,-0.6392,2.00E-04
neidL2_20210512T163351.fits,5/12/21 16:33,54.824319,49.7033,0,2459347.185,-0.6406,2.00E-04
neidL2_20210511T222934.fits,5/11/21 22:29,54.819929,45.8562,0,2459346.432,-0.6418,2.00E-04
neidL2_20210511T222801.fits,5/11/21 22:28,54.761855,46.184,0,2459346.431,-0.6406,2.00E-04
neidL2_20210511T222627.fits,5/11/21 22:26,54.816692,46.5119,0,2459346.43,-0.6404,2.00E-04
neidL2_20210511T222454.fits,5/11/21 22:24,54.778329,46.8403,0,2459346.429,-0.6418,2.00E-04
neidL2_20210511T222320.fits,5/11/21 22:23,54.820677,47.1677,0,2459346.428,-0.6411,2.00E-04
neidL2_20210511T222147.fits,5/11/21 22:21,54.821409,47.4942,0,2459346.427,-0.6412,2.00E-04
neidL2_20210511T222013.fits,5/11/21 22:20,54.832871,47.821,0,2459346.426,-0.6399,2.00E-04
neidL2_20210511T221840.fits,5/11/21 22:18,54.835494,48.1462,0,2459346.425,-0.64,2.00E-04
neidL2_20210511T221707.fits,5/11/21 22:17,54.825041,48.4727,0,2459346.424,-0.641,2.00E-04
neidL2_20210511T212859.fits,5/11/21 21:28,54.820681,58.3959,0,2459346.39,-0.6403,2.00E-04
neidL2_20210511T212725.fits,5/11/21 21:27,54.872757,58.7093,0,2459346.389,-0.6419,2.00E-04
neidL2_20210511T212552.fits,5/11/21 21:25,54.818285,59.0203,0,2459346.388,-0.6393,2.00E-04
neidL2_20210511T212419.fits,5/11/21 21:24,54.849099,59.3312,0,2459346.387,-0.6401,2.00E-04
neidL2_20210511T212246.fits,5/11/21 21:22,54.840757,59.6412,0,2459346.386,-0.6422,2.00E-04
neidL2_20210511T212112.fits,5/11/21 21:21,54.840765,59.9525,0,2459346.385,-0.6406,2.00E-04
neidL2_20210511T211938.fits,5/11/21 21:19,54.818507,60.2624,0,2459346.384,-0.6396,2.00E-04
neidL2_20210511T211804.fits,5/11/21 21:18,54.825706,60.5723,0,2459346.383,-0.6412,2.00E-04
neidL2_20210511T211631.fits,5/11/21 21:16,54.825463,60.8798,0,2459346.382,-0.6415,2.00E-04
neidL2_20210511T211457.fits,5/11/21 21:14,54.81899,61.187,0,2459346.381,-0.6398,2.00E-04
neidL2_20210511T211324.fits,5/11/21 21:13,54.810592,61.4918,0,2459346.38,-0.6398,2.00E-04
neidL2_20210511T211151.fits,5/11/21 21:11,54.828037,61.7962,0,2459346.379,-0.6416,2.00E-04
neidL2_20210511T211017.fits,5/11/21 21:10,54.838601,62.1024,0,2459346.377,-0.6406,2.00E-04
neidL2_20210511T210842.fits,5/11/21 21:08,54.842368,62.4077,0,2459346.376,-0.6403,2.00E-04
neidL2_20210511T210709.fits,5/11/21 21:07,54.806294,62.7084,0,2459346.375,-0.6403,2.00E-04
neidL2_20210511T210536.fits,5/11/21 21:05,54.819079,63.008,0,2459346.374,-0.6404,2.00E-04
neidL2_20210511T210403.fits,5/11/21 21:04,54.843351,63.3067,0,2459346.373,-0.641,2.00E-04
neidL2_20210511T210230.fits,5/11/21 21:02,54.847553,63.6043,0,2459346.372,-0.641,2.00E-04
neidL2_20210511T210056.fits,5/11/21 21:00,54.81035,63.9013,0,2459346.371,-0.6397,2.00E-04
neidL2_20210511T205922.fits,5/11/21 20:59,54.824945,64.1985,0,2459346.37,-0.6419,2.00E-04
neidL2_20210511T205749.fits,5/11/21 20:57,54.796244,64.4929,0,2459346.369,-0.6416,2.00E-04
neidL2_20210511T205616.fits,5/11/21 20:56,54.813704,64.7845,0,2459346.368,-0.6404,2.00E-04
neidL2_20210511T205443.fits,5/11/21 20:54,54.840718,65.0742,0,2459346.367,-0.6401,2.00E-04
neidL2_20210511T205310.fits,5/11/21 20:53,54.83928,65.3644,0,2459346.366,-0.6408,2.00E-04
neidL2_20210511T205136.fits,5/11/21 20:51,54.827286,65.6522,0,2459346.364,-0.6418,2.00E-04
neidL2_20210511T205003.fits,5/11/21 20:50,54.808617,65.9393,0,2459346.363,-0.6404,2.00E-04
neidL2_20210511T204830.fits,5/11/21 20:48,54.824868,66.2239,0,2459346.362,-0.6405,2.00E-04
neidL2_20210511T204656.fits,5/11/21 20:46,54.87284,66.5068,0,2459346.361,-0.6411,2.00E-04
neidL2_20210511T204523.fits,5/11/21 20:45,54.835372,66.7886,0,2459346.36,-0.6416,2.00E-04
neidL2_20210511T204349.fits,5/11/21 20:43,54.827438,67.0688,0,2459346.359,-0.6401,2.00E-04
neidL2_20210511T204216.fits,5/11/21 20:42,54.839953,67.3469,0,2459346.358,-0.6415,2.00E-04
neidL2_20210511T204043.fits,5/11/21 20:40,54.825487,67.6225,0,2459346.357,-0.6417,2.00E-04
neidL2_20210511T203910.fits,5/11/21 20:39,54.837325,67.8946,0,2459346.356,-0.6401,2.00E-04
neidL2_20210511T203736.fits,5/11/21 20:37,54.840694,68.1674,0,2459346.355,-0.6403,2.00E-04
neidL2_20210511T203602.fits,5/11/21 20:36,54.873999,68.4371,0,2459346.354,-0.6415,2.00E-04
neidL2_20210511T203429.fits,5/11/21 20:34,54.850035,68.7031,0,2459346.353,-0.6416,2.00E-04
neidL2_20210511T203256.fits,5/11/21 20:32,54.817354,68.9679,0,2459346.351,-0.6405,2.00E-04
neidL2_20210511T203123.fits,5/11/21 20:31,54.817874,69.2293,0,2459346.35,-0.641,2.00E-04
neidL2_20210511T202950.fits,5/11/21 20:29,54.808618,69.4877,0,2459346.349,-0.6418,2.00E-04
neidL2_20210511T202817.fits,5/11/21 20:28,54.830101,69.7431,0,2459346.348,-0.641,2.00E-04
neidL2_20210511T202643.fits,5/11/21 20:26,54.822259,69.9977,0,2459346.347,-0.6406,2.00E-04
neidL2_20210511T202510.fits,5/11/21 20:25,54.847135,70.2482,0,2459346.346,-0.6413,2.00E-04
neidL2_20210511T202337.fits,5/11/21 20:23,54.817968,70.4961,0,2459346.345,-0.6409,2.00E-04
neidL2_20210511T202204.fits,5/11/21 20:22,54.819535,70.7403,0,2459346.344,-0.6412,2.00E-04
neidL2_20210511T202030.fits,5/11/21 20:20,54.812889,70.9823,0,2459346.343,-0.6404,2.00E-04
neidL2_20210511T201856.fits,5/11/21 20:18,54.834072,71.2227,0,2459346.342,-0.64,2.00E-04
neidL2_20210511T201722.fits,5/11/21 20:17,54.801358,71.4577,0,2459346.341,-0.6415,2.00E-04
neidL2_20210511T201549.fits,5/11/21 20:15,54.833713,71.6882,0,2459346.34,-0.6401,2.00E-04
neidL2_20210511T201416.fits,5/11/21 20:14,54.803746,71.9145,0,2459346.339,-0.6402,2.00E-04
neidL2_20210511T201243.fits,5/11/21 20:12,54.849506,72.1371,0,2459346.337,-0.6412,2.00E-04
neidL2_20210511T201109.fits,5/11/21 20:11,54.842278,72.3564,0,2459346.336,-0.6407,2.00E-04
neidL2_20210511T200936.fits,5/11/21 20:09,54.834044,72.5714,0,2459346.335,-0.6394,2.00E-04
neidL2_20210511T200802.fits,5/11/21 20:08,54.855324,72.7814,0,2459346.334,-0.6407,2.00E-04
neidL2_20210511T200629.fits,5/11/21 20:06,54.844617,72.987,0,2459346.333,-0.6413,2.00E-04
neidL2_20210511T200456.fits,5/11/21 20:04,54.825979,73.1872,0,2459346.332,-0.6403,2.00E-04
neidL2_20210511T200323.fits,5/11/21 20:03,54.80586,73.382,0,2459346.331,-0.6403,2.00E-04
neidL2_20210511T200149.fits,5/11/21 20:01,54.826918,73.5728,0,2459346.33,-0.6402,2.00E-04
neidL2_20210511T200016.fits,5/11/21 20:00,54.865577,73.7576,0,2459346.329,-0.6406,2.00E-04
neidL2_20210511T195843.fits,5/11/21 19:58,54.830429,73.937,0,2459346.328,-0.6404,2.00E-04
neidL2_20210511T195710.fits,5/11/21 19:57,54.855506,74.1103,0,2459346.327,-0.6406,2.00E-04
neidL2_20210511T195537.fits,5/11/21 19:55,54.828579,74.2778,0,2459346.326,-0.6394,2.00E-04
neidL2_20210511T195117.fits,5/11/21 19:51,54.818413,74.713,0,2459346.323,-0.6396,2.00E-04
neidL2_20210511T194944.fits,5/11/21 19:49,54.850244,74.8578,0,2459346.321,-0.639,2.00E-04
neidL2_20210511T194810.fits,5/11/21 19:48,54.843457,74.9954,0,2459346.32,-0.641,2.00E-04
neidL2_20210511T194636.fits,5/11/21 19:46,54.859056,75.126,0,2459346.319,-0.6414,2.00E-04
neidL2_20210511T194503.fits,5/11/21 19:45,54.830565,75.2486,0,2459346.318,-0.6393,2.00E-04
neidL2_20210511T194330.fits,5/11/21 19:43,54.834993,75.3641,0,2459346.317,-0.6382,2.00E-04
neidL2_20210511T194157.fits,5/11/21 19:41,54.870017,75.4726,0,2459346.316,-0.6417,2.00E-04
neidL2_20210511T194023.fits,5/11/21 19:40,54.820931,75.5729,0,2459346.315,-0.6406,2.00E-04
neidL2_20210511T193850.fits,5/11/21 19:38,54.823967,75.6651,0,2459346.314,-0.6392,2.00E-04
neidL2_20210511T193717.fits,5/11/21 19:37,54.858183,75.7495,0,2459346.313,-0.6404,2.00E-04
neidL2_20210511T193544.fits,5/11/21 19:35,54.8527,75.8255,0,2459346.312,-0.6404,2.00E-04
neidL2_20210511T193411.fits,5/11/21 19:34,54.820255,75.8932,0,2459346.311,-0.6395,2.00E-04
neidL2_20210511T193238.fits,5/11/21 19:32,54.857057,75.9528,0,2459346.31,-0.64,2.00E-04
neidL2_20210511T193105.fits,5/11/21 19:31,54.791363,76.0039,0,2459346.309,-0.6407,2.00E-04
neidL2_20210511T192931.fits,5/11/21 19:29,54.830733,76.0464,0,2459346.307,-0.6399,2.00E-04
neidL2_20210511T192758.fits,5/11/21 19:27,54.848923,76.08,0,2459346.306,-0.6403,2.00E-04
neidL2_20210511T192625.fits,5/11/21 19:26,54.833708,76.1049,0,2459346.305,-0.6407,2.00E-04
neidL2_20210511T192452.fits,5/11/21 19:24,54.821487,76.121,0,2459346.304,-0.6398,2.00E-04
neidL2_20210511T192319.fits,5/11/21 19:23,54.832673,76.1283,0,2459346.303,-0.6409,2.00E-04
neidL2_20210511T192146.fits,5/11/21 19:21,54.741154,76.1267,0,2459346.302,-0.6411,2.00E-04
neidL2_20210511T192012.fits,5/11/21 19:20,54.848255,76.1163,0,2459346.301,-0.64,2.00E-04
neidL2_20210511T191839.fits,5/11/21 19:18,54.766778,76.0969,0,2459346.3,-0.6401,2.00E-04
neidL2_20210511T191705.fits,5/11/21 19:17,54.832164,76.0687,0,2459346.299,-0.642,2.00E-04
neidL2_20210511T191532.fits,5/11/21 19:15,54.784578,76.0318,0,2459346.298,-0.6411,2.00E-04
neidL2_20210511T191359.fits,5/11/21 19:13,54.82038,75.9863,0,2459346.297,-0.6403,2.00E-04
neidL2_20210511T191225.fits,5/11/21 19:12,54.78017,75.9321,0,2459346.296,-0.6408,2.00E-04
neidL2_20210511T191052.fits,5/11/21 19:10,54.798131,75.8694,0,2459346.295,-0.6412,2.00E-04
neidL2_20210511T190918.fits,5/11/21 19:09,54.782269,75.7978,0,2459346.293,-0.6401,2.00E-04
neidL2_20210511T190745.fits,5/11/21 19:07,54.842913,75.7186,0,2459346.292,-0.6402,2.00E-04
neidL2_20210511T190612.fits,5/11/21 19:06,54.786489,75.6314,0,2459346.291,-0.6397,2.00E-04
neidL2_20210511T190439.fits,5/11/21 19:04,54.810202,75.5361,0,2459346.29,-0.6402,2.00E-04
neidL2_20210511T190306.fits,5/11/21 19:03,54.775252,75.4327,0,2459346.289,-0.6407,2.00E-04
neidL2_20210511T190132.fits,5/11/21 19:01,54.844205,75.3216,0,2459346.288,-0.6398,2.00E-04
neidL2_20210511T185959.fits,5/11/21 18:59,54.776748,75.2032,0,2459346.287,-0.6399,2.00E-04
neidL2_20210511T185826.fits,5/11/21 18:58,54.818806,75.0778,0,2459346.286,-0.642,2.00E-04
neidL2_20210511T185653.fits,5/11/21 18:56,54.753572,74.9452,0,2459346.285,-0.6411,2.00E-04
neidL2_20210511T185520.fits,5/11/21 18:55,54.850319,74.8059,0,2459346.284,-0.6395,2.00E-04
neidL2_20210511T185347.fits,5/11/21 18:53,54.758735,74.6599,0,2459346.283,-0.6413,2.00E-04
neidL2_20210511T185213.fits,5/11/21 18:52,54.852114,74.5067,0,2459346.282,-0.6418,2.00E-04
neidL2_20210511T185040.fits,5/11/21 18:50,54.774871,74.348,0,2459346.28,-0.6403,2.00E-04
neidL2_20210511T184906.fits,5/11/21 18:49,54.827607,74.1814,0,2459346.279,-0.6408,2.00E-04
neidL2_20210511T184733.fits,5/11/21 18:47,54.770811,74.0097,0,2459346.278,-0.6411,2.00E-04
neidL2_20210511T184600.fits,5/11/21 18:46,54.833689,73.8327,0,2459346.277,-0.6412,2.00E-04
neidL2_20210511T184427.fits,5/11/21 18:44,54.761852,73.6498,0,2459346.276,-0.6398,2.00E-04
neidL2_20210511T184253.fits,5/11/21 18:42,54.837425,73.4618,0,2459346.275,-0.6412,2.00E-04
neidL2_20210511T184120.fits,5/11/21 18:41,54.751268,73.268,0,2459346.274,-0.642,2.00E-04
neidL2_20210511T183946.fits,5/11/21 18:39,54.852502,73.0683,0,2459346.273,-0.6396,2.00E-04
neidL2_20210511T183813.fits,5/11/21 18:38,54.778203,72.865,0,2459346.272,-0.6392,2.00E-04
neidL2_20210511T183639.fits,5/11/21 18:36,54.841239,72.6562,0,2459346.271,-0.6417,2.00E-04
neidL2_20210511T183506.fits,5/11/21 18:35,54.756824,72.4435,0,2459346.27,-0.6406,2.00E-04
neidL2_20210511T183332.fits,5/11/21 18:33,54.826517,72.2246,0,2459346.269,-0.639,2.00E-04
neidL2_20210511T183159.fits,5/11/21 18:31,54.781514,72.0032,0,2459346.267,-0.641,2.00E-04
neidL2_20210511T183025.fits,5/11/21 18:30,54.814606,71.7775,0,2459346.266,-0.6413,2.00E-04
neidL2_20210511T182852.fits,5/11/21 18:28,54.760404,71.5484,0,2459346.265,-0.6405,2.00E-04
neidL2_20210511T182718.fits,5/11/21 18:27,54.829553,71.3151,0,2459346.264,-0.6406,2.00E-04
neidL2_20210511T182545.fits,5/11/21 18:25,54.791397,71.0792,0,2459346.263,-0.6408,2.00E-04
neidL2_20210511T182412.fits,5/11/21 18:24,54.834394,70.8394,0,2459346.262,-0.6407,2.00E-04
neidL2_20210511T182239.fits,5/11/21 18:22,54.753553,70.5965,0,2459346.261,-0.6404,2.00E-04
neidL2_20210511T182106.fits,5/11/21 18:21,54.828643,70.3497,0,2459346.26,-0.6401,2.00E-04
neidL2_20210511T181932.fits,5/11/21 18:19,54.708318,70.1004,0,2459346.259,-0.6409,2.00E-04
neidL2_20210511T181759.fits,5/11/21 18:17,54.827539,69.8486,0,2459346.258,-0.6396,2.00E-04
neidL2_20210511T180629.fits,5/11/21 18:06,54.767262,67.8973,0,2459346.25,-0.6397,2.00E-04
neidL2_20210511T180456.fits,5/11/21 18:04,54.788686,67.6241,0,2459346.249,-0.6397,2.00E-04
neidL2_20210511T180323.fits,5/11/21 18:03,54.760274,67.3492,0,2459346.248,-0.6416,2.00E-04
neidL2_20210511T180150.fits,5/11/21 18:01,54.83736,67.0718,0,2459346.247,-0.6404,2.00E-04
neidL2_20210511T180016.fits,5/11/21 18:00,54.795391,66.7922,0,2459346.245,-0.6402,2.00E-04
neidL2_20210511T175843.fits,5/11/21 17:58,54.84055,66.5111,0,2459346.244,-0.6406,2.00E-04
neidL2_20210511T175710.fits,5/11/21 17:57,54.772541,66.2274,0,2459346.243,-0.6411,2.00E-04
neidL2_20210511T175536.fits,5/11/21 17:55,54.853458,65.9423,0,2459346.242,-0.6407,2.00E-04
neidL2_20210511T175403.fits,5/11/21 17:54,54.800188,65.6561,0,2459346.241,-0.6395,2.00E-04
neidL2_20210511T175230.fits,5/11/21 17:52,54.855247,65.3684,0,2459346.24,-0.6405,2.00E-04
neidL2_20210511T175056.fits,5/11/21 17:50,54.768564,65.0776,0,2459346.239,-0.6413,2.00E-04
neidL2_20210511T174923.fits,5/11/21 17:49,54.825404,64.7864,0,2459346.238,-0.6396,2.00E-04
neidL2_20210511T174749.fits,5/11/21 17:47,54.802022,64.4925,0,2459346.237,-0.6401,2.00E-04
neidL2_20210511T174616.fits,5/11/21 17:46,54.8261,64.1994,0,2459346.236,-0.6403,2.00E-04
neidL2_20210511T174443.fits,5/11/21 17:44,54.780542,63.9045,0,2459346.235,-0.6403,2.00E-04
neidL2_20210511T174310.fits,5/11/21 17:43,54.829833,63.6076,0,2459346.234,-0.6395,2.00E-04
neidL2_20210511T174136.fits,5/11/21 17:41,54.792359,63.3102,0,2459346.233,-0.6395,2.00E-04
neidL2_20210511T174003.fits,5/11/21 17:40,54.794595,63.0104,0,2459346.231,-0.6396,2.00E-04
neidL2_20210511T173830.fits,5/11/21 17:38,54.772718,62.7117,0,2459346.23,-0.6388,2.00E-04
neidL2_20210511T173656.fits,5/11/21 17:36,54.825651,62.4095,0,2459346.229,-0.6408,2.00E-04
neidL2_20210511T173523.fits,5/11/21 17:35,54.80397,62.1072,0,2459346.228,-0.6408,2.00E-04
neidL2_20210511T173350.fits,5/11/21 17:33,54.83438,61.8049,0,2459346.227,-0.6397,2.00E-04
neidL2_20210511T173217.fits,5/11/21 17:32,54.802299,61.5016,0,2459346.226,-0.64,2.00E-04
neidL2_20210511T173044.fits,5/11/21 17:30,54.801243,61.1962,0,2459346.225,-0.6393,2.00E-04
neidL2_20210511T172911.fits,5/11/21 17:29,54.762934,60.8905,0,2459346.224,-0.6401,2.00E-04
neidL2_20210511T172737.fits,5/11/21 17:27,54.835703,60.583,0,2459346.223,-0.6398,2.00E-04
neidL2_20210511T172604.fits,5/11/21 17:26,54.793437,60.2758,0,2459346.222,-0.6395,2.00E-04
neidL2_20210511T172431.fits,5/11/21 17:24,54.804978,59.9666,0,2459346.221,-0.6395,2.00E-04
neidL2_20210511T172258.fits,5/11/21 17:22,54.762461,59.657,0,2459346.22,-0.6399,2.00E-04
neidL2_20210511T172124.fits,5/11/21 17:21,54.832122,59.3472,0,2459346.218,-0.6395,2.00E-04
neidL2_20210511T171951.fits,5/11/21 17:19,54.794934,59.0363,0,2459346.217,-0.6397,2.00E-04
neidL2_20210511T171818.fits,5/11/21 17:18,54.828002,58.7235,0,2459346.216,-0.6389,2.00E-04
neidL2_20210511T171644.fits,5/11/21 17:16,54.794935,58.4112,0,2459346.215,-0.6395,2.00E-04
neidL2_20210511T171511.fits,5/11/21 17:15,54.849152,58.098,0,2459346.214,-0.6412,2.00E-04
neidL2_20210511T171338.fits,5/11/21 17:13,54.755898,57.7838,0,2459346.213,-0.6398,2.00E-04
neidL2_20210511T171205.fits,5/11/21 17:12,54.815266,57.4691,0,2459346.212,-0.6395,2.00E-04
neidL2_20210511T171031.fits,5/11/21 17:10,54.733139,57.1535,0,2459346.211,-0.6406,2.00E-04
neidL2_20210511T170858.fits,5/11/21 17:08,54.862299,56.8386,0,2459346.21,-0.6413,2.00E-04
neidL2_20210511T170725.fits,5/11/21 17:07,54.751996,56.5238,0,2459346.209,-0.6404,2.00E-04
neidL2_20210511T170552.fits,5/11/21 17:05,54.836086,56.2065,0,2459346.208,-0.6398,2.00E-04
neidL2_20210511T170419.fits,5/11/21 17:04,54.759432,55.8887,0,2459346.207,-0.6411,2.00E-04
neidL2_20210511T170245.fits,5/11/21 17:02,54.821918,55.5709,0,2459346.206,-0.641,2.00E-04
neidL2_20210511T170112.fits,5/11/21 17:01,54.774743,55.2537,0,2459346.204,-0.6403,2.00E-04
neidL2_20210511T165939.fits,5/11/21 16:59,54.8149,54.9342,0,2459346.203,-0.6404,2.00E-04
neidL2_20210511T165806.fits,5/11/21 16:58,54.786246,54.6164,0,2459346.202,-0.6407,2.00E-04
neidL2_20210511T165633.fits,5/11/21 16:56,54.867431,54.2974,0,2459346.201,-0.6409,2.00E-04
neidL2_20210511T165500.fits,5/11/21 16:55,54.801237,53.9789,0,2459346.2,-0.6394,2.00E-04
neidL2_20210511T165327.fits,5/11/21 16:53,54.8328,53.6579,0,2459346.199,-0.6393,2.00E-04
neidL2_20210511T165154.fits,5/11/21 16:51,54.776728,53.3381,0,2459346.198,-0.64,2.00E-04
neidL2_20210511T165021.fits,5/11/21 16:50,54.82572,53.0165,0,2459346.197,-0.64,2.00E-04
neidL2_20210511T164848.fits,5/11/21 16:48,54.779368,52.6946,0,2459346.196,-0.6398,2.00E-04
neidL2_20210511T164715.fits,5/11/21 16:47,54.829862,52.374,0,2459346.195,-0.6395,2.00E-04
neidL2_20210511T164542.fits,5/11/21 16:45,54.782469,52.0522,0,2459346.194,-0.6411,2.00E-04
neidL2_20210511T164409.fits,5/11/21 16:44,54.814412,51.7294,0,2459346.193,-0.6406,2.00E-04
neidL2_20210511T164235.fits,5/11/21 16:42,54.77674,51.4054,0,2459346.192,-0.6394,2.00E-04
neidL2_20210511T164102.fits,5/11/21 16:41,54.810208,51.0818,0,2459346.19,-0.6392,2.00E-04
neidL2_20210511T163928.fits,5/11/21 16:39,54.800159,50.757,0,2459346.189,-0.6409,2.00E-04
neidL2_20210511T163755.fits,5/11/21 16:37,54.854665,50.433,0,2459346.188,-0.6403,2.00E-04
neidL2_20210511T163622.fits,5/11/21 16:36,54.769312,50.108,0,2459346.187,-0.6381,2.00E-04
neidL2_20210511T163448.fits,5/11/21 16:34,54.834008,49.7828,0,2459346.186,-0.6395,2.00E-04
neidL2_20210511T163315.fits,5/11/21 16:33,54.825639,49.4583,0,2459346.185,-0.6401,2.00E-04
