date,time,date_jd,ccfrvmod,dvrms
3/14/21,18:56:00,2459288.284,-0.6393,2.00E-04
3/14/21,18:54:25,2459288.283,-0.6384,2.00E-04
3/14/21,18:52:52,2459288.282,-0.6395,2.00E-04
3/14/21,18:51:18,2459288.281,-0.6393,2.00E-04
3/14/21,18:49:45,2459288.28,-0.6397,2.00E-04
3/14/21,18:48:12,2459288.279,-0.6394,2.00E-04
3/14/21,18:46:39,2459288.278,-0.6389,2.00E-04
3/14/21,18:45:05,2459288.277,-0.6389,2.00E-04
3/14/21,18:43:32,2459288.276,-0.6393,2.00E-04
3/14/21,18:41:58,2459288.275,-0.6382,2.00E-04
3/14/21,18:40:25,2459288.273,-0.6392,2.00E-04
3/14/21,18:38:51,2459288.272,-0.6393,2.00E-04
3/14/21,18:37:18,2459288.271,-0.638,2.00E-04
3/14/21,18:35:44,2459288.27,-0.6397,2.00E-04
3/14/21,18:34:11,2459288.269,-0.6388,2.00E-04
3/14/21,18:32:37,2459288.268,-0.6385,2.00E-04
3/14/21,18:31:04,2459288.267,-0.6398,2.00E-04
3/14/21,18:29:30,2459288.266,-0.639,2.00E-04
3/14/21,18:27:57,2459288.265,-0.6397,2.00E-04
3/14/21,18:26:23,2459288.264,-0.6403,2.00E-04
3/14/21,18:24:50,2459288.263,-0.6394,2.00E-04
3/14/21,18:23:16,2459288.262,-0.6394,2.00E-04
3/14/21,18:21:43,2459288.26,-0.6409,2.00E-04
3/14/21,18:20:09,2459288.259,-0.6393,2.00E-04
3/14/21,18:18:36,2459288.258,-0.638,2.00E-04
3/14/21,18:17:02,2459288.257,-0.64,2.00E-04
3/14/21,18:15:29,2459288.256,-0.6402,2.00E-04
3/14/21,18:13:55,2459288.255,-0.6385,2.00E-04
3/14/21,18:12:23,2459288.254,-0.6388,2.00E-04
3/14/21,18:10:49,2459288.253,-0.6405,2.00E-04
3/14/21,18:09:15,2459288.252,-0.6393,2.00E-04
3/13/21,19:31:59,2459287.309,-0.6355,0.0162
3/13/21,19:30:26,2459287.308,-0.7024,0.0207
3/13/21,19:28:53,2459287.307,-0.6638,0.0211
3/13/21,19:27:20,2459287.306,-0.6902,0.0168
3/13/21,19:25:46,2459287.305,-0.6575,0.0102
3/13/21,19:24:13,2459287.304,-0.5976,0.016
3/13/21,19:22:40,2459287.303,-0.6553,0.0048
3/13/21,19:21:07,2459287.302,-0.6818,0.0028
3/13/21,19:19:33,2459287.301,-0.6234,0.015
3/13/21,19:18:00,2459287.3,-0.6209,0.016
3/13/21,19:16:26,2459287.298,-0.6487,6.00E-04
3/13/21,19:14:53,2459287.297,-0.6465,3.00E-04
3/13/21,19:13:20,2459287.296,-0.638,3.00E-04
3/13/21,19:11:46,2459287.295,-0.6406,4.00E-04
3/13/21,19:10:12,2459287.294,-0.637,4.00E-04
3/13/21,19:08:38,2459287.293,-0.657,0.0058
3/13/21,19:07:05,2459287.292,-0.6745,0.0124
3/13/21,19:05:31,2459287.291,-0.6401,4.00E-04
3/13/21,19:03:58,2459287.29,-0.6429,8.00E-04
3/13/21,19:02:25,2459287.289,-0.6407,9.00E-04
3/13/21,19:00:52,2459287.288,-0.6404,6.00E-04
3/13/21,18:59:18,2459287.287,-0.6691,0.0107
3/13/21,18:57:45,2459287.285,-0.6525,0.0012
3/13/21,18:56:12,2459287.284,-0.6339,0.0011
3/13/21,18:54:38,2459287.283,-0.6419,5.00E-04
3/13/21,18:53:04,2459287.282,-0.6397,4.00E-04
3/13/21,18:51:31,2459287.281,-0.6387,5.00E-04
3/13/21,18:49:58,2459287.28,-0.6384,0.0117
3/13/21,18:48:25,2459287.279,-0.6395,3.00E-04
3/13/21,18:46:51,2459287.278,-0.6401,3.00E-04
3/13/21,18:45:18,2459287.277,-0.6454,0.0012
3/13/21,18:43:44,2459287.276,-0.6407,3.00E-04
3/13/21,18:42:11,2459287.275,-0.6409,0.0012
3/13/21,18:40:37,2459287.274,-0.642,6.00E-04
3/13/21,18:39:04,2459287.273,-0.6424,8.00E-04
3/13/21,18:37:30,2459287.271,-0.6518,0.0038
3/13/21,18:35:56,2459287.27,-0.6384,0.0077
3/13/21,18:34:23,2459287.27,-0.6454,0.0016
3/13/21,18:32:50,2459287.268,-0.6492,0.0021
3/13/21,18:31:17,2459287.267,-0.6405,9.00E-04
3/13/21,18:29:43,2459287.266,-0.6473,0.0076
3/13/21,18:28:10,2459287.265,-0.6405,0.001
3/13/21,18:26:36,2459287.264,-0.6453,0.004
3/13/21,18:25:03,2459287.263,-0.6459,0.001
3/13/21,18:23:30,2459287.262,-0.6427,6.00E-04
3/13/21,18:21:57,2459287.261,-0.6397,0.0089
3/13/21,18:20:23,2459287.26,-0.6829,0.0155
3/13/21,18:18:49,2459287.258,-0.6549,0.0052
3/13/21,18:17:16,2459287.258,-0.6422,0.0024
3/13/21,18:15:42,2459287.257,-0.6446,0.0014
3/13/21,18:14:08,2459287.255,-0.641,8.00E-04
3/13/21,18:12:35,2459287.254,-0.6365,0.014
3/13/21,18:11:01,2459287.253,-0.6355,0.0032
3/13/21,18:09:28,2459287.252,-0.644,9.00E-04
3/13/21,18:07:54,2459287.251,-0.643,8.00E-04
3/12/21,19:32:58,2459286.31,-0.6393,2.00E-04
3/12/21,19:31:24,2459286.309,-0.6405,2.00E-04
3/12/21,19:29:50,2459286.308,-0.6391,2.00E-04
3/12/21,19:28:16,2459286.307,-0.6387,2.00E-04
3/12/21,19:26:42,2459286.306,-0.6406,2.00E-04
3/12/21,19:25:09,2459286.305,-0.6394,2.00E-04
3/12/21,19:23:35,2459286.303,-0.6383,2.00E-04
3/12/21,19:22:01,2459286.302,-0.6402,2.00E-04
3/12/21,19:20:28,2459286.301,-0.64,2.00E-04
3/12/21,19:18:54,2459286.3,-0.6386,2.00E-04
3/12/21,19:17:20,2459286.299,-0.6398,2.00E-04
3/12/21,19:15:46,2459286.298,-0.6394,2.00E-04
3/12/21,19:14:13,2459286.297,-0.6394,2.00E-04
3/12/21,19:12:39,2459286.296,-0.6405,2.00E-04
3/12/21,19:11:06,2459286.295,-0.6395,2.00E-04
3/12/21,19:09:32,2459286.294,-0.6393,2.00E-04
3/12/21,19:07:59,2459286.293,-0.6411,2.00E-04
3/12/21,19:06:26,2459286.292,-0.6398,2.00E-04
3/12/21,19:04:52,2459286.29,-0.6391,2.00E-04
3/12/21,19:03:18,2459286.289,-0.6398,2.00E-04
3/12/21,19:01:45,2459286.288,-0.6401,2.00E-04
3/12/21,19:00:11,2459286.287,-0.6398,2.00E-04
3/12/21,18:58:37,2459286.286,-0.6389,2.00E-04
3/12/21,18:57:04,2459286.285,-0.641,2.00E-04
3/12/21,18:55:30,2459286.284,-0.6389,2.00E-04
3/12/21,18:53:57,2459286.283,-0.6375,2.00E-04
3/12/21,18:52:24,2459286.282,-0.6393,2.00E-04
3/12/21,18:50:51,2459286.281,-0.6403,2.00E-04
3/12/21,18:49:16,2459286.28,-0.6375,2.00E-04
3/12/21,18:47:43,2459286.279,-0.6384,2.00E-04
3/12/21,18:46:09,2459286.277,-0.6402,2.00E-04
3/12/21,18:44:36,2459286.276,-0.6386,2.00E-04
3/12/21,18:43:02,2459286.275,-0.6381,2.00E-04
3/12/21,18:41:29,2459286.274,-0.6401,2.00E-04
3/12/21,18:39:54,2459286.273,-0.6383,2.00E-04
3/12/21,18:38:21,2459286.272,-0.6382,2.00E-04
3/12/21,18:36:47,2459286.271,-0.6401,2.00E-04
3/12/21,18:35:13,2459286.27,-0.639,2.00E-04
3/12/21,18:33:40,2459286.269,-0.6379,2.00E-04
3/12/21,18:32:07,2459286.268,-0.6402,2.00E-04
3/12/21,18:30:33,2459286.267,-0.6401,2.00E-04
3/12/21,18:28:59,2459286.266,-0.6342,3.00E-04
3/12/21,18:27:26,2459286.264,-0.6395,2.00E-04
3/12/21,18:25:52,2459286.263,-0.6378,2.00E-04
3/12/21,18:24:18,2459286.262,-0.6389,2.00E-04
3/12/21,18:22:45,2459286.261,-0.6396,2.00E-04
3/12/21,18:21:11,2459286.26,-0.6401,2.00E-04
3/12/21,18:19:38,2459286.259,-0.6374,2.00E-04
3/12/21,18:18:05,2459286.258,-0.6388,2.00E-04
3/12/21,18:16:31,2459286.257,-0.6412,2.00E-04
3/12/21,18:14:57,2459286.256,-0.641,3.00E-04
3/12/21,18:13:24,2459286.255,-0.6382,2.00E-04
3/12/21,18:11:51,2459286.254,-0.6413,3.00E-04
3/12/21,18:10:17,2459286.253,-0.6392,2.00E-04
3/12/21,18:08:43,2459286.251,-0.6381,2.00E-04
3/11/21,19:32:51,2459285.31,-0.6382,2.00E-04
3/11/21,19:31:17,2459285.309,-0.6398,2.00E-04
3/11/21,19:29:44,2459285.308,-0.641,2.00E-04
3/11/21,19:28:10,2459285.307,-0.6398,2.00E-04
3/11/21,19:26:37,2459285.306,-0.6393,2.00E-04
3/11/21,19:25:03,2459285.304,-0.6404,2.00E-04
3/11/21,19:23:29,2459285.303,-0.6397,2.00E-04
3/11/21,19:21:56,2459285.302,-0.6394,2.00E-04
3/11/21,19:20:23,2459285.301,-0.6391,2.00E-04
3/11/21,19:18:50,2459285.3,-0.64,2.00E-04
3/11/21,19:17:16,2459285.299,-0.6389,2.00E-04
3/11/21,19:15:43,2459285.298,-0.6393,2.00E-04
3/11/21,19:14:09,2459285.297,-0.6399,2.00E-04
3/11/21,19:12:36,2459285.296,-0.6389,2.00E-04
3/11/21,19:11:02,2459285.295,-0.639,2.00E-04
3/11/21,19:09:29,2459285.294,-0.64,2.00E-04
3/11/21,19:07:55,2459285.293,-0.6399,2.00E-04
3/11/21,19:06:22,2459285.291,-0.6385,2.00E-04
3/11/21,19:04:49,2459285.29,-0.6402,2.00E-04
3/11/21,19:03:15,2459285.289,-0.6395,2.00E-04
3/11/21,19:01:41,2459285.288,-0.6394,2.00E-04
3/11/21,19:00:08,2459285.287,-0.6388,2.00E-04
3/11/21,18:58:34,2459285.286,-0.6396,2.00E-04
3/11/21,18:57:01,2459285.285,-0.6385,2.00E-04
3/11/21,18:55:27,2459285.284,-0.6397,2.00E-04
3/11/21,18:53:53,2459285.283,-0.6394,2.00E-04
3/11/21,18:52:21,2459285.282,-0.6392,2.00E-04
3/11/21,18:50:47,2459285.281,-0.6415,2.00E-04
3/11/21,18:49:14,2459285.28,-0.6397,2.00E-04
3/11/21,18:47:40,2459285.278,-0.6389,2.00E-04
3/11/21,18:46:07,2459285.277,-0.6412,2.00E-04
3/10/21,19:32:05,2459284.309,-0.6411,2.00E-04
3/10/21,19:30:31,2459284.308,-0.6398,2.00E-04
3/10/21,19:28:57,2459284.307,-0.6399,2.00E-04
3/10/21,19:27:23,2459284.306,-0.6408,2.00E-04
3/10/21,19:25:50,2459284.305,-0.6402,2.00E-04
3/10/21,19:24:17,2459284.304,-0.6406,2.00E-04
3/10/21,19:22:43,2459284.303,-0.6407,2.00E-04
3/10/21,19:21:09,2459284.302,-0.6406,2.00E-04
3/10/21,19:19:36,2459284.301,-0.6416,2.00E-04
3/10/21,19:18:02,2459284.3,-0.6414,2.00E-04
3/10/21,19:16:28,2459284.298,-0.6407,2.00E-04
3/10/21,19:14:55,2459284.297,-0.6409,2.00E-04
3/10/21,19:13:21,2459284.296,-0.6411,2.00E-04
3/10/21,19:11:48,2459284.295,-0.6414,2.00E-04
3/10/21,19:10:14,2459284.294,-0.6406,2.00E-04
3/10/21,19:08:40,2459284.293,-0.6406,2.00E-04
3/10/21,19:07:07,2459284.292,-0.6415,2.00E-04
3/10/21,19:05:34,2459284.291,-0.6419,2.00E-04
3/10/21,19:04:00,2459284.29,-0.6408,2.00E-04
3/10/21,19:02:26,2459284.289,-0.6407,2.00E-04
3/10/21,19:00:53,2459284.288,-0.6414,2.00E-04
3/10/21,18:59:19,2459284.287,-0.6413,2.00E-04
3/10/21,18:57:45,2459284.285,-0.6401,2.00E-04
3/10/21,18:56:12,2459284.284,-0.6403,2.00E-04
3/10/21,18:54:38,2459284.283,-0.6406,2.00E-04
3/10/21,18:53:04,2459284.282,-0.6419,2.00E-04
3/10/21,18:51:30,2459284.281,-0.6409,2.00E-04
3/10/21,18:49:58,2459284.28,-0.6394,2.00E-04
3/10/21,18:48:24,2459284.279,-0.6404,2.00E-04
3/10/21,18:46:51,2459284.278,-0.6413,2.00E-04
3/10/21,18:45:18,2459284.277,-0.639,2.00E-04
3/10/21,18:43:44,2459284.276,-0.6399,2.00E-04
3/10/21,18:42:11,2459284.275,-0.6409,2.00E-04
3/10/21,18:40:37,2459284.274,-0.6398,2.00E-04
3/10/21,18:39:03,2459284.273,-0.6403,2.00E-04
3/10/21,18:37:29,2459284.271,-0.6393,2.00E-04
3/10/21,18:35:55,2459284.27,-0.6396,2.00E-04
3/10/21,18:34:22,2459284.269,-0.6409,2.00E-04
3/10/21,18:32:48,2459284.268,-0.6394,2.00E-04
3/10/21,18:31:15,2459284.267,-0.6391,2.00E-04
3/10/21,18:29:41,2459284.266,-0.6403,2.00E-04
3/10/21,18:28:07,2459284.265,-0.6396,2.00E-04
3/10/21,18:26:33,2459284.264,-0.6387,2.00E-04
3/10/21,18:25:00,2459284.263,-0.6399,2.00E-04
3/10/21,18:23:27,2459284.262,-0.6407,2.00E-04
3/10/21,18:21:53,2459284.261,-0.6394,2.00E-04
3/10/21,18:20:19,2459284.26,-0.6391,2.00E-04
3/10/21,18:18:45,2459284.258,-0.6404,2.00E-04
3/10/21,18:17:12,2459284.257,-0.6404,2.00E-04
3/10/21,18:15:38,2459284.256,-0.6395,2.00E-04
3/10/21,18:14:04,2459284.255,-0.6404,2.00E-04
3/10/21,18:12:30,2459284.254,-0.6392,2.00E-04
3/10/21,18:10:57,2459284.253,-0.6408,2.00E-04
3/10/21,18:09:23,2459284.252,-0.6408,2.00E-04
3/9/21,19:32:34,2459283.31,-0.6558,0.0132
3/9/21,19:31:01,2459283.309,-0.6536,0.0187
3/9/21,19:29:28,2459283.307,-0.6573,0.0106
3/9/21,19:27:54,2459283.306,-0.6155,0.0114
3/9/21,19:26:21,2459283.305,-0.6489,0.0039
3/9/21,19:24:47,2459283.304,-0.6531,4.00E-04
3/9/21,19:23:14,2459283.303,-0.6461,4.00E-04
3/9/21,19:21:41,2459283.302,-0.6411,0.0012
3/9/21,19:11:09,2459283.295,-0.635,3.00E-04
3/9/21,19:09:35,2459283.294,-0.6574,0.001
3/9/21,19:08:01,2459283.293,-0.6374,5.00E-04
3/9/21,19:06:28,2459283.291,-0.6353,0.0018
3/9/21,19:04:54,2459283.29,-0.6527,0.0012
3/9/21,19:03:21,2459283.29,-0.6472,0.0097
3/9/21,19:01:48,2459283.288,-0.6847,0.009
3/9/21,19:00:14,2459283.287,-0.6502,6.00E-04
3/9/21,18:58:40,2459283.286,-0.6433,0.001
3/9/21,18:57:07,2459283.285,-0.6589,0.0051
3/9/21,18:55:34,2459283.284,-0.6517,9.00E-04
3/9/21,18:54:01,2459283.283,-0.6532,0.0012
3/9/21,18:52:28,2459283.282,-0.6274,0.0092
3/9/21,18:50:54,2459283.281,-0.6867,0.0153
3/9/21,18:49:20,2459283.28,-0.6569,0.0123
3/9/21,18:47:47,2459283.279,-0.6343,0.0098
3/9/21,18:46:13,2459283.278,-0.657,0.0025
3/9/21,18:44:40,2459283.276,-0.7024,0.0073
3/9/21,18:43:07,2459283.275,-0.6409,0.0071
3/9/21,18:41:33,2459283.274,-0.6262,0.0149
3/9/21,18:40:00,2459283.273,-0.6545,0.009
3/9/21,18:38:27,2459283.272,-0.6929,0.0044
3/9/21,18:36:53,2459283.271,-0.6342,0.0086
3/9/21,18:35:20,2459283.27,-0.6541,0.0075
3/9/21,18:33:46,2459283.269,-0.61,0.0141
3/9/21,18:32:13,2459283.268,-0.6221,0.0156
3/9/21,18:30:40,2459283.267,-0.6459,0.0141
3/9/21,18:29:06,2459283.266,-0.6679,0.0145
3/9/21,18:27:32,2459283.265,-0.6427,0.011
3/9/21,18:25:59,2459283.263,-0.6211,0.014
3/9/21,18:24:26,2459283.262,-0.6571,0.0122
3/9/21,18:22:52,2459283.261,-0.6478,0.0107
3/9/21,18:21:19,2459283.26,-0.6553,0.014
3/9/21,18:19:46,2459283.259,-0.6655,0.0142
3/9/21,18:18:13,2459283.258,-0.7098,0.0168
3/9/21,18:16:39,2459283.257,-0.6536,0.015
3/9/21,18:15:06,2459283.256,-0.6593,0.0144
3/9/21,18:13:32,2459283.255,-0.6525,0.0119
3/9/21,18:11:59,2459283.254,-0.6417,0.0159
3/9/21,18:10:26,2459283.253,-0.6354,0.0147
3/9/21,18:08:52,2459283.252,-0.6653,0.0155
3/9/21,18:07:19,2459283.25,-0.6453,0.013
3/8/21,19:32:30,2459282.31,-0.6434,5.00E-04
3/8/21,19:30:56,2459282.309,-0.6441,3.00E-04
3/8/21,19:29:22,2459282.307,-0.6418,3.00E-04
3/8/21,19:27:49,2459282.306,-0.638,3.00E-04
3/8/21,19:26:15,2459282.305,-0.6397,3.00E-04
3/8/21,19:24:42,2459282.304,-0.645,5.00E-04
3/8/21,19:23:09,2459282.303,-0.6335,5.00E-04
3/8/21,19:21:36,2459282.302,-0.6574,5.00E-04
3/8/21,19:20:02,2459282.301,-0.644,3.00E-04
3/8/21,19:18:29,2459282.3,-0.6384,2.00E-04
3/8/21,19:16:55,2459282.299,-0.6389,3.00E-04
3/8/21,19:13:24,2459282.296,-0.6367,3.00E-04
3/8/21,19:11:49,2459282.295,-0.6364,3.00E-04
3/8/21,19:10:16,2459282.294,-0.6388,6.00E-04
3/8/21,19:08:42,2459282.293,-0.6431,8.00E-04
3/8/21,19:07:08,2459282.292,-0.6454,9.00E-04
3/8/21,19:05:34,2459282.291,-0.6463,6.00E-04
3/8/21,19:04:01,2459282.29,-0.6444,4.00E-04
3/8/21,19:02:28,2459282.289,-0.6416,6.00E-04
3/8/21,19:00:54,2459282.288,-0.6585,0.0035
3/8/21,18:59:20,2459282.287,-0.6415,0.0019
3/8/21,18:57:46,2459282.285,-0.6611,0.0033
3/8/21,18:56:13,2459282.284,-0.6487,0.0017
3/8/21,18:54:40,2459282.283,-0.6396,6.00E-04
3/8/21,18:53:07,2459282.282,-0.6428,4.00E-04
3/8/21,18:51:34,2459282.281,-0.616,6.00E-04
3/8/21,18:50:00,2459282.28,-0.6426,0.007
3/8/21,18:48:27,2459282.279,-0.6489,0.0023
3/8/21,18:46:53,2459282.278,-0.6557,0.0012
3/8/21,18:45:20,2459282.277,-0.6429,0.001
3/8/21,18:43:46,2459282.276,-0.6409,9.00E-04
3/8/21,18:42:13,2459282.275,-0.6452,9.00E-04
3/8/21,18:40:39,2459282.274,-0.6496,0.001
3/8/21,18:39:05,2459282.273,-0.6389,0.0013
3/8/21,18:37:32,2459282.272,-0.6428,0.0015
3/8/21,18:35:58,2459282.27,-0.6287,0.0028
3/8/21,18:34:24,2459282.269,-0.6466,0.0026
3/8/21,18:32:50,2459282.268,-0.6382,0.0019
3/8/21,18:31:17,2459282.267,-0.6405,0.0025
3/8/21,18:29:43,2459282.266,-0.6396,0.0041
3/8/21,18:28:10,2459282.265,-0.6551,0.0062
3/8/21,18:26:36,2459282.264,-0.6381,0.0085
3/8/21,18:25:03,2459282.263,-0.6397,0.0087
3/8/21,18:23:30,2459282.262,-0.6528,0.007
3/8/21,18:21:57,2459282.261,-0.6385,0.0078
3/8/21,18:20:23,2459282.26,-0.6262,0.0097
3/8/21,18:18:50,2459282.258,-0.6449,0.0048
3/8/21,18:17:16,2459282.257,-0.6432,0.0067
3/8/21,18:15:42,2459282.256,-0.652,0.0075
3/8/21,18:14:09,2459282.255,-0.6223,0.0079
3/8/21,18:12:30,2459282.254,-0.6439,0.0046
3/8/21,18:10:56,2459282.253,-0.642,0.0058
3/8/21,18:09:23,2459282.252,-0.642,0.0047
3/8/21,18:07:49,2459282.251,-0.6403,0.0042
3/7/21,19:32:44,2459281.31,-0.6394,3.00E-04
3/7/21,19:31:10,2459281.309,-0.6446,3.00E-04
3/7/21,19:29:37,2459281.308,-0.6408,2.00E-04
3/7/21,19:28:04,2459281.307,-0.6392,2.00E-04
3/7/21,19:26:31,2459281.305,-0.6427,3.00E-04
3/7/21,19:24:57,2459281.304,-0.6411,3.00E-04
3/7/21,19:23:23,2459281.303,-0.641,3.00E-04
3/7/21,19:21:49,2459281.302,-0.641,3.00E-04
3/7/21,19:20:17,2459281.301,-0.6426,2.00E-04
3/7/21,19:18:43,2459281.3,-0.6407,2.00E-04
3/7/21,19:17:10,2459281.299,-0.6403,3.00E-04
3/7/21,19:15:37,2459281.298,-0.6453,3.00E-04
3/7/21,19:14:04,2459281.297,-0.6406,2.00E-04
3/7/21,19:12:30,2459281.296,-0.6381,3.00E-04
3/7/21,19:10:57,2459281.295,-0.643,3.00E-04
3/7/21,19:09:22,2459281.294,-0.6413,3.00E-04
3/7/21,19:07:49,2459281.292,-0.6426,3.00E-04
3/7/21,19:06:15,2459281.291,-0.6441,2.00E-04
3/7/21,19:04:41,2459281.29,-0.6397,2.00E-04
3/7/21,19:03:08,2459281.289,-0.6395,3.00E-04
3/7/21,19:01:35,2459281.288,-0.6399,3.00E-04
3/7/21,19:00:01,2459281.287,-0.6457,3.00E-04
3/7/21,18:58:28,2459281.286,-0.6396,2.00E-04
3/7/21,18:56:55,2459281.285,-0.6438,3.00E-04
3/7/21,18:55:21,2459281.284,-0.644,2.00E-04
3/7/21,18:53:48,2459281.283,-0.64,2.00E-04
3/7/21,18:52:15,2459281.282,-0.6361,2.00E-04
3/7/21,18:50:41,2459281.281,-0.6375,3.00E-04
3/7/21,18:49:07,2459281.28,-0.6327,3.00E-04
3/7/21,18:47:33,2459281.278,-0.6368,3.00E-04
3/7/21,18:45:59,2459281.277,-0.6395,2.00E-04
3/7/21,18:44:26,2459281.276,-0.6409,2.00E-04
3/7/21,18:42:52,2459281.275,-0.6402,2.00E-04
3/7/21,18:41:19,2459281.274,-0.6331,3.00E-04
3/7/21,18:39:46,2459281.273,-0.6266,6.00E-04
3/7/21,18:38:12,2459281.272,-0.6384,5.00E-04
3/7/21,18:36:38,2459281.271,-0.6313,6.00E-04
3/7/21,18:35:04,2459281.27,-0.6367,6.00E-04
3/7/21,18:33:31,2459281.269,-0.6386,6.00E-04
3/7/21,18:31:58,2459281.268,-0.6489,0.001
3/7/21,18:30:24,2459281.266,-0.6485,8.00E-04
3/7/21,18:28:51,2459281.265,-0.6388,7.00E-04
3/7/21,18:27:18,2459281.264,-0.6498,6.00E-04
3/7/21,18:25:45,2459281.263,-0.6403,4.00E-04
3/7/21,18:24:11,2459281.262,-0.6349,4.00E-04
3/7/21,18:22:38,2459281.261,-0.6518,3.00E-04
3/7/21,18:21:04,2459281.26,-0.6452,4.00E-04
3/7/21,18:19:31,2459281.259,-0.644,4.00E-04
3/7/21,18:17:57,2459281.258,-0.642,3.00E-04
3/7/21,18:16:24,2459281.257,-0.6431,3.00E-04
3/7/21,18:14:50,2459281.256,-0.6447,3.00E-04
3/7/21,18:13:18,2459281.255,-0.6381,3.00E-04
3/7/21,18:11:44,2459281.254,-0.6377,3.00E-04
3/7/21,18:10:12,2459281.252,-0.6461,3.00E-04
3/7/21,18:08:39,2459281.251,-0.6386,3.00E-04
3/6/21,18:06:44,2459280.25,-0.6398,2.00E-04
3/5/21,19:32:07,2459279.309,-0.6376,2.00E-04
3/5/21,19:30:33,2459279.308,-0.6402,2.00E-04
3/5/21,19:28:59,2459279.307,-0.641,2.00E-04
3/5/21,19:27:25,2459279.306,-0.6383,2.00E-04
3/5/21,19:25:52,2459279.305,-0.6397,2.00E-04
3/5/21,19:24:18,2459279.304,-0.6403,2.00E-04
3/5/21,19:22:45,2459279.303,-0.64,2.00E-04
3/5/21,19:21:12,2459279.302,-0.64,2.00E-04
3/5/21,19:19:38,2459279.301,-0.6395,2.00E-04
3/5/21,19:18:04,2459279.3,-0.6399,2.00E-04
3/5/21,19:16:31,2459279.299,-0.6397,2.00E-04
3/5/21,19:14:58,2459279.297,-0.6403,2.00E-04
3/5/21,19:13:25,2459279.296,-0.6403,2.00E-04
3/5/21,19:11:51,2459279.295,-0.6394,2.00E-04
3/5/21,19:10:19,2459279.294,-0.6402,2.00E-04
3/5/21,19:08:45,2459279.293,-0.6405,2.00E-04
3/5/21,19:07:12,2459279.292,-0.6399,2.00E-04
3/5/21,19:05:39,2459279.291,-0.6401,2.00E-04
3/5/21,19:04:05,2459279.29,-0.6404,2.00E-04
3/5/21,19:02:32,2459279.289,-0.6416,2.00E-04
3/5/21,19:00:59,2459279.288,-0.639,2.00E-04
3/5/21,18:59:25,2459279.287,-0.6394,2.00E-04
3/5/21,18:57:52,2459279.286,-0.6422,2.00E-04
3/5/21,18:56:18,2459279.284,-0.6398,2.00E-04
3/5/21,18:54:45,2459279.283,-0.6384,2.00E-04
3/5/21,18:53:11,2459279.282,-0.6412,2.00E-04
3/5/21,18:51:38,2459279.281,-0.6414,2.00E-04
3/5/21,18:50:04,2459279.28,-0.6385,2.00E-04
3/5/21,18:48:26,2459279.279,-0.6396,2.00E-04
3/5/21,18:46:52,2459279.278,-0.6407,2.00E-04
3/5/21,18:45:19,2459279.277,-0.6395,2.00E-04
3/5/21,18:43:45,2459279.276,-0.6399,2.00E-04
3/5/21,18:42:11,2459279.275,-0.6409,2.00E-04
3/5/21,18:40:37,2459279.274,-0.6393,2.00E-04
3/5/21,18:39:04,2459279.273,-0.6396,2.00E-04
3/5/21,18:37:30,2459279.271,-0.6408,2.00E-04
3/5/21,18:35:56,2459279.27,-0.6395,2.00E-04
3/5/21,18:34:23,2459279.269,-0.6396,2.00E-04
3/5/21,18:32:49,2459279.268,-0.6404,2.00E-04
3/5/21,18:31:15,2459279.267,-0.6396,2.00E-04
3/5/21,18:29:42,2459279.266,-0.6395,2.00E-04
3/5/21,18:28:08,2459279.265,-0.6413,2.00E-04
3/5/21,18:26:34,2459279.264,-0.64,2.00E-04
3/5/21,18:25:00,2459279.263,-0.6386,2.00E-04
3/5/21,18:23:26,2459279.262,-0.64,2.00E-04
3/5/21,18:21:53,2459279.261,-0.6403,2.00E-04
3/5/21,18:20:19,2459279.26,-0.6393,2.00E-04
3/5/21,18:18:45,2459279.258,-0.6392,2.00E-04
3/5/21,18:17:13,2459279.257,-0.639,2.00E-04
3/5/21,18:15:39,2459279.256,-0.6401,2.00E-04
3/5/21,18:14:05,2459279.255,-0.6395,2.00E-04
3/5/21,18:12:31,2459279.254,-0.639,2.00E-04
3/5/21,18:10:57,2459279.253,-0.64,2.00E-04
3/5/21,18:06:38,2459279.25,-0.639,2.00E-04
3/4/21,19:32:50,2459278.31,-0.6409,3.00E-04
3/4/21,19:31:16,2459278.309,-0.6399,2.00E-04
3/4/21,19:29:43,2459278.308,-0.6415,3.00E-04
3/4/21,19:28:09,2459278.307,-0.6397,2.00E-04
3/4/21,19:26:37,2459278.306,-0.6385,3.00E-04
3/4/21,19:25:02,2459278.304,-0.6397,2.00E-04
3/4/21,19:23:29,2459278.303,-0.6397,2.00E-04
3/4/21,19:21:55,2459278.302,-0.639,3.00E-04
3/4/21,19:20:21,2459278.301,-0.6421,3.00E-04
3/4/21,19:18:48,2459278.3,-0.6396,2.00E-04
3/4/21,19:17:14,2459278.299,-0.6392,3.00E-04
3/4/21,19:15:40,2459278.298,-0.6398,2.00E-04
3/4/21,19:14:07,2459278.297,-0.6406,2.00E-04
3/4/21,19:12:33,2459278.296,-0.6398,2.00E-04
3/4/21,19:11:00,2459278.295,-0.6392,2.00E-04
3/4/21,19:09:27,2459278.294,-0.6391,2.00E-04
3/4/21,19:07:53,2459278.293,-0.6398,3.00E-04
3/4/21,19:06:20,2459278.291,-0.6396,2.00E-04
3/4/21,19:04:46,2459278.29,-0.6387,2.00E-04
3/4/21,19:03:13,2459278.289,-0.6407,2.00E-04
