filename,obsdate,exptime,sunagl,seeing,ccfjdsum,ccfrvmod,dvrms
neidL2_20210307T192323.fits,3/7/21 19:23,54.815668,52.9306,0,2459281.303,-0.641,3.00E-04
neidL2_20210307T192149.fits,3/7/21 19:21,54.800493,52.8952,0,2459281.302,-0.641,3.00E-04
neidL2_20210307T192017.fits,3/7/21 19:20,54.814196,52.8565,0,2459281.301,-0.6426,2.00E-04
neidL2_20210307T191843.fits,3/7/21 19:18,54.814855,52.814,0,2459281.3,-0.6407,2.00E-04
neidL2_20210305T192418.fits,3/5/21 19:24,54.82804,52.1654,0,2459279.304,-0.6403,2.00E-04
neidL2_20210305T192245.fits,3/5/21 19:22,54.779956,52.1318,0,2459279.303,-0.64,2.00E-04
neidL2_20210305T192112.fits,3/5/21 19:21,54.802355,52.0947,0,2459279.302,-0.64,2.00E-04
neidL2_20210305T191938.fits,3/5/21 19:19,54.775398,52.0538,0,2459279.301,-0.6395,2.00E-04
neidL2_20210304T192502.fits,3/4/21 19:25,54.831423,51.7901,0,2459278.304,-0.6397,2.00E-04
neidL2_20210304T192329.fits,3/4/21 19:23,54.815579,51.7577,0,2459278.303,-0.6397,2.00E-04
neidL2_20210304T192155.fits,3/4/21 19:21,54.846833,51.722,0,2459278.302,-0.639,3.00E-04
neidL2_20210304T192021.fits,3/4/21 19:20,54.829738,51.6826,0,2459278.301,-0.6421,3.00E-04
neidL2_20210304T191848.fits,3/4/21 19:18,54.829973,51.6396,0,2459278.3,-0.6396,2.00E-04
neidL2_20210303T192539.fits,3/3/21 19:25,54.819719,51.4134,0,2459277.305,-0.6397,2.00E-04
neidL2_20210303T192405.fits,3/3/21 19:24,54.822518,51.3822,0,2459277.304,-0.6403,2.00E-04
neidL2_20210303T192232.fits,3/3/21 19:22,54.821115,51.3478,0,2459277.303,-0.6411,2.00E-04
neidL2_20210303T192058.fits,3/3/21 19:20,54.817841,51.3096,0,2459277.302,-0.6387,2.00E-04
neidL2_20210303T191925.fits,3/3/21 19:19,54.819474,51.2681,0,2459277.301,-0.6336,3.00E-04
neidL2_20210302T192450.fits,3/2/21 19:24,54.821091,51.0107,0,2459276.304,-0.6444,6.00E-04
neidL2_20210302T192317.fits,3/2/21 19:23,54.827785,50.9779,0,2459276.303,-0.6472,4.00E-04
neidL2_20210302T192144.fits,3/2/21 19:21,54.822879,50.9414,0,2459276.302,-0.635,3.00E-04
neidL2_20210302T192010.fits,3/2/21 19:20,54.830223,50.9013,0,2459276.301,-0.6467,3.00E-04
neidL2_20210302T191837.fits,3/2/21 19:18,54.82725,50.858,0,2459276.3,-0.6305,3.00E-04
neidL2_20210301T192528.fits,3/1/21 19:25,54.79769,50.6381,0,2459275.305,-0.6405,2.00E-04
neidL2_20210301T192354.fits,3/1/21 19:23,54.812555,50.6063,0,2459275.304,-0.6411,2.00E-04
neidL2_20210301T192220.fits,3/1/21 19:22,54.867378,50.571,0,2459275.303,-0.6409,2.00E-04
neidL2_20210301T192047.fits,3/1/21 19:20,54.833646,50.5322,0,2459275.302,-0.641,2.00E-04
neidL2_20210301T191914.fits,3/1/21 19:19,54.825779,50.4901,0,2459275.3,-0.6414,2.00E-04
neidL2_20210228T192516.fits,2/28/21 19:25,54.795382,50.2512,0,2459274.305,-0.6694,2.00E-04
neidL2_20210228T192342.fits,2/28/21 19:23,54.803916,50.2187,0,2459274.304,-0.6676,2.00E-04
neidL2_20210228T192209.fits,2/28/21 19:22,54.736671,50.183,0,2459274.302,-0.6711,2.00E-04
neidL2_20210228T192035.fits,2/28/21 19:20,54.81766,50.1435,0,2459274.301,-0.6706,2.00E-04
neidL2_20210228T191901.fits,2/28/21 19:19,54.780201,50.1008,0,2459274.3,-0.6691,2.00E-04
neidL2_20210227T192439.fits,2/27/21 19:24,54.779959,49.8577,0,2459273.304,-0.6408,2.00E-04
neidL2_20210227T192305.fits,2/27/21 19:23,54.816331,49.8237,0,2459273.303,-0.6382,2.00E-04
neidL2_20210227T192131.fits,2/27/21 19:21,54.825159,49.7862,0,2459273.302,-0.6393,2.00E-04
neidL2_20210227T191957.fits,2/27/21 19:19,54.862087,49.7454,0,2459273.301,-0.64,2.00E-04
neidL2_20210226T192450.fits,2/26/21 19:24,54.754806,49.4825,0,2459272.304,-0.6676,2.00E-04
neidL2_20210226T192316.fits,2/26/21 19:23,54.811787,49.4489,0,2459272.303,-0.6703,2.00E-04
neidL2_20210226T192143.fits,2/26/21 19:21,54.810959,49.4119,0,2459272.302,-0.6706,2.00E-04
neidL2_20210226T192009.fits,2/26/21 19:20,54.838254,49.3715,0,2459272.301,-0.6692,2.00E-04
neidL2_20210225T192523.fits,2/25/21 19:25,54.810847,49.1169,0,2459271.305,-0.6378,2.00E-04
neidL2_20210225T192349.fits,2/25/21 19:23,54.817672,49.0844,0,2459271.304,-0.6384,2.00E-04
neidL2_20210225T192216.fits,2/25/21 19:22,54.817121,49.0487,0,2459271.303,-0.6407,2.00E-04
neidL2_20210225T192043.fits,2/25/21 19:20,54.845915,49.0098,0,2459271.301,-0.638,2.00E-04
neidL2_20210225T191910.fits,2/25/21 19:19,54.798695,48.9675,0,2459271.3,-0.6385,2.00E-04
neidL2_20210224T192454.fits,2/24/21 19:24,54.819816,48.7327,0,2459270.304,-0.639,2.00E-04
neidL2_20210224T192320.fits,2/24/21 19:23,54.8262,48.6991,0,2459270.303,-0.6384,2.00E-04
neidL2_20210224T192147.fits,2/24/21 19:21,54.859602,48.6622,0,2459270.302,-0.6391,2.00E-04
neidL2_20210224T192013.fits,2/24/21 19:20,54.800799,48.6219,0,2459270.301,-0.6394,2.00E-04
neidL2_20210224T191840.fits,2/24/21 19:18,54.787394,48.5785,0,2459270.3,-0.6384,2.00E-04
neidL2_20210223T192540.fits,2/23/21 19:25,54.853077,48.3762,0,2459269.305,-0.6397,2.00E-04
neidL2_20210223T192233.fits,2/23/21 19:22,54.840543,48.3087,0,2459269.303,-0.6398,2.00E-04
neidL2_20210223T192059.fits,2/23/21 19:20,54.823372,48.2701,0,2459269.302,-0.6398,2.00E-04
neidL2_20210223T191926.fits,2/23/21 19:19,54.78817,48.2283,0,2459269.301,-0.6406,2.00E-04
neidL2_20210222T192423.fits,2/22/21 19:24,54.833921,47.9806,0,2459268.304,-0.6413,2.00E-04
neidL2_20210222T192249.fits,2/22/21 19:22,54.832561,47.9458,0,2459268.303,-0.6394,2.00E-04
neidL2_20210222T192116.fits,2/22/21 19:21,54.82004,47.9079,0,2459268.302,-0.6401,2.00E-04
neidL2_20210222T191943.fits,2/22/21 19:19,54.836888,47.8669,0,2459268.301,-0.6417,2.00E-04
neidL2_20210221T192504.fits,2/21/21 19:25,54.842359,47.6281,0,2459267.304,-0.6371,2.00E-04
neidL2_20210221T192331.fits,2/21/21 19:23,54.792238,47.5949,0,2459267.303,-0.64,2.00E-04
neidL2_20210221T192157.fits,2/21/21 19:21,54.82232,47.5583,0,2459267.302,-0.6407,2.00E-04
neidL2_20210221T192024.fits,2/21/21 19:20,54.779033,47.5188,0,2459267.301,-0.6378,2.00E-04
neidL2_20210221T191851.fits,2/21/21 19:18,54.806928,47.4758,0,2459267.3,-0.6372,2.00E-04
neidL2_20210220T192537.fits,2/20/21 19:25,54.780363,47.2753,0,2459266.305,-0.6406,2.00E-04
neidL2_20210220T192404.fits,2/20/21 19:24,54.817703,47.2432,0,2459266.304,-0.6401,2.00E-04
neidL2_20210220T192231.fits,2/20/21 19:22,54.780979,47.2078,0,2459266.303,-0.6382,2.00E-04
neidL2_20210220T192057.fits,2/20/21 19:20,54.818224,47.1691,0,2459266.302,-0.6404,2.00E-04
neidL2_20210220T191924.fits,2/20/21 19:19,54.792076,47.1276,0,2459266.301,-0.6406,2.00E-04
neidL2_20210219T192449.fits,2/19/21 19:24,54.849447,46.8982,0,2459265.304,-0.6651,2.00E-04
neidL2_20210219T192316.fits,2/19/21 19:23,54.824522,46.8644,0,2459265.303,-0.6635,2.00E-04
neidL2_20210219T192142.fits,2/19/21 19:21,54.718724,46.8276,0,2459265.302,-0.6636,2.00E-04
neidL2_20210219T192009.fits,2/19/21 19:20,54.847318,46.7874,0,2459265.301,-0.6654,2.00E-04
neidL2_20210218T192522.fits,2/18/21 19:25,54.838246,46.5513,0,2459264.305,-0.6412,2.00E-04
neidL2_20210218T192349.fits,2/18/21 19:23,54.823258,46.5188,0,2459264.304,-0.64,2.00E-04
neidL2_20210218T192215.fits,2/18/21 19:22,54.83923,46.483,0,2459264.303,-0.64,2.00E-04
neidL2_20210218T192042.fits,2/18/21 19:20,54.839615,46.4443,0,2459264.301,-0.6399,2.00E-04
neidL2_20210218T191908.fits,2/18/21 19:19,54.812638,46.4021,0,2459264.3,-0.6412,2.00E-04
neidL2_20210216T192459.fits,2/16/21 19:24,54.823512,45.8373,0,2459262.304,-52.3885,9999
neidL2_20210216T192325.fits,2/16/21 19:23,54.843869,45.8042,0,2459262.303,-47.1234,9999
neidL2_20210216T192152.fits,2/16/21 19:21,54.844048,45.7679,0,2459262.302,-0.672,0.0178
neidL2_20210216T192018.fits,2/16/21 19:20,54.841096,45.7285,0,2459262.301,-47.1549,9999
neidL2_20210216T191846.fits,2/16/21 19:18,54.869379,45.6863,0,2459262.3,-46.2356,9999
neidL2_20210215T192543.fits,2/15/21 19:25,54.741385,45.5037,0,2459261.305,-0.6393,6.00E-04
neidL2_20210215T192410.fits,2/15/21 19:24,54.83287,45.4724,0,2459261.304,-0.6436,6.00E-04
neidL2_20210215T192237.fits,2/15/21 19:22,54.752745,45.4378,0,2459261.303,-0.642,3.00E-04
neidL2_20210215T192104.fits,2/15/21 19:21,54.831398,45.4004,0,2459261.302,-0.6409,4.00E-04
neidL2_20210215T191931.fits,2/15/21 19:19,54.776885,45.36,0,2459261.301,-0.643,3.00E-04
neidL2_20210214T192547.fits,2/14/21 19:25,54.827085,45.1605,0,2459260.305,-0.6403,2.00E-04
neidL2_20210214T192413.fits,2/14/21 19:24,54.79755,45.1291,0,2459260.304,-0.6403,2.00E-04
neidL2_20210214T192240.fits,2/14/21 19:22,54.832141,45.0947,0,2459260.303,-0.6404,2.00E-04
neidL2_20210214T192107.fits,2/14/21 19:21,54.756438,45.0574,0,2459260.302,-0.6399,2.00E-04
neidL2_20210214T191933.fits,2/14/21 19:19,54.83165,45.0169,0,2459260.301,-0.6398,2.00E-04
neidL2_20210213T192536.fits,2/13/21 19:25,54.82397,44.816,0,2459259.305,-0.6412,3.00E-04
neidL2_20210213T192402.fits,2/13/21 19:24,54.824258,44.7844,0,2459259.304,-0.6537,5.00E-04
neidL2_20210213T192228.fits,2/13/21 19:22,54.824797,44.7497,0,2459259.303,-0.6366,4.00E-04
neidL2_20210213T192055.fits,2/13/21 19:20,54.830688,44.712,0,2459259.302,-0.6111,0.0019
neidL2_20210213T191921.fits,2/13/21 19:19,54.834856,44.6713,0,2459259.301,-0.6494,6.00E-04
neidL2_20210211T192507.fits,2/11/21 19:25,54.82085,44.1363,0,2459257.305,-0.6401,2.00E-04
neidL2_20210211T192334.fits,2/11/21 19:23,54.859054,44.1042,0,2459257.303,-0.6405,2.00E-04
neidL2_20210211T192200.fits,2/11/21 19:22,54.834355,44.0692,0,2459257.302,-0.6404,2.00E-04
neidL2_20210211T192027.fits,2/11/21 19:20,54.810291,44.0312,0,2459257.301,-0.6401,2.00E-04
neidL2_20210211T191854.fits,2/11/21 19:18,54.795513,43.9903,0,2459257.3,-0.6403,2.00E-04
neidL2_20210210T192415.fits,2/10/21 19:24,54.819618,43.7899,0,2459256.304,-0.6402,3.00E-04
neidL2_20210210T192242.fits,2/10/21 19:22,54.814242,43.7564,0,2459256.303,-0.6369,2.00E-04
neidL2_20210210T192108.fits,2/10/21 19:21,54.827598,43.7198,0,2459256.302,-0.6386,2.00E-04
neidL2_20210210T191935.fits,2/10/21 19:19,54.838311,43.6804,0,2459256.301,-0.6384,2.00E-04
neidL2_20210209T192420.fits,2/9/21 19:24,54.805684,43.4663,0,2459255.304,-0.64,2.00E-04
neidL2_20210209T192246.fits,2/9/21 19:22,54.767488,43.4332,0,2459255.303,-0.6404,2.00E-04
neidL2_20210209T192112.fits,2/9/21 19:21,54.81885,43.397,0,2459255.302,-0.6418,2.00E-04
neidL2_20210209T191938.fits,2/9/21 19:19,54.757057,43.3578,0,2459255.301,-0.6414,2.00E-04
neidL2_20210208T192422.fits,2/8/21 19:24,54.841856,43.1464,0,2459254.304,-0.6389,2.00E-04
neidL2_20210208T192249.fits,2/8/21 19:22,54.796204,43.1139,0,2459254.303,-0.639,2.00E-04
neidL2_20210208T192116.fits,2/8/21 19:21,54.799899,43.0783,0,2459254.302,-0.6399,2.00E-04
neidL2_20210208T191943.fits,2/8/21 19:19,54.828892,43.0398,0,2459254.301,-0.6393,2.00E-04
neidL2_20210207T192543.fits,2/7/21 19:25,54.845153,42.8559,0,2459253.305,-0.6623,2.00E-04
neidL2_20210207T192410.fits,2/7/21 19:24,54.845884,42.826,0,2459253.304,-0.6602,2.00E-04
neidL2_20210207T192236.fits,2/7/21 19:22,54.831223,42.7931,0,2459253.303,-0.6599,2.00E-04
neidL2_20210207T192103.fits,2/7/21 19:21,54.824037,42.7574,0,2459253.302,-0.6634,2.00E-04
neidL2_20210207T191929.fits,2/7/21 19:19,54.850182,42.7186,0,2459253.301,-0.6613,2.00E-04
neidL2_20210206T192446.fits,2/6/21 19:24,54.801077,42.5259,0,2459252.304,-0.6401,2.00E-04
neidL2_20210206T192312.fits,2/6/21 19:23,54.827739,42.4945,0,2459252.303,-0.6399,2.00E-04
neidL2_20210206T192139.fits,2/6/21 19:21,54.784909,42.4602,0,2459252.302,-0.6411,2.00E-04
neidL2_20210206T192006.fits,2/6/21 19:20,54.844396,42.4231,0,2459252.301,-0.6413,2.00E-04
neidL2_20210205T192514.fits,2/5/21 19:25,54.768714,42.2272,0,2459251.305,-0.6421,2.00E-04
neidL2_20210205T192340.fits,2/5/21 19:23,54.837422,42.197,0,2459251.304,-0.6416,2.00E-04
neidL2_20210205T192207.fits,2/5/21 19:22,54.749119,42.1641,0,2459251.302,-0.6418,2.00E-04
neidL2_20210205T192034.fits,2/5/21 19:20,54.808604,42.1281,0,2459251.301,-0.6411,2.00E-04
neidL2_20210205T191900.fits,2/5/21 19:19,54.744923,42.0892,0,2459251.3,-0.6409,2.00E-04
neidL2_20210204T192456.fits,2/4/21 19:24,54.740288,41.919,0,2459250.304,-0.6407,2.00E-04
neidL2_20210204T192323.fits,2/4/21 19:23,54.829538,41.8886,0,2459250.303,-0.6418,2.00E-04
neidL2_20210204T192149.fits,2/4/21 19:21,54.727217,41.8554,0,2459250.302,-0.641,2.00E-04
neidL2_20210204T192015.fits,2/4/21 19:20,54.805617,41.819,0,2459250.301,-0.6402,2.00E-04
neidL2_20210204T191842.fits,2/4/21 19:18,54.766185,41.7799,0,2459250.3,-0.6417,2.00E-04
neidL2_20210203T192515.fits,2/3/21 19:25,54.813507,41.6269,0,2459249.305,-0.642,2.00E-04
neidL2_20210203T192341.fits,2/3/21 19:23,54.780598,41.5973,0,2459249.304,-0.64,2.00E-04
neidL2_20210203T192208.fits,2/3/21 19:22,54.812259,41.5649,0,2459249.302,-0.6413,2.00E-04
neidL2_20210203T192034.fits,2/3/21 19:20,54.798013,41.5296,0,2459249.301,-0.643,2.00E-04
neidL2_20210203T191901.fits,2/3/21 19:19,54.818969,41.4916,0,2459249.3,-0.6405,2.00E-04
neidL2_20210202T192439.fits,2/2/21 19:24,54.729084,41.323,0,2459248.304,-0.6659,7.00E-04
neidL2_20210202T192305.fits,2/2/21 19:23,54.803168,41.2926,0,2459248.303,-0.65,4.00E-04
neidL2_20210202T192132.fits,2/2/21 19:21,54.782512,41.2595,0,2459248.302,-0.6411,3.00E-04
neidL2_20210202T191958.fits,2/2/21 19:19,54.829862,41.2236,0,2459248.301,-0.6371,3.00E-04
neidL2_20210131T192441.fits,1/31/21 19:24,54.759954,40.7526,0,2459246.304,-0.6406,2.00E-04
neidL2_20210131T192307.fits,1/31/21 19:23,54.837843,40.7234,0,2459246.303,-0.6389,2.00E-04
neidL2_20210131T192134.fits,1/31/21 19:21,54.801011,40.6911,0,2459246.302,-0.6393,2.00E-04
neidL2_20210131T192000.fits,1/31/21 19:20,54.816091,40.6558,0,2459246.301,-0.6398,2.00E-04
neidL2_20210130T192545.fits,1/30/21 19:25,54.815933,40.4934,0,2459245.305,-0.6379,2.00E-04
neidL2_20210130T192412.fits,1/30/21 19:24,54.819033,40.4663,0,2459245.304,-0.6401,2.00E-04
neidL2_20210130T192238.fits,1/30/21 19:22,54.812141,40.4365,0,2459245.303,-0.6389,2.00E-04
neidL2_20210130T192105.fits,1/30/21 19:21,54.78662,40.4042,0,2459245.302,-0.6381,2.00E-04
neidL2_20210130T191932.fits,1/30/21 19:19,54.792342,40.3689,0,2459245.301,-0.6404,2.00E-04
neidL2_20210129T192519.fits,1/29/21 19:25,54.70336,40.2135,0,2459244.305,-0.6388,2.00E-04
neidL2_20210129T192345.fits,1/29/21 19:23,54.81776,40.1862,0,2459244.304,-0.6395,2.00E-04
neidL2_20210129T192212.fits,1/29/21 19:22,54.779168,40.1561,0,2459244.303,-0.6402,2.00E-04
neidL2_20210129T192039.fits,1/29/21 19:20,54.784889,40.1235,0,2459244.301,-0.6387,2.00E-04
neidL2_20210129T191906.fits,1/29/21 19:19,54.75993,40.088,0,2459244.3,-0.6378,2.00E-04
neidL2_20210128T192500.fits,1/28/21 19:25,54.762077,39.9411,0,2459243.304,-0.6441,6.00E-04
neidL2_20210128T192324.fits,1/28/21 19:23,54.772198,39.9131,0,2459243.303,-0.6417,3.00E-04
neidL2_20210128T192149.fits,1/28/21 19:21,54.772844,39.8824,0,2459243.302,-0.6422,3.00E-04
neidL2_20210128T192014.fits,1/28/21 19:20,54.809259,39.8485,0,2459243.301,-0.6409,2.00E-04
neidL2_20210128T191840.fits,1/28/21 19:18,54.802025,39.8124,0,2459243.3,-0.6409,2.00E-04
neidL2_20210123T192501.fits,1/23/21 19:25,54.825071,38.6909,0,2459238.304,-0.6515,4.00E-04
neidL2_20210123T192328.fits,1/23/21 19:23,54.768839,38.6661,0,2459238.303,-0.6389,2.00E-04
neidL2_20210123T192154.fits,1/23/21 19:21,54.815855,38.6385,0,2459238.302,-0.6417,8.00E-04
neidL2_20210123T192021.fits,1/23/21 19:20,54.814984,38.6084,0,2459238.301,-0.6413,3.00E-04
neidL2_20210123T191848.fits,1/23/21 19:18,54.852546,38.5755,0,2459238.3,-0.6365,3.00E-04
neidL2_20210122T192516.fits,1/22/21 19:25,54.832864,38.462,0,2459237.305,-0.6502,2.00E-04
neidL2_20210122T192343.fits,1/22/21 19:23,54.771445,38.4383,0,2459237.304,-0.6484,2.00E-04
neidL2_20210122T192211.fits,1/22/21 19:22,54.780072,38.4119,0,2459237.303,-0.6509,2.00E-04
neidL2_20210122T192038.fits,1/22/21 19:20,54.80848,38.3829,0,2459237.301,-0.6504,2.00E-04
neidL2_20210122T191904.fits,1/22/21 19:19,54.799353,38.351,0,2459237.3,-0.6483,2.00E-04
neidL2_20210121T192543.fits,1/21/21 19:25,54.826179,38.2416,0,2459236.305,-0.786,0.0175
neidL2_20210121T192410.fits,1/21/21 19:24,54.787336,38.2191,0,2459236.304,-0.6074,0.019
neidL2_20210121T192237.fits,1/21/21 19:22,54.839465,38.1939,0,2459236.303,-0.8254,0.0191
neidL2_20210121T192103.fits,1/21/21 19:21,54.764836,38.1662,0,2459236.302,-0.6384,0.0175
neidL2_20210121T191930.fits,1/21/21 19:19,54.822278,38.1357,0,2459236.301,-0.7564,0.0171
neidL2_20210120T192545.fits,1/20/21 19:25,54.813537,38.0215,0,2459235.305,-0.6281,3.00E-04
neidL2_20210120T192412.fits,1/20/21 19:24,54.85121,37.9997,0,2459235.304,-0.6318,4.00E-04
neidL2_20210120T192239.fits,1/20/21 19:22,54.806929,37.9753,0,2459235.303,-0.6388,2.00E-04
neidL2_20210120T192107.fits,1/20/21 19:21,54.830695,37.9483,0,2459235.302,-0.6195,5.00E-04
neidL2_20210120T191933.fits,1/20/21 19:19,54.817602,37.9185,0,2459235.301,-0.6045,0.0042
neidL2_20210117T192535.fits,1/17/21 19:25,54.838758,37.3953,0,2459232.305,-0.6408,2.00E-04
neidL2_20210117T192402.fits,1/17/21 19:24,54.823763,37.375,0,2459232.304,-0.641,2.00E-04
neidL2_20210117T192230.fits,1/17/21 19:22,54.870156,37.3522,0,2459232.303,-0.641,2.00E-04
neidL2_20210117T192056.fits,1/17/21 19:20,54.780415,37.3267,0,2459232.302,-0.6413,2.00E-04
neidL2_20210117T191923.fits,1/17/21 19:19,54.853659,37.2986,0,2459232.301,-0.6408,2.00E-04
neidL2_20210116T192523.fits,1/16/21 19:25,54.807516,37.1977,0,2459231.305,-0.6392,2.00E-04
neidL2_20210116T192350.fits,1/16/21 19:23,54.736906,37.1777,0,2459231.304,-0.6408,2.00E-04
neidL2_20210116T192216.fits,1/16/21 19:22,54.822605,37.155,0,2459231.303,-0.64,2.00E-04
neidL2_20210116T192043.fits,1/16/21 19:20,54.817985,37.1297,0,2459231.301,-0.6399,2.00E-04
neidL2_20210116T191909.fits,1/16/21 19:19,54.83893,37.1019,0,2459231.3,-0.6407,2.00E-04
neidL2_20210115T192419.fits,1/15/21 19:24,54.808284,36.9962,0,2459230.304,-0.6391,2.00E-04
neidL2_20210115T192246.fits,1/15/21 19:22,54.797641,36.9752,0,2459230.303,-0.6409,2.00E-04
neidL2_20210115T192113.fits,1/15/21 19:21,54.829825,36.9515,0,2459230.302,-0.6402,2.00E-04
neidL2_20210115T191939.fits,1/15/21 19:19,54.780766,36.9251,0,2459230.301,-0.6385,2.00E-04
neidL2_20210114T192543.fits,1/14/21 19:25,54.823493,36.831,0,2459229.305,-0.6398,2.00E-04
neidL2_20210114T192408.fits,1/14/21 19:24,54.737063,36.8126,0,2459229.304,-0.6416,2.00E-04
neidL2_20210114T192227.fits,1/14/21 19:22,54.845986,36.79,0,2459229.303,-0.6403,2.00E-04
neidL2_20210114T192051.fits,1/14/21 19:20,54.736044,36.7657,0,2459229.302,-0.6396,2.00E-04
neidL2_20210114T191917.fits,1/14/21 19:19,54.840691,36.7392,0,2459229.3,-0.6404,2.00E-04
neidL2_20210113T192441.fits,1/13/21 19:24,54.804261,36.6446,0,2459228.304,-0.6481,2.00E-04
neidL2_20210113T192309.fits,1/13/21 19:23,54.827774,36.6255,0,2459228.303,-0.649,2.00E-04
neidL2_20210113T192135.fits,1/13/21 19:21,54.752463,36.6037,0,2459228.302,-0.6472,2.00E-04
neidL2_20210113T192002.fits,1/13/21 19:20,54.830136,36.5794,0,2459228.301,-0.6475,2.00E-04
neidL2_20210112T192413.fits,1/12/21 19:24,54.803336,36.4712,0,2459227.304,-0.6385,2.00E-04
neidL2_20210112T192239.fits,1/12/21 19:22,54.867392,36.4517,0,2459227.303,-0.6394,2.00E-04
neidL2_20210112T192105.fits,1/12/21 19:21,54.807272,36.4299,0,2459227.302,-0.6402,2.00E-04
neidL2_20210112T191932.fits,1/12/21 19:19,54.851606,36.4054,0,2459227.301,-0.638,2.00E-04
neidL2_20210111T192541.fits,1/11/21 19:25,54.812997,36.3255,0,2459226.305,-0.6401,2.00E-04
neidL2_20210111T192408.fits,1/11/21 19:24,54.770026,36.3093,0,2459226.304,-0.6387,2.00E-04
neidL2_20210111T192235.fits,1/11/21 19:22,54.837043,36.2907,0,2459226.303,-0.639,2.00E-04
neidL2_20210111T192101.fits,1/11/21 19:21,54.757118,36.2693,0,2459226.302,-0.6403,2.00E-04
neidL2_20210111T191927.fits,1/11/21 19:19,54.812578,36.2453,0,2459226.301,-0.6398,2.00E-04
neidL2_20210110T192501.fits,1/10/21 19:25,54.807429,36.1644,0,2459225.304,-0.6398,2.00E-04
neidL2_20210110T192327.fits,1/10/21 19:23,54.829491,36.1478,0,2459225.303,-0.639,2.00E-04
neidL2_20210110T192154.fits,1/10/21 19:21,54.805457,36.1287,0,2459225.302,-0.6378,2.00E-04
neidL2_20210110T192020.fits,1/10/21 19:20,54.850021,36.107,0,2459225.301,-0.6391,2.00E-04
neidL2_20210110T191847.fits,1/10/21 19:18,54.794825,36.0828,0,2459225.3,-0.6395,2.00E-04
neidL2_20210109T192500.fits,1/9/21 19:25,54.857552,36.0168,0,2459224.304,-0.6391,2.00E-04
neidL2_20210109T192327.fits,1/9/21 19:23,54.832253,36.0011,0,2459224.303,-0.6394,2.00E-04
neidL2_20210109T192154.fits,1/9/21 19:21,54.855184,35.9827,0,2459224.302,-0.6387,2.00E-04
neidL2_20210109T192020.fits,1/9/21 19:20,54.833381,35.9618,0,2459224.301,-0.6393,2.00E-04
neidL2_20210109T191847.fits,1/9/21 19:18,54.849767,35.9383,0,2459224.3,-0.6402,2.00E-04
neidL2_20210107T192437.fits,1/7/21 19:24,54.86026,35.74,0,2459222.304,-0.6408,2.00E-04
neidL2_20210107T192304.fits,1/7/21 19:23,54.823952,35.7251,0,2459222.303,-0.6401,2.00E-04
neidL2_20210107T192131.fits,1/7/21 19:21,54.838388,35.7076,0,2459222.302,-0.6403,2.00E-04
neidL2_20210107T191958.fits,1/7/21 19:19,54.839547,35.6875,0,2459222.301,-0.6401,2.00E-04
neidL2_20210106T192459.fits,1/6/21 19:24,54.846192,35.617,0,2459221.304,-0.6399,2.00E-04
neidL2_20210106T192326.fits,1/6/21 19:23,54.782867,35.6034,0,2459221.303,-0.6394,2.00E-04
neidL2_20210106T192152.fits,1/6/21 19:21,54.809624,35.5871,0,2459221.302,-0.64,2.00E-04
neidL2_20210106T192019.fits,1/6/21 19:20,54.821378,35.5684,0,2459221.301,-0.6394,2.00E-04
neidL2_20210106T191846.fits,1/6/21 19:18,54.804879,35.5472,0,2459221.3,-0.6396,2.00E-04
neidL2_20210105T192453.fits,1/5/21 19:24,54.773493,35.4974,0,2459220.304,-0.6407,2.00E-04
neidL2_20210105T192319.fits,1/5/21 19:23,54.869061,35.4843,0,2459220.303,-0.6397,2.00E-04
neidL2_20210105T192146.fits,1/5/21 19:21,54.77684,35.4687,0,2459220.302,-0.6391,2.00E-04
neidL2_20210105T192013.fits,1/5/21 19:20,54.843422,35.4506,0,2459220.301,-0.6403,2.00E-04
neidL2_20210105T191839.fits,1/5/21 19:18,54.76688,35.4298,0,2459220.3,-0.6394,2.00E-04
neidL2_20210103T192442.fits,1/3/21 19:24,54.765809,35.2803,0,2459218.304,-0.6405,2.00E-04
neidL2_20210103T192309.fits,1/3/21 19:23,54.829288,35.2685,0,2459218.303,-0.6396,2.00E-04
neidL2_20210103T192135.fits,1/3/21 19:21,54.765027,35.2541,0,2459218.302,-0.6384,2.00E-04
neidL2_20210103T192002.fits,1/3/21 19:20,54.800376,35.2372,0,2459218.301,-0.6405,2.00E-04
neidL2_20210102T192454.fits,1/2/21 19:24,54.828369,35.1847,0,2459217.304,-0.6386,2.00E-04
neidL2_20210102T192322.fits,1/2/21 19:23,54.783211,35.174,0,2459217.303,-0.6405,2.00E-04
neidL2_20210102T192148.fits,1/2/21 19:21,54.815023,35.1608,0,2459217.302,-0.6391,2.00E-04
neidL2_20210102T192015.fits,1/2/21 19:20,54.805914,35.1451,0,2459217.301,-0.639,2.00E-04
neidL2_20210102T191842.fits,1/2/21 19:18,54.817646,35.1268,0,2459217.3,-0.6392,2.00E-04
neidL2_20210101T192414.fits,1/1/21 19:24,54.866682,35.091,0,2459216.304,-0.6387,2.00E-04
neidL2_20210101T192241.fits,1/1/21 19:22,54.780398,35.08,0,2459216.303,-0.6396,2.00E-04
neidL2_20210101T192108.fits,1/1/21 19:21,54.811155,35.0665,0,2459216.302,-0.6405,2.00E-04
