date_obs,date_jd,Bobs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121
2021-01-31T12:00:00,2459246,8.668,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.96905141,39.96895814,39.96937334,39.96700322,39.96583506,39.96745413,39.96841206,39.96811994,39.96825477,39.96667307,39.96824939,39.96895064,39.96774329,39.96869728,39.96775182,39.96752109,39.96810053,39.96957154,39.96940315,39.9663393,39.96733977,39.9657048,39.96433221,39.96480202,39.96632918,39.9675929,39.96692587,39.96529558,39.96753915,39.96533061,39.96530096,39.96422986,39.96224122,39.96363061,39.96443419,39.96322865,39.96215095,39.96453116,39.96662811,39.96751073,39.96671323,39.96646212,39.96552321,39.96519985,39.96669427,39.97015648,39.96656462,39.96652735,39.96791738,39.96899152,39.96866056,39.96492349,39.96274904,39.9672114,39.96288147,39.96129136,39.96111221,39.95891144,39.95994164,39.96304958,nan,39.96467639,39.96225304,39.96449047,39.96375028,39.96336932,39.9610744,39.96450216,39.96838124,nan,39.95820207,39.96083015,39.95821605,39.95717588,39.95788898,nan,nan,nan,nan,nan,39.95967504,39.96008875,39.9607824,nan,39.96085435,39.95976564,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2021-02-02T12:00:00,2459248,8.54,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.96955495,39.96903203,39.96939911,39.96705499,39.9659016,39.96747363,39.96842585,39.96812797,39.96827437,39.96669264,39.96826173,39.96897056,39.96775761,39.96870879,39.96776405,39.96753551,39.96810294,39.9695762,39.96941227,39.96634566,39.96734918,39.96572309,39.96433987,39.96480414,39.96633131,39.96759486,39.96693484,39.96530193,39.96753973,39.96533457,39.96530219,39.96423638,39.96224482,39.96364111,39.96443903,39.96323873,39.96216062,39.96453468,39.96664018,39.96752024,39.96672496,39.96645243,39.96556829,39.96521844,39.96670266,39.97017681,39.96657578,39.96654145,39.96793303,39.96900413,39.96866863,39.9649419,39.96276232,39.96722874,39.96289512,39.96128875,39.96109846,39.95891633,39.95997435,39.96310589,nan,39.96470627,39.96227295,39.96451447,39.96378002,39.96341494,39.96110916,39.96452976,39.96838878,nan,39.95819602,39.96085409,39.95824687,39.95718241,39.95786965,nan,nan,nan,nan,nan,39.95965644,39.9601156,39.96079981,nan,39.96089809,39.959942,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2021-02-03T12:00:00,2459249,8.446,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.96921618,39.96897013,39.96938788,39.96700587,39.96584484,39.96745146,39.96841309,39.96811883,39.96825898,39.96667616,39.96825515,39.96895372,39.96774583,39.96869662,39.96775242,39.96752092,39.96810131,39.96957267,39.96940653,39.96634282,39.96734305,39.96571131,39.96433509,39.96480435,39.96633041,39.96759305,39.96692771,39.96530059,39.96754227,39.96533456,39.96530468,39.96423285,39.96224396,39.96363241,39.96443564,39.96323072,39.96215554,39.96453467,39.96663056,39.96751209,39.96671417,39.96644241,39.96555724,39.96520966,39.96669752,39.97015789,39.96656438,39.96652957,39.96791901,39.96899351,39.96865752,39.96492592,39.96275063,39.96721402,39.96288343,39.96127777,39.96109196,39.95890851,39.95997063,39.96310994,nan,39.96467235,39.96225674,39.96449512,39.96375581,39.96339011,39.9611032,39.96451486,39.96838596,nan,39.95819221,39.960824,39.95822032,39.9571735,39.9578747,nan,nan,nan,nan,nan,39.95962943,39.96009686,39.96077277,nan,39.96086506,39.95978068,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2021-02-05T12:00:00,2459251,8.284,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.96907185,39.96896068,39.96937499,39.9670003,39.96584592,39.96745414,39.96841546,39.96811859,39.96825588,39.96668094,39.96825481,39.96895746,39.96774724,39.96869758,39.96775422,39.96752148,39.96810359,39.96957279,39.969404,39.9663433,39.96734583,39.96571062,39.96433665,39.96480253,39.9663294,39.96759609,39.9669293,39.96530061,39.96754345,39.96533362,39.96530024,39.96423247,39.96224364,39.96363237,39.96443529,39.96323148,39.96215169,39.96453343,39.96662962,39.96751519,39.96671479,39.96646773,39.9655199,39.96520155,39.9666946,39.97016033,39.96656609,39.96653065,39.967918,39.96899455,39.96866486,39.96492767,39.96275166,39.96721252,39.96288248,39.9612991,39.96112165,39.9589168,39.95994598,39.96305793,nan,39.9646786,39.96225956,39.96449488,39.96375537,39.96337165,39.96106311,39.96449854,39.96837762,nan,39.95820344,39.96083297,39.95821413,39.95717311,39.95789212,nan,nan,nan,nan,nan,39.95967297,39.96009515,39.9607906,nan,39.9608671,39.95977776,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2021-02-06T12:00:00,2459252,8.314,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.96904307,39.96895822,39.96937719,39.96701091,39.96585345,39.96745471,39.96841445,39.96812198,39.9682586,39.96668064,39.9682568,39.96895713,39.96774793,39.96869999,39.96775384,39.96752176,39.96810635,39.96957378,39.96940671,39.96634426,39.96734641,39.96571131,39.96433426,39.96480464,39.96633124,39.96759787,39.96693223,39.96530186,39.96754309,39.96533325,39.96530241,39.9642322,39.9622424,39.96363079,39.96443367,39.96323702,39.96215372,39.96453347,39.96662958,39.96751529,39.96671608,39.96647643,39.96551026,39.96520094,39.966696,39.97015962,39.96656636,39.96653094,39.96791845,39.96899673,39.96866683,39.9649298,39.96275246,39.96721344,39.96288329,39.96130835,39.96113007,39.95892395,39.95993808,39.96303638,nan,39.96468425,39.96225604,39.96449305,39.96375569,39.96336829,39.96105494,39.96449784,39.96837804,nan,39.95819551,39.96084137,39.95821497,39.95718387,39.95789004,nan,nan,nan,nan,nan,39.95968539,39.96009397,39.96078903,nan,39.96087875,39.95981913,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2021-02-08T12:00:00,2459254,8.344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.96920669,39.96896219,39.9693785,39.96700696,39.96584917,39.96745667,39.96841675,39.96811798,39.96825424,39.96668026,39.96825757,39.96895437,39.96774798,39.96870113,39.96775202,39.96752531,39.96810389,39.9695761,39.96940675,39.96634279,39.96734414,39.96571399,39.96433637,39.96480632,39.96633412,39.96759676,39.96693144,39.9652997,39.967543,39.96533327,39.96530104,39.96423208,39.96224237,39.96363454,39.96443646,39.96323418,39.96214891,39.96453371,39.96663212,39.96751564,39.96671502,39.96647303,39.96551156,39.96520014,39.96669625,39.97015915,39.96656547,39.96653126,39.96791856,39.96899392,39.96866598,39.96492819,39.96275151,39.96721313,39.96288197,39.96130363,39.96112537,39.9589216,39.95994273,39.96304328,nan,39.96467485,39.96225696,39.96449371,39.96375664,39.96336387,39.96105269,39.96450146,39.96837868,nan,39.9582078,39.96083221,39.95821635,39.95717478,39.95789081,nan,nan,nan,nan,nan,39.95969692,39.9600981,39.96078703,nan,39.96085933,39.95979003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2021-02-09T12:00:00,2459255,8.349,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.96904691,39.96898868,39.96937056,39.96700926,39.96585164,39.96746219,39.96842003,39.96811711,39.96826033,39.96668197,39.96825301,39.96895659,39.96775199,39.96870133,39.9677563,39.96752498,39.96810771,39.96957318,39.96940745,39.96634541,39.96734813,39.96571162,39.96433779,39.96480425,39.96633198,39.9675984,39.96693299,39.96530199,39.96754514,39.96533684,39.96530388,39.9642362,39.9622456,39.96363413,39.96443656,39.96323416,39.96215573,39.96453491,39.96663208,39.9675164,39.96671838,39.96647155,39.96552485,39.96520479,39.96669771,39.97016108,39.96656774,39.96653154,39.96792201,39.96899693,39.968667,39.96493084,39.96275585,39.96721905,39.96288354,39.96130109,39.9611214,39.95891569,39.95994941,39.96306344,nan,39.96468652,39.96226155,39.96449805,39.96375873,39.96337722,39.96106568,39.96450855,39.96838637,nan,39.95819592,39.960831,39.95822529,39.95718984,39.95788113,nan,nan,nan,nan,nan,39.95968915,39.96009782,39.96079061,nan,39.9608741,39.95989296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2021-02-10T12:00:00,2459256,8.453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.96922292,39.96899767,39.96938373,39.96699652,39.9658423,39.96745864,39.96841683,39.96812155,39.96825487,39.96668185,39.96825741,39.9689575,39.96775246,39.96869923,39.96775571,39.96752088,39.96810705,39.96957733,39.96940838,39.96634406,39.96734515,39.96571119,39.96433656,39.96480572,39.96633316,39.96759855,39.96693101,39.96530013,39.96754614,39.96533567,39.96530209,39.96423256,39.96224485,39.96363366,39.96443619,39.96323478,39.96215696,39.96453334,39.96663251,39.96751543,39.96671664,39.96646335,39.96553293,39.96520593,39.96669688,39.97016086,39.96656938,39.96653318,39.96791894,39.96899851,39.96866476,39.96493188,39.96275367,39.96721539,39.96288439,39.96129471,39.96111263,39.95891798,39.95995075,39.96306805,nan,39.96468508,39.96225934,39.96449768,39.96375842,39.96337737,39.96108188,39.96450713,39.96838633,nan,39.95820173,39.96083837,39.95822439,39.95718004,39.95788881,nan,nan,nan,nan,nan,39.95967515,39.96010335,39.96078713,nan,39.96087732,39.95987316,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2021-02-11T12:00:00,2459257,8.493,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.96914234,39.96895796,39.96937408,39.9669996,39.96584379,39.96745435,39.96842138,39.96811703,39.96825417,39.966677,39.96825554,39.9689544,39.96774328,39.96869756,39.96775381,39.96752122,39.96810229,39.96957287,39.96940536,39.96634023,39.96734283,39.96570905,39.96433437,39.96480394,39.96633019,39.96759381,39.96692661,39.96529763,39.96754192,39.96533517,39.96530087,39.96422986,39.96224344,39.96363143,39.9644338,39.96322942,39.96215076,39.96453151,39.96662952,39.96751362,39.96671502,39.9664696,39.96551442,39.96520261,39.96669602,39.97015788,39.96656628,39.96652985,39.96791764,39.96899422,39.9686621,39.96492696,39.96275036,39.9672102,39.96288554,39.96130038,39.9611183,39.95891899,39.95994071,39.9630442,nan,39.96468026,39.96225558,39.96449153,39.96375876,39.96336766,39.96105863,39.96450378,39.96837869,nan,39.95821477,39.96083947,39.95821816,39.95718324,39.95788923,nan,nan,nan,nan,nan,39.95968957,39.96009494,39.96078739,nan,39.96086907,39.95983937,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2021-02-12T12:00:00,2459258,8.544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.96901433,39.96897939,39.96938192,39.96699869,39.96585229,39.96745145,39.96841539,39.96812035,39.9682582,39.96667723,39.9682548,39.96895516,39.96774603,39.96869483,39.96775235,39.967521,39.96810424,39.96957084,39.96940407,39.96634144,39.96734158,39.96570793,39.96433483,39.96480344,39.96632788,39.96759314,39.96692702,39.96530091,39.96754121,39.96533398,39.96530015,39.96423182,39.96224067,39.9636293,39.96443482,39.96322869,39.96215123,39.96453192,39.96662861,39.96751291,39.96671374,39.96646459,39.96551872,39.96520384,39.96669529,39.97015931,39.96656603,39.96652969,39.96791808,39.96899298,39.96866335,39.96492723,39.96274973,39.96721182,39.96288585,39.96129469,39.96111423,39.95892312,39.95994346,39.96305493,nan,39.96467121,39.96225434,39.9644899,39.96375659,39.96337058,39.96106351,39.96450381,39.9683794,nan,39.95819392,39.96083308,39.95822042,39.9571765,39.95788182,nan,nan,nan,nan,nan,39.95968139,39.96009244,39.96078407,nan,39.96087612,39.9598374,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2021-02-13T12:00:00,2459259,8.548,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.96990618,39.96908963,39.96943218,39.96705501,39.96586778,39.96746653,39.96842591,39.96813693,39.9682651,39.96668668,39.96826281,39.96896052,39.96774895,39.96869804,39.9677552,39.96752596,39.96810755,39.96957707,39.96941076,39.96634537,39.9673502,39.96571384,39.9643375,39.96480724,39.96633479,39.96759853,39.96693485,39.96530145,39.96754563,39.96533419,39.9653026,39.96423444,39.96224439,39.96363461,39.96444022,39.96323486,39.96215199,39.96453357,39.96663495,39.96751966,39.96672203,39.96647141,39.9655279,39.9652122,39.96670302,39.97016774,39.96657187,39.96653554,39.96792514,39.96900391,39.96867282,39.96493754,39.96276311,39.96722538,39.9628941,39.96130487,39.96111843,39.95893191,39.95995418,39.96305865,nan,39.96469922,39.96226661,39.96450465,39.96377033,39.96339343,39.96107589,39.96451593,39.96841095,nan,39.95821764,39.96085496,39.95823497,39.95719008,39.95789091,nan,nan,nan,nan,nan,39.95969101,39.96010705,39.96080172,nan,39.96089712,39.95994787,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2021-02-14T12:00:00,2459260,8.555,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.96917994,39.96896234,39.96938119,39.96699702,39.9658463,39.96744085,39.96841423,39.96811948,39.96825715,39.96667835,39.96825404,39.96895147,39.96774697,39.96869225,39.96775156,39.96752001,39.968103,39.96957509,39.96940489,39.96634159,39.9673429,39.9657106,39.96433472,39.96480203,39.96633026,39.96759688,39.96693284,39.96529858,39.96754053,39.96533412,39.96530175,39.96423286,39.9622428,39.96363001,39.96443434,39.96323124,39.96214673,39.96453238,39.96663142,39.96751414,39.96671684,39.96647407,39.96551077,39.96520158,39.96669545,39.97015857,39.96656392,39.96652798,39.96791547,39.96899342,39.96866409,39.96492645,39.96275208,39.96721422,39.96289052,39.961301,39.96112289,39.95892402,39.95993989,39.96304135,nan,39.96468027,39.96225639,39.96449279,39.96375416,39.96336476,39.96105537,39.96450335,39.96838445,nan,39.95819694,39.96083976,39.95822659,39.95717292,39.95787939,nan,nan,nan,nan,nan,39.95969985,39.96010156,39.96078745,nan,39.96087469,39.95988364,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2021-02-15T12:00:00,2459261,8.577,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.97112236,39.96909332,39.96945821,39.96710881,39.96587625,39.9674841,39.96842772,39.9681444,39.96826617,39.96668561,39.96826236,39.96895895,39.96775259,39.96870577,39.96775459,39.96752679,39.96810867,39.9695836,39.96941136,39.96634673,39.96734641,39.96571859,39.96433984,39.96480686,39.96633198,39.96760034,39.96693171,39.96530371,39.96754645,39.96533719,39.96530399,39.96423612,39.96224709,39.96363449,39.96443918,39.96323877,39.96215332,39.9645328,39.96663565,39.96752212,39.96672397,39.9664653,39.9655469,39.96521498,39.96670518,39.97017075,39.96657301,39.96653757,39.96792808,39.96900416,39.96866981,39.96493842,39.96276282,39.96722722,39.96289464,39.96130081,39.96111348,39.95893257,39.95996857,39.96309247,nan,39.96469658,39.96227425,39.96451112,39.96377246,39.96340461,39.96108677,39.96452332,39.96840249,nan,39.95819551,39.96084625,39.95823566,39.95719382,39.95788184,nan,nan,nan,nan,nan,39.95967567,39.96010777,39.96081357,nan,39.96090027,39.95995654,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2021-02-16T12:00:00,2459262,8.615,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2021-02-18T12:00:00,2459264,8.692,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.96914252,39.96896114,39.96937734,39.96699419,39.96585058,39.96743657,39.96841865,39.96812413,39.96825506,39.966673,39.96824914,39.96895034,39.96774368,39.96869423,39.96774844,39.96752182,39.96810233,39.96957282,39.96940367,39.96634281,39.96734126,39.96570887,39.96433301,39.96479894,39.96632841,39.96759538,39.96692948,39.96529798,39.96753985,39.965334,39.96529831,39.96423074,39.96224297,39.96363046,39.96443196,39.96322932,39.96214738,39.96452829,39.9666287,39.96751215,39.9667132,39.96647586,39.96550386,39.96520016,39.96669646,39.97015898,39.96656329,39.96652911,39.96791843,39.96899264,39.96866201,39.96492873,39.96275208,39.96721537,39.9628862,39.96130314,39.96112846,39.95892422,39.95993262,39.96302807,nan,39.96468114,39.96225641,39.96449091,39.96375678,39.96336302,39.96104557,39.96450237,39.9683944,nan,39.95821598,39.96084082,39.95821599,39.95718028,39.95788197,nan,nan,nan,nan,nan,39.95970846,39.96009437,39.96078738,nan,39.9608867,39.95993049,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2021-02-20T12:00:00,2459266,8.738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.96912615,39.96895723,39.96937454,39.96699781,39.96584737,39.96744823,39.96841832,39.96812041,39.96825621,39.96667468,39.96825083,39.9689523,39.96774505,39.96869619,39.96775147,39.96751765,39.96809982,39.96957226,39.96940266,39.9663397,39.96734084,39.96570849,39.96433189,39.96480043,39.96633005,39.9675942,39.96692816,39.96529796,39.96753967,39.96533488,39.96530063,39.96423054,39.96224085,39.96362868,39.96443274,39.96322979,39.96214515,39.96452943,39.96662732,39.96751219,39.96671318,39.96646359,39.96551676,39.96519825,39.96669421,39.97015704,39.96656419,39.96652732,39.96791732,39.96899231,39.96866118,39.96492817,39.96274859,39.96721082,39.96288374,39.96129202,39.96111369,39.95892109,39.95994549,39.9630547,nan,39.96467453,39.96226021,39.96449105,39.96375442,39.96336803,39.96107064,39.96449998,39.96838391,nan,39.95819288,39.96082388,39.95821213,39.95718165,39.95788502,nan,nan,nan,nan,nan,39.95968493,39.96009159,39.96078171,nan,39.96087609,39.95985684,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2021-02-21T12:00:00,2459267,8.727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.96907407,39.96897236,39.96936461,39.96700301,39.96584584,39.96744715,39.96841755,39.96812478,39.96825531,39.96667561,39.96825349,39.9689549,39.96774781,39.9686962,39.96775384,39.96752201,39.96810206,39.96957307,39.96940423,39.96634342,39.96734238,39.96570788,39.96433215,39.96480078,39.9663294,39.96759744,39.96693069,39.96529804,39.96754139,39.96533441,39.9653013,39.9642318,39.96224334,39.96363091,39.96443196,39.96323283,39.96214607,39.96452877,39.96663048,39.96751516,39.96671466,39.96647937,39.9655021,39.96519638,39.96669587,39.97015974,39.96656481,39.96653114,39.96792101,39.96899333,39.96866453,39.96493071,39.96275171,39.9672166,39.96288168,39.96130426,39.96112868,39.95892731,39.95993112,39.96302615,nan,39.96468353,39.96226031,39.96449566,39.96375563,39.96336316,39.96104845,39.96450368,39.9683819,nan,39.95819856,39.96083578,39.95821339,39.95717869,39.95788594,nan,nan,nan,nan,nan,39.95969944,39.96009506,39.9607893,nan,39.9608822,39.95991702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2021-02-22T12:00:00,2459268,8.878,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.96915638,39.96897511,39.96935972,39.96700333,39.96584168,39.9674468,39.96841512,39.96811676,39.96825292,39.96667473,39.96824953,39.96895031,39.96774741,39.96869596,39.96774979,39.967521,39.96809994,39.96957123,39.96940335,39.96633912,39.96733693,39.96570674,39.96433198,39.96480005,39.96632852,39.96759392,39.96692856,39.96529778,39.96753819,39.96533345,39.96530005,39.96422799,39.96223946,39.96362845,39.96443067,39.96322854,39.96214372,39.96452954,39.96662727,39.96751241,39.96671328,39.96647569,39.9655031,39.96519723,39.96669316,39.97015709,39.96656459,39.96652903,39.96791614,39.96899438,39.96866245,39.96492806,39.96274997,39.96721045,39.96288037,39.96130054,39.96112481,39.95892409,39.95992879,39.96303155,nan,39.96467602,39.96225625,39.96449052,39.96375378,39.96335803,39.9610503,39.96450321,39.96838397,nan,39.95820707,39.96082982,39.95821575,39.95717652,39.95788688,nan,nan,nan,nan,nan,39.95968808,39.96009037,39.96078614,nan,39.96088797,39.95988054,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2021-02-23T12:00:00,2459269,9.227,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.96918533,39.96897538,39.96937928,39.96699651,39.96583978,39.96743972,39.96841578,39.96811728,39.96825689,39.96667585,39.9682462,39.96895249,39.96774284,39.96869846,39.96775143,39.96752028,39.96809878,39.96957011,39.96940143,39.96633984,39.96733852,39.96570747,39.96433242,39.96479989,39.96632769,39.96759474,39.96692884,39.96529527,39.96753739,39.96533293,39.9652979,39.96422898,39.96223988,39.96362728,39.96443006,39.963228,39.96213913,39.96452894,39.96662674,39.9675132,39.96671349,39.9664738,39.96550446,39.96519587,39.96669446,39.97015884,39.9665619,39.96652644,39.96791659,39.96899396,39.96866292,39.96493124,39.96275146,39.96721178,39.96287751,39.96130166,39.96112925,39.95892618,39.95993352,39.9630307,nan,39.96468113,39.96225562,39.96449061,39.96375544,39.96336204,39.96104257,39.96450523,39.96837469,nan,39.95821092,39.96082807,39.95821473,39.95717846,39.95788659,nan,nan,nan,nan,nan,39.95969145,39.96009772,39.96079164,nan,39.96088651,39.95989399,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2021-02-24T12:00:00,2459270,9.245,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.96915741,39.96896361,39.96936951,39.96699352,39.96583511,39.96744398,39.96841346,39.96811506,39.96825766,39.96667503,39.96824841,39.96895137,39.96774479,39.96869315,39.96774901,39.96751902,39.96809987,39.96957121,39.96940123,39.96633939,39.96733828,39.96570843,39.96433263,39.96479889,39.96632753,39.96759219,39.96692953,39.96529877,39.96753868,39.96533286,39.96529907,39.96422853,39.96224018,39.96362844,39.96443112,39.96322875,39.96214231,39.96452773,39.96662805,39.96751286,39.96671274,39.96647031,39.96550527,39.96519624,39.96669474,39.97015451,39.96656325,39.96652618,39.96791745,39.96899381,39.96866177,39.96492693,39.96274919,39.96721126,39.96287908,39.96130091,39.96112682,39.95892535,39.95993376,39.96303768,nan,39.96467839,39.96225351,39.96449001,39.96375417,39.96336523,39.96104185,39.96450022,39.9683867,nan,39.95820234,39.96083242,39.95821061,39.95717457,39.95788298,nan,nan,nan,nan,nan,39.95969033,39.96009172,39.96078698,nan,39.96087997,39.9598959,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2021-02-25T12:00:00,2459271,9.175,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.96915561,39.96898283,39.96936662,39.96700608,39.96583961,39.96744323,39.96841513,39.96812096,39.96825425,39.96667642,39.96825182,39.96895156,39.9677443,39.96869514,39.96774892,39.96751952,39.9681015,39.96957124,39.96940354,39.9663415,39.96733835,39.96570905,39.96433287,39.96480237,39.96633004,39.96759494,39.96692926,39.96530052,39.96754072,39.96533414,39.96530017,39.96422906,39.96224129,39.96362977,39.96442984,39.96322812,39.96214359,39.96452919,39.96662939,39.96751115,39.9667137,39.96647453,39.96549948,39.96519577,39.96669526,39.97015746,39.96656553,39.96653051,39.96791791,39.96899499,39.96866472,39.96492917,39.96275088,39.96721266,39.96288108,39.961305,39.96112807,39.95893222,39.95993208,39.96303306,nan,39.96467341,39.96225128,39.96449346,39.96375624,39.96336116,39.96104363,39.96450151,39.96838503,nan,39.95820857,39.96083022,39.95821425,39.95717065,39.95788231,nan,nan,nan,nan,nan,39.95970108,39.96010153,39.9607887,nan,39.96089234,39.95991775,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2021-02-27T12:00:00,2459274,8.696,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2021-03-01T12:00:00,2459275,8.395,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
